   "num"  "trialt"     "cue"  "codCUE"  "delay1"   "dis"  "codDIS"               "DIS"  "delay2"          "TAR"  "codTAR"    "bp" "ISIrand"; 
      49         1  "Larrow"       101       397       0        50               "nul"     303   "S_tarson_A"        61       1       182;
      50         0  "Barrow"         2       402       0        50               "nul"     298   "S_tarson_B"        62       1        96;
      51         1  "Rarrow"       202       285       0        50               "nul"     415   "S_tarson_B"        62       1        47;
      52         0  "Barrow"        14       178       1        51        "sonnette10"     522   "S_tarson_D"        64       2        12;
      53         1  "Rarrow"       202        62       0        50               "nul"     638   "S_tarson_B"        62       1        61;
      54         0  "Barrow"         3       187       0        50               "nul"     513   "S_tarson_C"        63       2        84;
      55         0  "Barrow"         2       102       0        50               "nul"     598   "S_tarson_B"        62       1        44;
      56         1  "Larrow"       103        72       0        50               "nul"     628   "S_tarson_C"        63       2       187;
      57         1  "Rarrow"       214       146       1        51       "telephone15"     554   "S_tarson_D"        64       2        16;
      58         1  "Larrow"       101       348       0        50               "nul"     352   "S_tarson_A"        61       1       164;
      59         0  "Barrow"        12       134       1        51           "reveil4"     566   "S_tarson_B"        62       1        28;
      60         0  "Barrow"        21       624       2        52            "Alarm4"      76   "S_tarson_A"        61       1        77;
      61         0  "Barrow"         4       611       0        50               "nul"      89   "S_tarson_D"        64       2       169;
      62         1  "Rarrow"       204       497       0        50               "nul"     203   "S_tarson_D"        64       2        52;
      63         0  "Barrow"         3       401       0        50               "nul"     299   "S_tarson_C"        63       2        51;
      64         1  "Rarrow"       202       432       0        50               "nul"     268   "S_tarson_B"        62       1        88;
};
