   "num"  "trialt"     "cue"  "codCUE"  "delay1"   "dis"  "codDIS"               "DIS"  "delay2"          "TAR"  "codTAR"    "bp" "ISIrand"; 
      35         1  "Larrow"       103       116       0        50               "nul"     584   "S_tarson_C"        63       2        39;
      36         1  "Rarrow"       204       408       0        50               "nul"     292   "S_tarson_D"        64       2       171;
      37         1  "Rarrow"       214       233       1        51           "reveil3"     467   "S_tarson_D"        64       2       146;
      38         1  "Rarrow"       202       435       0        50               "nul"     265   "S_tarson_B"        62       1       176;
      39         1  "Larrow"       101       131       0        50               "nul"     569   "S_tarson_A"        61       1        85;
      40         0  "Barrow"         2       357       0        50               "nul"     343   "S_tarson_B"        62       1       146;
      41         1  "Rarrow"       202       342       0        50               "nul"     358   "S_tarson_B"        62       1       172;
      42         0  "Barrow"         1       419       0        50               "nul"     281   "S_tarson_A"        61       1        31;
      43         0  "Barrow"         2       552       0        50               "nul"     148   "S_tarson_B"        62       1        59;
      44         1  "Rarrow"       204       436       0        50               "nul"     264   "S_tarson_D"        64       2        55;
      45         0  "Barrow"        14       257       1        51           "alarme2"     443   "S_tarson_D"        64       2       151;
      46         1  "Rarrow"       222       603       2        52             "ring7"      97   "S_tarson_B"        62       1        80;
      47         1  "Larrow"       103       612       0        50               "nul"      88   "S_tarson_C"        63       2       169;
      48         0  "Barrow"         2       247       0        50               "nul"     453   "S_tarson_B"        62       1       160;
      49         1  "Larrow"       103       585       0        50               "nul"     115   "S_tarson_C"        63       2       185;
      50         0  "Barrow"        11       185       1        51            "RINGIN"     515   "S_tarson_A"        61       1       108;
      51         1  "Larrow"       103       161       0        50               "nul"     539   "S_tarson_C"        63       2       149;
      52         0  "Barrow"         3       234       0        50               "nul"     466   "S_tarson_C"        63       2       169;
      53         1  "Larrow"       103        69       0        50               "nul"     631   "S_tarson_C"        63       2         8;
      54         1  "Larrow"       121       370       2        52       "PhoneRingIn"     330   "S_tarson_A"        61       1       196;
      55         1  "Larrow"       103       384       0        50               "nul"     316   "S_tarson_C"        63       2       127;
      56         0  "Barrow"         3       178       0        50               "nul"     522   "S_tarson_C"        63       2       183;
      57         1  "Larrow"       101       613       0        50               "nul"      87   "S_tarson_A"        61       1        22;
      58         0  "Barrow"        21       648       2        52            "Alarm2"      52   "S_tarson_A"        61       1       134;
      59         1  "Rarrow"       202       307       0        50               "nul"     393   "S_tarson_B"        62       1       153;
      60         0  "Barrow"         3       573       0        50               "nul"     127   "S_tarson_C"        63       2        78;
      61         0  "Barrow"         4        62       0        50               "nul"     638   "S_tarson_D"        64       2       120;
      62         0  "Barrow"         3       326       0        50               "nul"     374   "S_tarson_C"        63       2        88;
      63         0  "Barrow"         3       444       0        50               "nul"     256   "S_tarson_C"        63       2        44;
      64         1  "Larrow"       101       635       0        50               "nul"      65   "S_tarson_A"        61       1       179;
};
