sub,eyes,measure,roi,cond,compare,band,value
sub001,closed,absolute,Brodmann area 17,correct,accuracy,alpha,4.23910157213385e-05
sub001,closed,absolute,Brodmann area 17,incorrect,accuracy,alpha,4.6789125688972e-05
sub001,closed,absolute,Brodmann area 17,correct_e,accuracy_e,alpha,3.66096150520096e-05
sub001,closed,absolute,Brodmann area 17,incorrect_e,accuracy_e,alpha,4.6789125688972e-05
sub001,closed,absolute,Brodmann area 17,fast,rt,alpha,4.30337747605816e-05
sub001,closed,absolute,Brodmann area 17,slow,rt,alpha,4.04033572291924e-05
sub001,closed,absolute,Brodmann area 18,correct,accuracy,alpha,3.24141808869915e-05
sub001,closed,absolute,Brodmann area 18,incorrect,accuracy,alpha,3.50256222855369e-05
sub001,closed,absolute,Brodmann area 18,correct_e,accuracy_e,alpha,3.04561256847422e-05
sub001,closed,absolute,Brodmann area 18,incorrect_e,accuracy_e,alpha,3.50256222855369e-05
sub001,closed,absolute,Brodmann area 18,fast,rt,alpha,3.16526168324817e-05
sub001,closed,absolute,Brodmann area 18,slow,rt,alpha,3.220700725388e-05
sub001,closed,absolute,Brodmann area 19,correct,accuracy,alpha,1.19344496053116e-05
sub001,closed,absolute,Brodmann area 19,incorrect,accuracy,alpha,1.08285317073642e-05
sub001,closed,absolute,Brodmann area 19,correct_e,accuracy_e,alpha,1.32965455481498e-05
sub001,closed,absolute,Brodmann area 19,incorrect_e,accuracy_e,alpha,1.08285317073642e-05
sub001,closed,absolute,Brodmann area 19,fast,rt,alpha,1.0773321517798e-05
sub001,closed,absolute,Brodmann area 19,slow,rt,alpha,1.30184397501513e-05
sub002,open,visual power,Brodmann area 17,correct,accuracy,alpha,-0.143274258990307
sub002,open,visual power,Brodmann area 17,incorrect,accuracy,alpha,0.454288961501556
sub002,open,visual power,Brodmann area 17,correct_e,accuracy_e,alpha,-0.240791122550646
sub002,open,visual power,Brodmann area 17,incorrect_e,accuracy_e,alpha,0.454288961501556
sub002,open,visual power,Brodmann area 17,fast,rt,alpha,-0.00499934177814597
sub002,open,visual power,Brodmann area 17,slow,rt,alpha,-0.237676138430307
sub002,open,visual power,Brodmann area 18,correct,accuracy,alpha,-0.22222752766426
sub002,open,visual power,Brodmann area 18,incorrect,accuracy,alpha,0.348871731461083
sub002,open,visual power,Brodmann area 18,correct_e,accuracy_e,alpha,-0.259541491197216
sub002,open,visual power,Brodmann area 18,incorrect_e,accuracy_e,alpha,0.348871731461083
sub002,open,visual power,Brodmann area 18,fast,rt,alpha,-0.138480815160419
sub002,open,visual power,Brodmann area 18,slow,rt,alpha,-0.261225754021931
sub002,open,visual power,Brodmann area 19,correct,accuracy,alpha,-0.187439450437976
sub002,open,visual power,Brodmann area 19,incorrect,accuracy,alpha,0.0831237746467742
sub002,open,visual power,Brodmann area 19,correct_e,accuracy_e,alpha,-0.264204967619733
sub002,open,visual power,Brodmann area 19,incorrect_e,accuracy_e,alpha,0.0831237746467742
sub002,open,visual power,Brodmann area 19,fast,rt,alpha,-0.205680836873227
sub002,open,visual power,Brodmann area 19,slow,rt,alpha,-0.119086616772225
sub002,open,somato lateralisation index,max,correct,accuracy,alpha,0.0539344242011481
sub002,open,somato lateralisation index,max,incorrect,accuracy,alpha,0.0549630025867609
sub002,open,somato lateralisation index,max,correct_e,accuracy_e,alpha,0.0542965376006512
sub002,open,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,0.0549630025867609
sub002,open,somato lateralisation index,max,fast,rt,alpha,0.0580672764650188
sub002,open,somato lateralisation index,max,slow,rt,alpha,0.0666371742565805
sub002,open,absolute,Brodmann area 17,correct,accuracy,alpha,3.87941267873742e-06
sub002,open,absolute,Brodmann area 17,incorrect,accuracy,alpha,5.41509977834858e-06
sub002,open,absolute,Brodmann area 17,correct_e,accuracy_e,alpha,3.69463320613734e-06
