sub,eyes,big,small,val
sub010,closed,accuracy_e,correct_e,1.38047856042374
sub010,closed,accuracy_e,incorrect_e,1.42027610125765
sub010,closed,rt,fast,1.35796656003524
sub010,closed,rt,slow,1.61067631525154
sub011,open,accuracy,correct,0.844904806421849
sub011,open,accuracy,incorrect,0.809214147787569
sub011,open,accuracy_e,correct_e,0.701105159148424
sub011,open,accuracy_e,incorrect_e,0.809214147787569
sub011,open,rt,fast,0.880331816570588
sub011,open,rt,slow,0.817786090542787
sub011,closed,accuracy,correct,0.874710463364837
sub011,closed,accuracy,incorrect,0.869185669353109
sub011,closed,accuracy_e,correct_e,0.884457561675453
sub011,closed,accuracy_e,incorrect_e,0.869185669353109
sub011,closed,rt,fast,0.847199235134886
sub011,closed,rt,slow,0.886171779077768
sub012,open,accuracy,correct,1.05785160264788
sub012,open,accuracy,incorrect,1.20767337448612
sub012,open,accuracy_e,correct_e,1.0716865925157
sub012,open,accuracy_e,incorrect_e,1.20767337448612
sub012,open,rt,fast,1.07382752959584
sub012,open,rt,slow,1.04102645024837
sub012,closed,accuracy,correct,1.12388214677693
sub012,closed,accuracy,incorrect,1.13296981414588
sub012,closed,accuracy_e,correct_e,1.09066104504319
sub012,closed,accuracy_e,incorrect_e,1.13296981414588
sub012,closed,rt,fast,1.15180134361837
sub012,closed,rt,slow,1.09522328952741
sub017,open,accuracy,correct,0.851492425447393
sub017,open,accuracy,incorrect,0.862415405876577
sub017,open,accuracy_e,correct_e,0.897649610379423
sub017,open,accuracy_e,incorrect_e,0.862415405876577
sub017,open,rt,fast,0.833715989912563
sub017,open,rt,slow,0.872691159212864
sub017,closed,accuracy,correct,1.16429340094529
sub017,closed,accuracy,incorrect,1.02598602572867
sub017,closed,accuracy_e,correct_e,1.18594019654648
sub017,closed,accuracy_e,incorrect_e,1.02598602572867
sub017,closed,rt,fast,1.16993633365016
sub017,closed,rt,slow,1.16026021263575
sub018,open,accuracy,correct,0.513821960206556
sub018,open,accuracy,incorrect,0.552431361840094
sub018,open,accuracy_e,correct_e,0.476198570424492
sub018,open,accuracy_e,incorrect_e,0.552431361840094
sub018,open,rt,fast,0.498863783429052
sub018,open,rt,slow,0.529986662534003
sub018,closed,accuracy,correct,0.385963625631915
sub018,closed,accuracy,incorrect,0.352460239553502
sub018,closed,accuracy_e,correct_e,0.382683217701821
sub018,closed,accuracy_e,incorrect_e,0.352460239553502
sub018,closed,rt,fast,0.354385228159803
sub018,closed,rt,slow,0.412733705164391
sub020,open,accuracy,correct,0.538062533821951
sub020,open,accuracy,incorrect,0.542796697442647
sub020,open,accuracy_e,correct_e,0.579378432236027
sub020,open,accuracy_e,incorrect_e,0.542796697442647
sub020,open,rt,fast,0.533458928828959
sub020,open,rt,slow,0.544657564137488
sub020,closed,accuracy,correct,0.56102699328791
sub020,closed,accuracy,incorrect,0.520530985591029
sub020,closed,accuracy_e,correct_e,0.573606915224639
sub020,closed,accuracy_e,incorrect_e,0.520530985591029
sub020,closed,rt,fast,0.5620283648072
sub020,closed,rt,slow,0.557800893118368
sub021,open,accuracy,correct,0.34214124634553
sub021,open,accuracy,incorrect,0.309644453542448
sub021,open,accuracy_e,correct_e,0.354718988170575
sub021,open,accuracy_e,incorrect_e,0.309644453542448
sub021,open,rt,fast,0.329142936768061
sub021,open,rt,slow,0.355393841123006
sub021,closed,accuracy,correct,0.403892228680668
sub021,closed,accuracy,incorrect,0.36241681148869
sub021,closed,accuracy_e,correct_e,0.419034067007012
sub021,closed,accuracy_e,incorrect_e,0.36241681148869
sub021,closed,rt,fast,0.401933050206586
sub021,closed,rt,slow,0.407493213897738
sub022,open,accuracy,correct,0.89607815327793
sub022,open,accuracy,incorrect,0.842023769108927
sub022,open,accuracy_e,correct_e,0.893627210844786
sub022,open,accuracy_e,incorrect_e,0.842023769108927
sub022,open,rt,fast,0.861747955607577
sub022,open,rt,slow,0.932703616319004
sub022,closed,accuracy,correct,1.15733511580911
sub022,closed,accuracy,incorrect,1.00682588554065
sub022,closed,accuracy_e,correct_e,1.20467450865807
sub022,closed,accuracy_e,incorrect_e,1.00682588554065
sub022,closed,rt,fast,1.1190894383211
sub022,closed,rt,slow,1.19619510198699
sub023,open,accuracy,correct,0.560604433263484
sub023,open,accuracy,incorrect,0.524895451644919
sub023,open,accuracy_e,correct_e,0.624937758131611
sub023,open,accuracy_e,incorrect_e,0.524895451644919
sub023,open,rt,fast,0.607092169384785
sub023,open,rt,slow,0.517720565204407
sub023,closed,accuracy,correct,0.672805640246415
