sub,eye,measure,window,compare,cond,value
sub025,open,laterilsation index,500pre,accuracy_e,correct_e,0.069
sub025,open,laterilsation index,500pre,accuracy_e,incorrect_e,0.123
sub025,open,laterilsation index,500pre,rt,fast,0.076
sub025,open,laterilsation index,500pre,rt,slow,0.056
sub025,open,visual power,500pre,accuracy_e,correct_e,0.056
sub025,open,visual power,500pre,accuracy_e,incorrect_e,0.056
sub025,open,visual power,500pre,rt,fast,0.056
sub025,open,visual power,500pre,rt,slow,0.056
sub025,open,somato-visual balance,500pre,accuracy_e,correct_e,0.056
sub025,open,somato-visual balance,500pre,accuracy_e,incorrect_e,0.056
sub025,open,somato-visual balance,500pre,rt,fast,0.056
sub025,open,somato-visual balance,500pre,rt,slow,0.056
sub025,closed,laterilsation index,500pre,accuracy_e,correct_e,0.101
sub025,closed,laterilsation index,500pre,accuracy_e,incorrect_e,0.062
sub025,closed,laterilsation index,500pre,rt,fast,0.113
sub025,closed,laterilsation index,500pre,rt,slow,0.078
sub025,closed,visual power,500pre,accuracy_e,correct_e,0.078
sub025,closed,visual power,500pre,accuracy_e,incorrect_e,0.078
sub025,closed,visual power,500pre,rt,fast,0.078
sub025,closed,visual power,500pre,rt,slow,0.078
sub025,closed,somato-visual balance,500pre,accuracy_e,correct_e,0.078
sub025,closed,somato-visual balance,500pre,accuracy_e,incorrect_e,0.078
sub025,closed,somato-visual balance,500pre,rt,fast,0.078
sub025,closed,somato-visual balance,500pre,rt,slow,0.078
sub026,open,laterilsation index,500pre,accuracy_e,correct_e,0.016
sub026,open,laterilsation index,500pre,accuracy_e,incorrect_e,0.027
sub026,open,laterilsation index,500pre,rt,fast,0.013
sub026,open,laterilsation index,500pre,rt,slow,0.053
sub026,open,visual power,500pre,accuracy_e,correct_e,0.053
sub026,open,visual power,500pre,accuracy_e,incorrect_e,0.053
sub026,open,visual power,500pre,rt,fast,0.053
sub026,open,visual power,500pre,rt,slow,0.053
sub026,open,somato-visual balance,500pre,accuracy_e,correct_e,0.053
sub026,open,somato-visual balance,500pre,accuracy_e,incorrect_e,0.053
sub026,open,somato-visual balance,500pre,rt,fast,0.053
sub026,open,somato-visual balance,500pre,rt,slow,0.053
sub026,closed,laterilsation index,500pre,accuracy_e,correct_e,0.034
sub026,closed,laterilsation index,500pre,accuracy_e,incorrect_e,0.063
sub026,closed,laterilsation index,500pre,rt,fast,0.042
sub026,closed,laterilsation index,500pre,rt,slow,0.022
sub026,closed,visual power,500pre,accuracy_e,correct_e,0.022
sub026,closed,visual power,500pre,accuracy_e,incorrect_e,0.022
sub026,closed,visual power,500pre,rt,fast,0.022
sub026,closed,visual power,500pre,rt,slow,0.022
sub026,closed,somato-visual balance,500pre,accuracy_e,correct_e,0.022
sub026,closed,somato-visual balance,500pre,accuracy_e,incorrect_e,0.022
sub026,closed,somato-visual balance,500pre,rt,fast,0.022
sub026,closed,somato-visual balance,500pre,rt,slow,0.022
sub027,open,laterilsation index,500pre,accuracy_e,correct_e,0.087
sub027,open,laterilsation index,500pre,accuracy_e,incorrect_e,0.017
sub027,open,laterilsation index,500pre,rt,fast,0.037
sub027,open,laterilsation index,500pre,rt,slow,0.028
sub027,open,visual power,500pre,accuracy_e,correct_e,0.028
sub027,open,visual power,500pre,accuracy_e,incorrect_e,0.028
sub027,open,visual power,500pre,rt,fast,0.028
sub027,open,visual power,500pre,rt,slow,0.028
sub027,open,somato-visual balance,500pre,accuracy_e,correct_e,0.028
sub027,open,somato-visual balance,500pre,accuracy_e,incorrect_e,0.028
sub027,open,somato-visual balance,500pre,rt,fast,0.028
sub027,open,somato-visual balance,500pre,rt,slow,0.028
sub027,closed,laterilsation index,500pre,accuracy_e,correct_e,0.014
sub027,closed,laterilsation index,500pre,accuracy_e,incorrect_e,-0.033
sub027,closed,laterilsation index,500pre,rt,fast,0.045
sub027,closed,laterilsation index,500pre,rt,slow,0.033
sub027,closed,visual power,500pre,accuracy_e,correct_e,0.033
sub027,closed,visual power,500pre,accuracy_e,incorrect_e,0.033
sub027,closed,visual power,500pre,rt,fast,0.033
sub027,closed,visual power,500pre,rt,slow,0.033
sub027,closed,somato-visual balance,500pre,accuracy_e,correct_e,0.033
sub027,closed,somato-visual balance,500pre,accuracy_e,incorrect_e,0.033
sub027,closed,somato-visual balance,500pre,rt,fast,0.033
sub027,closed,somato-visual balance,500pre,rt,slow,0.033
sub028,open,laterilsation index,500pre,accuracy_e,correct_e,0.123
sub028,open,laterilsation index,500pre,accuracy_e,incorrect_e,0.06
sub028,open,laterilsation index,500pre,rt,fast,0.08
sub028,open,laterilsation index,500pre,rt,slow,0.117
sub028,open,visual power,500pre,accuracy_e,correct_e,0.117
sub028,open,visual power,500pre,accuracy_e,incorrect_e,0.117
sub028,open,visual power,500pre,rt,fast,0.117
sub028,open,visual power,500pre,rt,slow,0.117
sub028,open,somato-visual balance,500pre,accuracy_e,correct_e,0.117
sub028,open,somato-visual balance,500pre,accuracy_e,incorrect_e,0.117
sub028,open,somato-visual balance,500pre,rt,fast,0.117
sub028,open,somato-visual balance,500pre,rt,slow,0.117
sub028,closed,laterilsation index,500pre,accuracy_e,correct_e,0.095
sub028,closed,laterilsation index,500pre,accuracy_e,incorrect_e,-0.003
sub028,closed,laterilsation index,500pre,rt,fast,0.075
sub028,closed,laterilsation index,500pre,rt,slow,0.062
sub028,closed,visual power,500pre,accuracy_e,correct_e,0.062
sub028,closed,visual power,500pre,accuracy_e,incorrect_e,0.062
sub028,closed,visual power,500pre,rt,fast,0.062
sub028,closed,visual power,500pre,rt,slow,0.062
sub028,closed,somato-visual balance,500pre,accuracy_e,correct_e,0.062
sub028,closed,somato-visual balance,500pre,accuracy_e,incorrect_e,0.062
sub028,closed,somato-visual balance,500pre,rt,fast,0.062
sub028,closed,somato-visual balance,500pre,rt,slow,0.062
sub029,open,laterilsation index,500pre,accuracy_e,correct_e,-0.032
sub029,open,laterilsation index,500pre,accuracy_e,incorrect_e,0.044
sub029,open,laterilsation index,500pre,rt,fast,-0.065
sub029,open,laterilsation index,500pre,rt,slow,-0.003
sub029,open,visual power,500pre,accuracy_e,correct_e,-0.003
sub029,open,visual power,500pre,accuracy_e,incorrect_e,-0.003
sub029,open,visual power,500pre,rt,fast,-0.003
sub029,open,visual power,500pre,rt,slow,-0.003
sub029,open,somato-visual balance,500pre,accuracy_e,correct_e,-0.003
sub029,open,somato-visual balance,500pre,accuracy_e,incorrect_e,-0.003
sub029,open,somato-visual balance,500pre,rt,fast,-0.003
sub029,open,somato-visual balance,500pre,rt,slow,-0.003
sub029,closed,laterilsation index,500pre,accuracy_e,correct_e,-0.005
sub029,closed,laterilsation index,500pre,accuracy_e,incorrect_e,0.02
sub029,closed,laterilsation index,500pre,rt,fast,-0.075
sub029,closed,laterilsation index,500pre,rt,slow,0.011
sub029,closed,visual power,500pre,accuracy_e,correct_e,0.011
sub029,closed,visual power,500pre,accuracy_e,incorrect_e,0.011
sub029,closed,visual power,500pre,rt,fast,0.011
sub029,closed,visual power,500pre,rt,slow,0.011
sub029,closed,somato-visual balance,500pre,accuracy_e,correct_e,0.011
sub029,closed,somato-visual balance,500pre,accuracy_e,incorrect_e,0.011
sub029,closed,somato-visual balance,500pre,rt,fast,0.011
sub029,closed,somato-visual balance,500pre,rt,slow,0.011
sub030,open,laterilsation index,500pre,accuracy_e,correct_e,-0.032
sub030,open,laterilsation index,500pre,accuracy_e,incorrect_e,0.001
sub030,open,laterilsation index,500pre,rt,fast,-0.028
sub030,open,laterilsation index,500pre,rt,slow,-0.001
sub030,open,visual power,500pre,accuracy_e,correct_e,-0.001
sub030,open,visual power,500pre,accuracy_e,incorrect_e,-0.001
sub030,open,visual power,500pre,rt,fast,-0.001
sub030,open,visual power,500pre,rt,slow,-0.001
sub030,open,somato-visual balance,500pre,accuracy_e,correct_e,-0.001
sub030,open,somato-visual balance,500pre,accuracy_e,incorrect_e,-0.001
sub030,open,somato-visual balance,500pre,rt,fast,-0.001
sub030,open,somato-visual balance,500pre,rt,slow,-0.001
sub030,closed,laterilsation index,500pre,accuracy_e,correct_e,-0.015
sub030,closed,laterilsation index,500pre,accuracy_e,incorrect_e,0.001
sub030,closed,laterilsation index,500pre,rt,fast,-0.013
sub030,closed,laterilsation index,500pre,rt,slow,-0.023
sub030,closed,visual power,500pre,accuracy_e,correct_e,-0.023
sub030,closed,visual power,500pre,accuracy_e,incorrect_e,-0.023
sub030,closed,visual power,500pre,rt,fast,-0.023
sub030,closed,visual power,500pre,rt,slow,-0.023
sub030,closed,somato-visual balance,500pre,accuracy_e,correct_e,-0.023
sub030,closed,somato-visual balance,500pre,accuracy_e,incorrect_e,-0.023
sub030,closed,somato-visual balance,500pre,rt,fast,-0.023
sub030,closed,somato-visual balance,500pre,rt,slow,-0.023
sub031,open,laterilsation index,500pre,accuracy_e,correct_e,-0.008
sub031,open,laterilsation index,500pre,accuracy_e,incorrect_e,0.069
sub031,open,laterilsation index,500pre,rt,fast,0.068
sub031,open,laterilsation index,500pre,rt,slow,0.05
sub031,open,visual power,500pre,accuracy_e,correct_e,0.05
sub031,open,visual power,500pre,accuracy_e,incorrect_e,0.05
sub031,open,visual power,500pre,rt,fast,0.05
sub031,open,visual power,500pre,rt,slow,0.05
sub031,open,somato-visual balance,500pre,accuracy_e,correct_e,0.05
sub031,open,somato-visual balance,500pre,accuracy_e,incorrect_e,0.05
sub031,open,somato-visual balance,500pre,rt,fast,0.05
sub031,open,somato-visual balance,500pre,rt,slow,0.05
sub031,closed,laterilsation index,500pre,accuracy_e,correct_e,0.029
sub031,closed,laterilsation index,500pre,accuracy_e,incorrect_e,-0.036
sub031,closed,laterilsation index,500pre,rt,fast,-0.02
sub031,closed,laterilsation index,500pre,rt,slow,0.048
sub031,closed,visual power,500pre,accuracy_e,correct_e,0.048
sub031,closed,visual power,500pre,accuracy_e,incorrect_e,0.048
sub031,closed,visual power,500pre,rt,fast,0.048
sub031,closed,visual power,500pre,rt,slow,0.048
sub031,closed,somato-visual balance,500pre,accuracy_e,correct_e,0.048
sub031,closed,somato-visual balance,500pre,accuracy_e,incorrect_e,0.048
sub031,closed,somato-visual balance,500pre,rt,fast,0.048
sub031,closed,somato-visual balance,500pre,rt,slow,0.048
sub032,open,laterilsation index,500pre,accuracy_e,correct_e,0.037
sub032,open,laterilsation index,500pre,accuracy_e,incorrect_e,0.029
sub032,open,laterilsation index,500pre,rt,fast,0.002
sub032,open,laterilsation index,500pre,rt,slow,0.015
sub032,open,visual power,500pre,accuracy_e,correct_e,0.015
sub032,open,visual power,500pre,accuracy_e,incorrect_e,0.015
sub032,open,visual power,500pre,rt,fast,0.015
sub032,open,visual power,500pre,rt,slow,0.015
sub032,open,somato-visual balance,500pre,accuracy_e,correct_e,0.015
sub032,open,somato-visual balance,500pre,accuracy_e,incorrect_e,0.015
sub032,open,somato-visual balance,500pre,rt,fast,0.015
sub032,open,somato-visual balance,500pre,rt,slow,0.015
sub032,closed,laterilsation index,500pre,accuracy_e,correct_e,0.002
sub032,closed,laterilsation index,500pre,accuracy_e,incorrect_e,-0.008
sub032,closed,laterilsation index,500pre,rt,fast,-0.028
sub032,closed,laterilsation index,500pre,rt,slow,0.006
sub032,closed,visual power,500pre,accuracy_e,correct_e,0.006
sub032,closed,visual power,500pre,accuracy_e,incorrect_e,0.006
sub032,closed,visual power,500pre,rt,fast,0.006
sub032,closed,visual power,500pre,rt,slow,0.006
sub032,closed,somato-visual balance,500pre,accuracy_e,correct_e,0.006
sub032,closed,somato-visual balance,500pre,accuracy_e,incorrect_e,0.006
sub032,closed,somato-visual balance,500pre,rt,fast,0.006
sub032,closed,somato-visual balance,500pre,rt,slow,0.006
sub033,open,laterilsation index,500pre,accuracy_e,correct_e,0.033
sub033,open,laterilsation index,500pre,accuracy_e,incorrect_e,0.086
sub033,open,laterilsation index,500pre,rt,fast,0.031
sub033,open,laterilsation index,500pre,rt,slow,0.034
sub033,open,visual power,500pre,accuracy_e,correct_e,0.034
sub033,open,visual power,500pre,accuracy_e,incorrect_e,0.034
sub033,open,visual power,500pre,rt,fast,0.034
sub033,open,visual power,500pre,rt,slow,0.034
sub033,open,somato-visual balance,500pre,accuracy_e,correct_e,0.034
sub033,open,somato-visual balance,500pre,accuracy_e,incorrect_e,0.034
sub033,open,somato-visual balance,500pre,rt,fast,0.034
sub033,open,somato-visual balance,500pre,rt,slow,0.034
sub033,closed,laterilsation index,500pre,accuracy_e,correct_e,0.042
sub033,closed,laterilsation index,500pre,accuracy_e,incorrect_e,-0.014
sub033,closed,laterilsation index,500pre,rt,fast,0.031
sub033,closed,laterilsation index,500pre,rt,slow,0.042
sub033,closed,visual power,500pre,accuracy_e,correct_e,0.042
sub033,closed,visual power,500pre,accuracy_e,incorrect_e,0.042
sub033,closed,visual power,500pre,rt,fast,0.042
sub033,closed,visual power,500pre,rt,slow,0.042
sub033,closed,somato-visual balance,500pre,accuracy_e,correct_e,0.042
sub033,closed,somato-visual balance,500pre,accuracy_e,incorrect_e,0.042
sub033,closed,somato-visual balance,500pre,rt,fast,0.042
sub033,closed,somato-visual balance,500pre,rt,slow,0.042
sub034,open,laterilsation index,500pre,accuracy_e,correct_e,0.098
sub034,open,laterilsation index,500pre,accuracy_e,incorrect_e,0.072
sub034,open,laterilsation index,500pre,rt,fast,0.063
sub034,open,laterilsation index,500pre,rt,slow,0.095
sub034,open,visual power,500pre,accuracy_e,correct_e,0.095
sub034,open,visual power,500pre,accuracy_e,incorrect_e,0.095
sub034,open,visual power,500pre,rt,fast,0.095
sub034,open,visual power,500pre,rt,slow,0.095
sub034,open,somato-visual balance,500pre,accuracy_e,correct_e,0.095
sub034,open,somato-visual balance,500pre,accuracy_e,incorrect_e,0.095
sub034,open,somato-visual balance,500pre,rt,fast,0.095
sub034,open,somato-visual balance,500pre,rt,slow,0.095
sub034,closed,laterilsation index,500pre,accuracy_e,correct_e,0.037
sub034,closed,laterilsation index,500pre,accuracy_e,incorrect_e,0.017
sub034,closed,laterilsation index,500pre,rt,fast,0.082
sub034,closed,laterilsation index,500pre,rt,slow,0.068
sub034,closed,visual power,500pre,accuracy_e,correct_e,0.068
sub034,closed,visual power,500pre,accuracy_e,incorrect_e,0.068
sub034,closed,visual power,500pre,rt,fast,0.068
sub034,closed,visual power,500pre,rt,slow,0.068
sub034,closed,somato-visual balance,500pre,accuracy_e,correct_e,0.068
sub034,closed,somato-visual balance,500pre,accuracy_e,incorrect_e,0.068
sub034,closed,somato-visual balance,500pre,rt,fast,0.068
sub034,closed,somato-visual balance,500pre,rt,slow,0.068
sub035,open,laterilsation index,500pre,accuracy_e,correct_e,0.004
sub035,open,laterilsation index,500pre,accuracy_e,incorrect_e,0.03
sub035,open,laterilsation index,500pre,rt,fast,0.001
sub035,open,laterilsation index,500pre,rt,slow,0.024
sub035,open,visual power,500pre,accuracy_e,correct_e,0.024
sub035,open,visual power,500pre,accuracy_e,incorrect_e,0.024
sub035,open,visual power,500pre,rt,fast,0.024
sub035,open,visual power,500pre,rt,slow,0.024
sub035,open,somato-visual balance,500pre,accuracy_e,correct_e,0.024
sub035,open,somato-visual balance,500pre,accuracy_e,incorrect_e,0.024
sub035,open,somato-visual balance,500pre,rt,fast,0.024
sub035,open,somato-visual balance,500pre,rt,slow,0.024
sub035,closed,laterilsation index,500pre,accuracy_e,correct_e,0.016
sub035,closed,laterilsation index,500pre,accuracy_e,incorrect_e,0.056
sub035,closed,laterilsation index,500pre,rt,fast,-0.01
sub035,closed,laterilsation index,500pre,rt,slow,0.038
sub035,closed,visual power,500pre,accuracy_e,correct_e,0.038
sub035,closed,visual power,500pre,accuracy_e,incorrect_e,0.038
sub035,closed,visual power,500pre,rt,fast,0.038
sub035,closed,visual power,500pre,rt,slow,0.038
sub035,closed,somato-visual balance,500pre,accuracy_e,correct_e,0.038
sub035,closed,somato-visual balance,500pre,accuracy_e,incorrect_e,0.038
sub035,closed,somato-visual balance,500pre,rt,fast,0.038
sub035,closed,somato-visual balance,500pre,rt,slow,0.038
sub036,open,laterilsation index,500pre,accuracy_e,correct_e,-0.009
sub036,open,laterilsation index,500pre,accuracy_e,incorrect_e,-0.025
sub036,open,laterilsation index,500pre,rt,fast,-0.026
sub036,open,laterilsation index,500pre,rt,slow,0.008
sub036,open,visual power,500pre,accuracy_e,correct_e,0.008
sub036,open,visual power,500pre,accuracy_e,incorrect_e,0.008
sub036,open,visual power,500pre,rt,fast,0.008
sub036,open,visual power,500pre,rt,slow,0.008
sub036,open,somato-visual balance,500pre,accuracy_e,correct_e,0.008
sub036,open,somato-visual balance,500pre,accuracy_e,incorrect_e,0.008
sub036,open,somato-visual balance,500pre,rt,fast,0.008
sub036,open,somato-visual balance,500pre,rt,slow,0.008
sub036,closed,laterilsation index,500pre,accuracy_e,correct_e,0.063
sub036,closed,laterilsation index,500pre,accuracy_e,incorrect_e,0.033
sub036,closed,laterilsation index,500pre,rt,fast,0.035
sub036,closed,laterilsation index,500pre,rt,slow,0.033
sub036,closed,visual power,500pre,accuracy_e,correct_e,0.033
sub036,closed,visual power,500pre,accuracy_e,incorrect_e,0.033
sub036,closed,visual power,500pre,rt,fast,0.033
sub036,closed,visual power,500pre,rt,slow,0.033
sub036,closed,somato-visual balance,500pre,accuracy_e,correct_e,0.033
sub036,closed,somato-visual balance,500pre,accuracy_e,incorrect_e,0.033
sub036,closed,somato-visual balance,500pre,rt,fast,0.033
sub036,closed,somato-visual balance,500pre,rt,slow,0.033
sub037,open,laterilsation index,500pre,accuracy_e,correct_e,-0.006
sub037,open,laterilsation index,500pre,accuracy_e,incorrect_e,0.037
sub037,open,laterilsation index,500pre,rt,fast,-0.054
sub037,open,laterilsation index,500pre,rt,slow,0.029
sub037,open,visual power,500pre,accuracy_e,correct_e,0.029
sub037,open,visual power,500pre,accuracy_e,incorrect_e,0.029
sub037,open,visual power,500pre,rt,fast,0.029
sub037,open,visual power,500pre,rt,slow,0.029
sub037,open,somato-visual balance,500pre,accuracy_e,correct_e,0.029
sub037,open,somato-visual balance,500pre,accuracy_e,incorrect_e,0.029
sub037,open,somato-visual balance,500pre,rt,fast,0.029
sub037,open,somato-visual balance,500pre,rt,slow,0.029
sub037,closed,laterilsation index,500pre,accuracy_e,correct_e,0.021
sub037,closed,laterilsation index,500pre,accuracy_e,incorrect_e,-0.018
sub037,closed,laterilsation index,500pre,rt,fast,-0.01
sub037,closed,laterilsation index,500pre,rt,slow,0.019
sub037,closed,visual power,500pre,accuracy_e,correct_e,0.019
sub037,closed,visual power,500pre,accuracy_e,incorrect_e,0.019
sub037,closed,visual power,500pre,rt,fast,0.019
sub037,closed,visual power,500pre,rt,slow,0.019
sub037,closed,somato-visual balance,500pre,accuracy_e,correct_e,0.019
sub037,closed,somato-visual balance,500pre,accuracy_e,incorrect_e,0.019
sub037,closed,somato-visual balance,500pre,rt,fast,0.019
sub037,closed,somato-visual balance,500pre,rt,slow,0.019
sub039,open,laterilsation index,500pre,accuracy_e,correct_e,0.048
sub039,open,laterilsation index,500pre,accuracy_e,incorrect_e,-0.005
sub039,open,laterilsation index,500pre,rt,fast,0.037
sub039,open,laterilsation index,500pre,rt,slow,-0
sub039,open,visual power,500pre,accuracy_e,correct_e,-0
sub039,open,visual power,500pre,accuracy_e,incorrect_e,-0
sub039,open,visual power,500pre,rt,fast,-0
sub039,open,visual power,500pre,rt,slow,-0
sub039,open,somato-visual balance,500pre,accuracy_e,correct_e,-0
sub039,open,somato-visual balance,500pre,accuracy_e,incorrect_e,-0
sub039,open,somato-visual balance,500pre,rt,fast,-0
sub039,open,somato-visual balance,500pre,rt,slow,-0
sub039,closed,laterilsation index,500pre,accuracy_e,correct_e,-0.018
sub039,closed,laterilsation index,500pre,accuracy_e,incorrect_e,0.017
sub039,closed,laterilsation index,500pre,rt,fast,0.02
sub039,closed,laterilsation index,500pre,rt,slow,-0.027
sub039,closed,visual power,500pre,accuracy_e,correct_e,-0.027
sub039,closed,visual power,500pre,accuracy_e,incorrect_e,-0.027
sub039,closed,visual power,500pre,rt,fast,-0.027
sub039,closed,visual power,500pre,rt,slow,-0.027
sub039,closed,somato-visual balance,500pre,accuracy_e,correct_e,-0.027
sub039,closed,somato-visual balance,500pre,accuracy_e,incorrect_e,-0.027
sub039,closed,somato-visual balance,500pre,rt,fast,-0.027
sub039,closed,somato-visual balance,500pre,rt,slow,-0.027
