cl_fa,cl_sl,op_fa,op_sl
-0.068678184177844,-0.0328458156561815,0.130248177580347,0.260453410671208
0.206882391541586,0.132528458738651,-0.100783996977933,-0.216241975052275
0.0145454534905762,-0.0149384220671674,0.209813108060721,0.0658026112241077
0.22763628847275,0.347434827527891,0.424518111522025,0.268849360111968
-0.248792510649801,-0.366519714056739,0.26180166725456,0.366993827362459
0.0091751526883915,0.0515501007636849,0.539896696879423,0.605279526840225
-0.388270288128291,-0.484746238401591,-0.445664148569473,-0.276291110971746
-0.263439931677194,-0.309666676917801,0.215329075915783,0.454938868328356
-0.170249014988338,-0.249943075788648,0.0419260976952606,0.03118109204451
-0.277423031327446,-0.323488753297637,0.379163702475011,0.17774686363403
-0.208301447026924,-0.220755041518688,1.43729751185465,1.00907133761416
-0.138746818231129,-0.0946007573084755,0.27274193351809,0.145301786328367
-0.181635920813875,-0.260902547401319,0.537062686520128,0.0911624124968835
0.126793523750704,0.0405431717413795,-0.0929240340415292,-0.101496059819709
-0.211231991709707,-0.119070839001131,0.0920058734579955,0.246756870778938
-0.164602069074224,-0.0776560228690473,0.325436345189739,0.284626062935001
-0.00758931462928527,0.000392255079320706,0.5802222025153,0.296000306555456
-0.103089320204898,-0.367913952163199,0.100917746757633,0.075111477886633
-0.155269932710698,-0.079835936729546,1.26157901062354,1.0564126241438
0.0387956081105023,0.121723199153508,1.06511706320077,0.481304478028588
-0.129415920475825,0.0259754198680631,0.0532367052368952,0.118180467813705
-0.0581434433526562,-0.165903511275094,0.611149523381089,0.709862389228442
0.0467557649466481,-0.0808588474248985,-0.151560591901569,0.082240058529512
-0.206196671538144,-0.218031350887065,0.152917335365877,0.0166907317946446
0.029057212527188,-0.16240530115611,-0.0426782739050254,-0.0213940359223293
-0.139534808269033,-0.104911178224253,0.866637932888338,0.486459094602571
-0.149610839178267,-0.136257074267462,0.348706122579271,0.540719472505807
0.139825433136461,-0.0133227243558466,0.465494166479189,0.184210122105384
-0.0648865162537507,0.0432322792674281,0.500342647527179,0.339839915020874
0.079571329770777,-0.147218814353433,-0.0578392299567878,0.084732828099463
0.0656152300847016,-0.0880587454540824,0.167350736756375,0.219708937538089
-0.0800145137682283,-0.200515143256022,0.385434846257906,0.10994723647599
0.00937330774259275,-0.0972099122828261,-0.0445619900042008,-0.0646588643369575
