sub,eye,measure,window,peak,compare,cond,value
sub020,closed,visual power,1000pre,sensor,accuracy_e,correct_e,-0.102041425971839
sub020,closed,visual power,1000pre,sensor,accuracy_e,incorrect_e,-0.290906526153961
sub020,closed,visual power,1000pre,sensor,rt,fast,-0.0596739567847505
sub020,closed,visual power,1000pre,sensor,rt,slow,-0.19090767593321
sub020,closed,laterilsation index,1000pre,sensor,accuracy_e,correct_e,0.140593219652688
sub020,closed,laterilsation index,1000pre,sensor,accuracy_e,incorrect_e,0.217358576625858
sub020,closed,laterilsation index,1000pre,sensor,rt,fast,0.050595770015882
sub020,closed,laterilsation index,1000pre,sensor,rt,slow,0.113703711378264
sub020,closed,somatovisual balance,1000pre,sensor,accuracy_e,correct_e,0.725774760413182
sub020,closed,somatovisual balance,1000pre,sensor,accuracy_e,incorrect_e,0.730972086157426
sub020,closed,somatovisual balance,1000pre,sensor,rt,fast,0.722346645382121
sub020,closed,somatovisual balance,1000pre,sensor,rt,slow,0.685409483953436
sub021,open,visual power,1000pre,sensor,accuracy_e,correct_e,0.666267062477533
sub021,open,visual power,1000pre,sensor,accuracy_e,incorrect_e,0.50961387225562
sub021,open,visual power,1000pre,sensor,rt,fast,0.718189367391383
sub021,open,visual power,1000pre,sensor,rt,slow,0.738012432904662
sub021,open,laterilsation index,1000pre,sensor,accuracy_e,correct_e,0.0745792864288279
sub021,open,laterilsation index,1000pre,sensor,accuracy_e,incorrect_e,0.0742749378203306
sub021,open,laterilsation index,1000pre,sensor,rt,fast,0.175223030619133
sub021,open,laterilsation index,1000pre,sensor,rt,slow,-0.0784226720443163
sub021,open,somatovisual balance,1000pre,sensor,accuracy_e,correct_e,0.674659336644555
sub021,open,somatovisual balance,1000pre,sensor,accuracy_e,incorrect_e,0.695189647773018
sub021,open,somatovisual balance,1000pre,sensor,rt,fast,0.706593521536234
sub021,open,somatovisual balance,1000pre,sensor,rt,slow,0.642982816674704
sub021,closed,visual power,1000pre,sensor,accuracy_e,correct_e,0.156160648270061
sub021,closed,visual power,1000pre,sensor,accuracy_e,incorrect_e,0.170918985148942
sub021,closed,visual power,1000pre,sensor,rt,fast,0.0551317106684434
sub021,closed,visual power,1000pre,sensor,rt,slow,0.18481299362997
sub021,closed,laterilsation index,1000pre,sensor,accuracy_e,correct_e,0.113286280065963
sub021,closed,laterilsation index,1000pre,sensor,accuracy_e,incorrect_e,0.0520031684382807
sub021,closed,laterilsation index,1000pre,sensor,rt,fast,0.150775606824979
sub021,closed,laterilsation index,1000pre,sensor,rt,slow,0.0306045043828071
sub021,closed,somatovisual balance,1000pre,sensor,accuracy_e,correct_e,0.751291845439279
sub021,closed,somatovisual balance,1000pre,sensor,accuracy_e,incorrect_e,0.753945531678549
sub021,closed,somatovisual balance,1000pre,sensor,rt,fast,0.764518759754698
sub021,closed,somatovisual balance,1000pre,sensor,rt,slow,0.746096992081031
sub022,open,visual power,1000pre,sensor,accuracy_e,correct_e,0.480533805017213
sub022,open,visual power,1000pre,sensor,accuracy_e,incorrect_e,1.25911560391437
sub022,open,visual power,1000pre,sensor,rt,fast,0.798765976344912
sub022,open,visual power,1000pre,sensor,rt,slow,0.759975120678955
sub022,open,laterilsation index,1000pre,sensor,accuracy_e,correct_e,0.119146994290787
sub022,open,laterilsation index,1000pre,sensor,accuracy_e,incorrect_e,0.134048290586572
sub022,open,laterilsation index,1000pre,sensor,rt,fast,0.0987952572143344
sub022,open,laterilsation index,1000pre,sensor,rt,slow,0.11088020155487
sub022,open,somatovisual balance,1000pre,sensor,accuracy_e,correct_e,0.834771612627161
sub022,open,somatovisual balance,1000pre,sensor,accuracy_e,incorrect_e,0.841868846147993
sub022,open,somatovisual balance,1000pre,sensor,rt,fast,0.85415647535341
sub022,open,somatovisual balance,1000pre,sensor,rt,slow,0.839612673046744
sub022,closed,visual power,1000pre,sensor,accuracy_e,correct_e,0.100050671185983
sub022,closed,visual power,1000pre,sensor,accuracy_e,incorrect_e,0.0292895918955706
sub022,closed,visual power,1000pre,sensor,rt,fast,0.18270798702535
sub022,closed,visual power,1000pre,sensor,rt,slow,0.18032341163346
sub022,closed,laterilsation index,1000pre,sensor,accuracy_e,correct_e,-0.039662084754394
sub022,closed,laterilsation index,1000pre,sensor,accuracy_e,incorrect_e,0.114159997746243
sub022,closed,laterilsation index,1000pre,sensor,rt,fast,0.103210067519659
sub022,closed,laterilsation index,1000pre,sensor,rt,slow,0.109823207005652
sub022,closed,somatovisual balance,1000pre,sensor,accuracy_e,correct_e,0.860392356000821
sub022,closed,somatovisual balance,1000pre,sensor,accuracy_e,incorrect_e,0.867300595859771
sub022,closed,somatovisual balance,1000pre,sensor,rt,fast,0.883303583126955
sub022,closed,somatovisual balance,1000pre,sensor,rt,slow,0.870905963534453
sub023,open,visual power,1000pre,sensor,accuracy_e,correct_e,0.504111094591659
sub023,open,visual power,1000pre,sensor,accuracy_e,incorrect_e,0.0971114759583923
sub023,open,visual power,1000pre,sensor,rt,fast,0.411513944075537
sub023,open,visual power,1000pre,sensor,rt,slow,0.313533293243966
sub023,open,laterilsation index,1000pre,sensor,accuracy_e,correct_e,0.255139370733219
sub023,open,laterilsation index,1000pre,sensor,accuracy_e,incorrect_e,0.171826054950696
sub023,open,laterilsation index,1000pre,sensor,rt,fast,0.208898131050359
sub023,open,laterilsation index,1000pre,sensor,rt,slow,0.130684528936272
sub023,open,somatovisual balance,1000pre,sensor,accuracy_e,correct_e,0.397673364478068
sub023,open,somatovisual balance,1000pre,sensor,accuracy_e,incorrect_e,0.113215457062711
sub023,open,somatovisual balance,1000pre,sensor,rt,fast,0.363511462497242
sub023,open,somatovisual balance,1000pre,sensor,rt,slow,0.175980243171193
sub023,closed,visual power,1000pre,sensor,accuracy_e,correct_e,0.144360421559356
sub023,closed,visual power,1000pre,sensor,accuracy_e,incorrect_e,0.0776154308118715
sub023,closed,visual power,1000pre,sensor,rt,fast,-0.0288882236440474
sub023,closed,visual power,1000pre,sensor,rt,slow,0.0219901969572862
sub023,closed,laterilsation index,1000pre,sensor,accuracy_e,correct_e,0.0356265754404572
sub023,closed,laterilsation index,1000pre,sensor,accuracy_e,incorrect_e,0.0579774940274149
sub023,closed,laterilsation index,1000pre,sensor,rt,fast,0.102812343540542
sub023,closed,laterilsation index,1000pre,sensor,rt,slow,0.112456534930096
sub023,closed,somatovisual balance,1000pre,sensor,accuracy_e,correct_e,0.518396396249416
sub023,closed,somatovisual balance,1000pre,sensor,accuracy_e,incorrect_e,0.393977283107912
sub023,closed,somatovisual balance,1000pre,sensor,rt,fast,0.482992833625111
sub023,closed,somatovisual balance,1000pre,sensor,rt,slow,0.429806523327011
sub024,open,visual power,1000pre,sensor,accuracy_e,correct_e,1.29842145157058
sub024,open,visual power,1000pre,sensor,accuracy_e,incorrect_e,0.807545318327144
sub024,open,visual power,1000pre,sensor,rt,fast,1.58262352267325
sub024,open,visual power,1000pre,sensor,rt,slow,1.21243637392337
sub024,open,laterilsation index,1000pre,sensor,accuracy_e,correct_e,-0.0509691242998918
sub024,open,laterilsation index,1000pre,sensor,accuracy_e,incorrect_e,0.0286434074890826
sub024,open,laterilsation index,1000pre,sensor,rt,fast,0.0283282291567999
sub024,open,laterilsation index,1000pre,sensor,rt,slow,0.0164137266255231
sub024,open,somatovisual balance,1000pre,sensor,accuracy_e,correct_e,0.584005450858076
sub024,open,somatovisual balance,1000pre,sensor,accuracy_e,incorrect_e,0.598642225746149
sub024,open,somatovisual balance,1000pre,sensor,rt,fast,0.572802763990758
sub024,open,somatovisual balance,1000pre,sensor,rt,slow,0.600380435410017
sub024,closed,visual power,1000pre,sensor,accuracy_e,correct_e,0.110635537466431
sub024,closed,visual power,1000pre,sensor,accuracy_e,incorrect_e,0.248199791429048
sub024,closed,visual power,1000pre,sensor,rt,fast,0.0274913612959445
sub024,closed,visual power,1000pre,sensor,rt,slow,0.0463033617875296
sub024,closed,laterilsation index,1000pre,sensor,accuracy_e,correct_e,-0.0405379528017033
sub024,closed,laterilsation index,1000pre,sensor,accuracy_e,incorrect_e,0.0122416864447059
sub024,closed,laterilsation index,1000pre,sensor,rt,fast,-0.0103961122475309
sub024,closed,laterilsation index,1000pre,sensor,rt,slow,0.0434633118389757
sub024,closed,somatovisual balance,1000pre,sensor,accuracy_e,correct_e,0.694127914588319
sub024,closed,somatovisual balance,1000pre,sensor,accuracy_e,incorrect_e,0.67475675875198
sub024,closed,somatovisual balance,1000pre,sensor,rt,fast,0.667091882817792
sub024,closed,somatovisual balance,1000pre,sensor,rt,slow,0.69286755369321
sub025,open,visual power,1000pre,sensor,accuracy_e,correct_e,1.49045279232255
sub025,open,visual power,1000pre,sensor,accuracy_e,incorrect_e,0.753235719925834
sub025,open,visual power,1000pre,sensor,rt,fast,1.16159472234565
sub025,open,visual power,1000pre,sensor,rt,slow,1.47423684838955
sub025,open,laterilsation index,1000pre,sensor,accuracy_e,correct_e,0.000884801576190676
sub025,open,laterilsation index,1000pre,sensor,accuracy_e,incorrect_e,0.0715751484018026
sub025,open,laterilsation index,1000pre,sensor,rt,fast,-0.0367747024866422
sub025,open,laterilsation index,1000pre,sensor,rt,slow,0.0587926412909739
sub025,open,somatovisual balance,1000pre,sensor,accuracy_e,correct_e,0.532945579228998
sub025,open,somatovisual balance,1000pre,sensor,accuracy_e,incorrect_e,0.562813045913329
sub025,open,somatovisual balance,1000pre,sensor,rt,fast,0.528825237360144
sub025,open,somatovisual balance,1000pre,sensor,rt,slow,0.548523284903641
sub025,closed,visual power,1000pre,sensor,accuracy_e,correct_e,0.338904114946383
sub025,closed,visual power,1000pre,sensor,accuracy_e,incorrect_e,0.265077401750979
sub025,closed,visual power,1000pre,sensor,rt,fast,0.359299547934737
sub025,closed,visual power,1000pre,sensor,rt,slow,0.332358065686118
sub025,closed,laterilsation index,1000pre,sensor,accuracy_e,correct_e,0.0215228961432136
sub025,closed,laterilsation index,1000pre,sensor,accuracy_e,incorrect_e,0.0223541406096024
sub025,closed,laterilsation index,1000pre,sensor,rt,fast,0.0251544908103863
sub025,closed,laterilsation index,1000pre,sensor,rt,slow,-0.0138366872683816
sub025,closed,somatovisual balance,1000pre,sensor,accuracy_e,correct_e,0.737586220999337
sub025,closed,somatovisual balance,1000pre,sensor,accuracy_e,incorrect_e,0.735575892718578
sub025,closed,somatovisual balance,1000pre,sensor,rt,fast,0.75368322188624
sub025,closed,somatovisual balance,1000pre,sensor,rt,slow,0.719025877438029
sub026,open,visual power,1000pre,sensor,accuracy_e,correct_e,0.365994968883831
sub026,open,visual power,1000pre,sensor,accuracy_e,incorrect_e,0.147581155561834
sub026,open,visual power,1000pre,sensor,rt,fast,0.0608085144480905
sub026,open,visual power,1000pre,sensor,rt,slow,0.245485458110162
sub026,open,laterilsation index,1000pre,sensor,accuracy_e,correct_e,-0.0636668190760549
sub026,open,laterilsation index,1000pre,sensor,accuracy_e,incorrect_e,0.0236516159626172
sub026,open,laterilsation index,1000pre,sensor,rt,fast,-0.0559887366895688
sub026,open,laterilsation index,1000pre,sensor,rt,slow,-0.0705054444798956
sub026,open,somatovisual balance,1000pre,sensor,accuracy_e,correct_e,0.363206432899546
sub026,open,somatovisual balance,1000pre,sensor,accuracy_e,incorrect_e,0.3790420925236
sub026,open,somatovisual balance,1000pre,sensor,rt,fast,0.320756194686173
sub026,open,somatovisual balance,1000pre,sensor,rt,slow,0.325517407050046
sub026,closed,visual power,1000pre,sensor,accuracy_e,correct_e,0.12425288404272
sub026,closed,visual power,1000pre,sensor,accuracy_e,incorrect_e,-0.0536875202390744
sub026,closed,visual power,1000pre,sensor,rt,fast,0.00454397403708516
sub026,closed,visual power,1000pre,sensor,rt,slow,0.034388894450529
sub026,closed,laterilsation index,1000pre,sensor,accuracy_e,correct_e,0.0254872206442544
sub026,closed,laterilsation index,1000pre,sensor,accuracy_e,incorrect_e,0.0114461581535623
sub026,closed,laterilsation index,1000pre,sensor,rt,fast,-0.00937670107851259
sub026,closed,laterilsation index,1000pre,sensor,rt,slow,0.0439094925398217
sub026,closed,somatovisual balance,1000pre,sensor,accuracy_e,correct_e,0.493273320091388
sub026,closed,somatovisual balance,1000pre,sensor,accuracy_e,incorrect_e,0.448401212167987
sub026,closed,somatovisual balance,1000pre,sensor,rt,fast,0.455619519127126
sub026,closed,somatovisual balance,1000pre,sensor,rt,slow,0.511291569927875
sub027,open,visual power,1000pre,sensor,accuracy_e,correct_e,0.71365618882471
sub027,open,visual power,1000pre,sensor,accuracy_e,incorrect_e,0.77191913795212
sub027,open,visual power,1000pre,sensor,rt,fast,0.679764864464831
sub027,open,visual power,1000pre,sensor,rt,slow,0.772009965190504
sub027,open,laterilsation index,1000pre,sensor,accuracy_e,correct_e,0.04889530423473
sub027,open,laterilsation index,1000pre,sensor,accuracy_e,incorrect_e,0.0138066810719921
sub027,open,laterilsation index,1000pre,sensor,rt,fast,0.13127076239094
sub027,open,laterilsation index,1000pre,sensor,rt,slow,0.0766959223991936
sub027,open,somatovisual balance,1000pre,sensor,accuracy_e,correct_e,0.527137994010757
sub027,open,somatovisual balance,1000pre,sensor,accuracy_e,incorrect_e,0.517579283272536
sub027,open,somatovisual balance,1000pre,sensor,rt,fast,0.545030657534575
sub027,open,somatovisual balance,1000pre,sensor,rt,slow,0.551597430189555
sub027,closed,visual power,1000pre,sensor,accuracy_e,correct_e,0.114881344745818
sub027,closed,visual power,1000pre,sensor,accuracy_e,incorrect_e,0.113891130390014
sub027,closed,visual power,1000pre,sensor,rt,fast,0.0722530146439054
sub027,closed,visual power,1000pre,sensor,rt,slow,0.0699963693274006
sub027,closed,laterilsation index,1000pre,sensor,accuracy_e,correct_e,0.0535336644986859
sub027,closed,laterilsation index,1000pre,sensor,accuracy_e,incorrect_e,-0.0388204226022106
sub027,closed,laterilsation index,1000pre,sensor,rt,fast,0.0104916561236592
sub027,closed,laterilsation index,1000pre,sensor,rt,slow,0.0410971913134285
sub027,closed,somatovisual balance,1000pre,sensor,accuracy_e,correct_e,0.594050125534765
sub027,closed,somatovisual balance,1000pre,sensor,accuracy_e,incorrect_e,0.576882231806705
sub027,closed,somatovisual balance,1000pre,sensor,rt,fast,0.584785035190148
sub027,closed,somatovisual balance,1000pre,sensor,rt,slow,0.576728224069057
sub028,open,visual power,1000pre,sensor,accuracy_e,correct_e,0.0458337334238747
sub028,open,visual power,1000pre,sensor,accuracy_e,incorrect_e,0.0325217983409037
sub028,open,visual power,1000pre,sensor,rt,fast,-0.21637921910771
sub028,open,visual power,1000pre,sensor,rt,slow,-0.00149989785070089
sub028,open,laterilsation index,1000pre,sensor,accuracy_e,correct_e,0.196305317674868
sub028,open,laterilsation index,1000pre,sensor,accuracy_e,incorrect_e,0.157963632152299
sub028,open,laterilsation index,1000pre,sensor,rt,fast,0.183187121163153
sub028,open,laterilsation index,1000pre,sensor,rt,slow,0.103506512907083
sub028,open,somatovisual balance,1000pre,sensor,accuracy_e,correct_e,0.663202344000699
sub028,open,somatovisual balance,1000pre,sensor,accuracy_e,incorrect_e,0.626189204319013
sub028,open,somatovisual balance,1000pre,sensor,rt,fast,0.608980626021187
sub028,open,somatovisual balance,1000pre,sensor,rt,slow,0.627029661855568
sub028,closed,visual power,1000pre,sensor,accuracy_e,correct_e,-0.116527530846522
sub028,closed,visual power,1000pre,sensor,accuracy_e,incorrect_e,0.214927388454648
sub028,closed,visual power,1000pre,sensor,rt,fast,0.0880193871650213
sub028,closed,visual power,1000pre,sensor,rt,slow,-0.0314474271602411
sub028,closed,laterilsation index,1000pre,sensor,accuracy_e,correct_e,-0.0170091666848838
sub028,closed,laterilsation index,1000pre,sensor,accuracy_e,incorrect_e,0.0615386013700063
sub028,closed,laterilsation index,1000pre,sensor,rt,fast,0.0782094565370551
sub028,closed,laterilsation index,1000pre,sensor,rt,slow,0.0909045410523657
sub028,closed,somatovisual balance,1000pre,sensor,accuracy_e,correct_e,0.754121083559258
sub028,closed,somatovisual balance,1000pre,sensor,accuracy_e,incorrect_e,0.793851904377835
sub028,closed,somatovisual balance,1000pre,sensor,rt,fast,0.787221595513701
sub028,closed,somatovisual balance,1000pre,sensor,rt,slow,0.783532485852015
sub029,open,visual power,1000pre,sensor,accuracy_e,correct_e,0.259488569222818
sub029,open,visual power,1000pre,sensor,accuracy_e,incorrect_e,-0.00271813826985202
sub029,open,visual power,1000pre,sensor,rt,fast,0.143609802358719
sub029,open,visual power,1000pre,sensor,rt,slow,0.112702088391914
sub029,open,laterilsation index,1000pre,sensor,accuracy_e,correct_e,-0.0575818454647673
sub029,open,laterilsation index,1000pre,sensor,accuracy_e,incorrect_e,0.134983914730894
sub029,open,laterilsation index,1000pre,sensor,rt,fast,-0.0100594338238798
sub029,open,laterilsation index,1000pre,sensor,rt,slow,0.019997214782979
sub029,open,somatovisual balance,1000pre,sensor,accuracy_e,correct_e,0.520058908561316
sub029,open,somatovisual balance,1000pre,sensor,accuracy_e,incorrect_e,0.586066110961435
sub029,open,somatovisual balance,1000pre,sensor,rt,fast,0.484450399149611
sub029,open,somatovisual balance,1000pre,sensor,rt,slow,0.564224885693204
sub029,closed,visual power,1000pre,sensor,accuracy_e,correct_e,-0.117677874411062
sub029,closed,visual power,1000pre,sensor,accuracy_e,incorrect_e,-0.0915013798435611
sub029,closed,visual power,1000pre,sensor,rt,fast,-0.0826368478414101
sub029,closed,visual power,1000pre,sensor,rt,slow,-0.198575245719239
sub029,closed,laterilsation index,1000pre,sensor,accuracy_e,correct_e,-0.0641629934417214
sub029,closed,laterilsation index,1000pre,sensor,accuracy_e,incorrect_e,0.0244972447211246
sub029,closed,laterilsation index,1000pre,sensor,rt,fast,-0.0523909688482488
sub029,closed,laterilsation index,1000pre,sensor,rt,slow,0.00283197116199313
sub029,closed,somatovisual balance,1000pre,sensor,accuracy_e,correct_e,0.751497029367099
sub029,closed,somatovisual balance,1000pre,sensor,accuracy_e,incorrect_e,0.748501297820008
sub029,closed,somatovisual balance,1000pre,sensor,rt,fast,0.788156140272459
sub029,closed,somatovisual balance,1000pre,sensor,rt,slow,0.7080350426009
sub030,open,visual power,1000pre,sensor,accuracy_e,correct_e,0.310535463542602
sub030,open,visual power,1000pre,sensor,accuracy_e,incorrect_e,0.408982702840419
sub030,open,visual power,1000pre,sensor,rt,fast,0.187708371004257
sub030,open,visual power,1000pre,sensor,rt,slow,0.200030003383146
sub030,open,laterilsation index,1000pre,sensor,accuracy_e,correct_e,0.0102688531424513
sub030,open,laterilsation index,1000pre,sensor,accuracy_e,incorrect_e,0.0363771011406643
sub030,open,laterilsation index,1000pre,sensor,rt,fast,-0.0164134826931657
sub030,open,laterilsation index,1000pre,sensor,rt,slow,0.0158179758339222
sub030,open,somatovisual balance,1000pre,sensor,accuracy_e,correct_e,0.786511185169279
sub030,open,somatovisual balance,1000pre,sensor,accuracy_e,incorrect_e,0.773083386981795
sub030,open,somatovisual balance,1000pre,sensor,rt,fast,0.765319116300368
sub030,open,somatovisual balance,1000pre,sensor,rt,slow,0.777934983857834
sub030,closed,visual power,1000pre,sensor,accuracy_e,correct_e,-0.00784086119877008
sub030,closed,visual power,1000pre,sensor,accuracy_e,incorrect_e,0.076895851409886
sub030,closed,visual power,1000pre,sensor,rt,fast,0.192192127068843
sub030,closed,visual power,1000pre,sensor,rt,slow,-0.0753273729320671
sub030,closed,laterilsation index,1000pre,sensor,accuracy_e,correct_e,0.00335125920518851
sub030,closed,laterilsation index,1000pre,sensor,accuracy_e,incorrect_e,-0.0475140570530933
sub030,closed,laterilsation index,1000pre,sensor,rt,fast,0.00781925268563348
sub030,closed,laterilsation index,1000pre,sensor,rt,slow,0.0387309627440944
sub030,closed,somatovisual balance,1000pre,sensor,accuracy_e,correct_e,0.877626612813825
sub030,closed,somatovisual balance,1000pre,sensor,accuracy_e,incorrect_e,0.859236366391717
sub030,closed,somatovisual balance,1000pre,sensor,rt,fast,0.876496531823391
sub030,closed,somatovisual balance,1000pre,sensor,rt,slow,0.867607597147817
sub031,open,visual power,1000pre,sensor,accuracy_e,correct_e,0.955961843918382
sub031,open,visual power,1000pre,sensor,accuracy_e,incorrect_e,0.640145400987691
sub031,open,visual power,1000pre,sensor,rt,fast,1.28356200154624
sub031,open,visual power,1000pre,sensor,rt,slow,0.772074421136895
sub031,open,laterilsation index,1000pre,sensor,accuracy_e,correct_e,0.0515575811766154
sub031,open,laterilsation index,1000pre,sensor,accuracy_e,incorrect_e,0.0266999246095777
sub031,open,laterilsation index,1000pre,sensor,rt,fast,0.0355979670676166
sub031,open,laterilsation index,1000pre,sensor,rt,slow,0.0546002888683055
sub031,open,somatovisual balance,1000pre,sensor,accuracy_e,correct_e,0.536735312767282
sub031,open,somatovisual balance,1000pre,sensor,accuracy_e,incorrect_e,0.525127416631403
sub031,open,somatovisual balance,1000pre,sensor,rt,fast,0.552226444756036
sub031,open,somatovisual balance,1000pre,sensor,rt,slow,0.477311959085032
sub031,closed,visual power,1000pre,sensor,accuracy_e,correct_e,-0.0544772634829421
sub031,closed,visual power,1000pre,sensor,accuracy_e,incorrect_e,0.0073710183565356
sub031,closed,visual power,1000pre,sensor,rt,fast,-0.032520760696347
sub031,closed,visual power,1000pre,sensor,rt,slow,-0.114474269266991
sub031,closed,laterilsation index,1000pre,sensor,accuracy_e,correct_e,0.0492134856014042
sub031,closed,laterilsation index,1000pre,sensor,accuracy_e,incorrect_e,-0.0125474193688784
sub031,closed,laterilsation index,1000pre,sensor,rt,fast,0.0490364968459868
sub031,closed,laterilsation index,1000pre,sensor,rt,slow,0.0404029884352405
sub031,closed,somatovisual balance,1000pre,sensor,accuracy_e,correct_e,0.560199165488869
sub031,closed,somatovisual balance,1000pre,sensor,accuracy_e,incorrect_e,0.499747424450145
sub031,closed,somatovisual balance,1000pre,sensor,rt,fast,0.52599046997125
sub031,closed,somatovisual balance,1000pre,sensor,rt,slow,0.5518408203873
sub032,open,visual power,1000pre,sensor,accuracy_e,correct_e,0.817804939756603
sub032,open,visual power,1000pre,sensor,accuracy_e,incorrect_e,0.688151207018431
sub032,open,visual power,1000pre,sensor,rt,fast,0.843114146840962
sub032,open,visual power,1000pre,sensor,rt,slow,0.619167828525138
sub032,open,laterilsation index,1000pre,sensor,accuracy_e,correct_e,-0.0309993482846399
sub032,open,laterilsation index,1000pre,sensor,accuracy_e,incorrect_e,0.0644813175876185
sub032,open,laterilsation index,1000pre,sensor,rt,fast,-0.0468623488840748
sub032,open,laterilsation index,1000pre,sensor,rt,slow,0.0432746148062028
sub032,open,somatovisual balance,1000pre,sensor,accuracy_e,correct_e,0.898444630723719
sub032,open,somatovisual balance,1000pre,sensor,accuracy_e,incorrect_e,0.898150738198071
sub032,open,somatovisual balance,1000pre,sensor,rt,fast,0.896338750845425
sub032,open,somatovisual balance,1000pre,sensor,rt,slow,0.902559495625562
sub032,closed,visual power,1000pre,sensor,accuracy_e,correct_e,0.0171206879761221
sub032,closed,visual power,1000pre,sensor,accuracy_e,incorrect_e,-0.162907499272525
sub032,closed,visual power,1000pre,sensor,rt,fast,-0.00756862013186008
sub032,closed,visual power,1000pre,sensor,rt,slow,0.0281651446994875
sub032,closed,laterilsation index,1000pre,sensor,accuracy_e,correct_e,-0.0398627983493572
sub032,closed,laterilsation index,1000pre,sensor,accuracy_e,incorrect_e,-0.055865858208387
sub032,closed,laterilsation index,1000pre,sensor,rt,fast,-0.014976876802975
sub032,closed,laterilsation index,1000pre,sensor,rt,slow,0.0117609830946731
sub032,closed,somatovisual balance,1000pre,sensor,accuracy_e,correct_e,0.908944755443313
sub032,closed,somatovisual balance,1000pre,sensor,accuracy_e,incorrect_e,0.90174032953906
sub032,closed,somatovisual balance,1000pre,sensor,rt,fast,0.911255915504506
sub032,closed,somatovisual balance,1000pre,sensor,rt,slow,0.914147176874917
sub033,open,visual power,1000pre,sensor,accuracy_e,correct_e,1.00467296973221
sub033,open,visual power,1000pre,sensor,accuracy_e,incorrect_e,1.08687198635556
sub033,open,visual power,1000pre,sensor,rt,fast,0.769648955646388
sub033,open,visual power,1000pre,sensor,rt,slow,0.57135882238899
sub033,open,laterilsation index,1000pre,sensor,accuracy_e,correct_e,0.049463198994496
sub033,open,laterilsation index,1000pre,sensor,accuracy_e,incorrect_e,-0.0261492869958977
sub033,open,laterilsation index,1000pre,sensor,rt,fast,0.0190774771233175
sub033,open,laterilsation index,1000pre,sensor,rt,slow,0.0656307727315204
sub033,open,somatovisual balance,1000pre,sensor,accuracy_e,correct_e,0.699089404905303
sub033,open,somatovisual balance,1000pre,sensor,accuracy_e,incorrect_e,0.66556496700286
sub033,open,somatovisual balance,1000pre,sensor,rt,fast,0.637944227602386
sub033,open,somatovisual balance,1000pre,sensor,rt,slow,0.663729221773524
sub033,closed,visual power,1000pre,sensor,accuracy_e,correct_e,0.285715436129652
sub033,closed,visual power,1000pre,sensor,accuracy_e,incorrect_e,0.269340012764379
sub033,closed,visual power,1000pre,sensor,rt,fast,0.332778749392522
sub033,closed,visual power,1000pre,sensor,rt,slow,0.296679178039397
sub033,closed,laterilsation index,1000pre,sensor,accuracy_e,correct_e,0.0528326572266248
sub033,closed,laterilsation index,1000pre,sensor,accuracy_e,incorrect_e,-0.031856631585173
sub033,closed,laterilsation index,1000pre,sensor,rt,fast,0.0524760858756828
sub033,closed,laterilsation index,1000pre,sensor,rt,slow,0.015668535217613
sub033,closed,somatovisual balance,1000pre,sensor,accuracy_e,correct_e,0.824664561647681
sub033,closed,somatovisual balance,1000pre,sensor,accuracy_e,incorrect_e,0.815714720261617
sub033,closed,somatovisual balance,1000pre,sensor,rt,fast,0.819926366700848
sub033,closed,somatovisual balance,1000pre,sensor,rt,slow,0.817896891406789
sub034,open,visual power,1000pre,sensor,accuracy_e,correct_e,0.17905838210755
sub034,open,visual power,1000pre,sensor,accuracy_e,incorrect_e,0.193366672070426
sub034,open,visual power,1000pre,sensor,rt,fast,0.416899833983139
sub034,open,visual power,1000pre,sensor,rt,slow,0.218632990780944
sub034,open,laterilsation index,1000pre,sensor,accuracy_e,correct_e,0.0705008631121528
sub034,open,laterilsation index,1000pre,sensor,accuracy_e,incorrect_e,-0.00912935673092564
sub034,open,laterilsation index,1000pre,sensor,rt,fast,0.0298988526036354
sub034,open,laterilsation index,1000pre,sensor,rt,slow,0.160079942811225
sub034,open,somatovisual balance,1000pre,sensor,accuracy_e,correct_e,0.524649114794174
sub034,open,somatovisual balance,1000pre,sensor,accuracy_e,incorrect_e,0.542688657018552
sub034,open,somatovisual balance,1000pre,sensor,rt,fast,0.564835513154912
sub034,open,somatovisual balance,1000pre,sensor,rt,slow,0.521400863538998
sub034,closed,visual power,1000pre,sensor,accuracy_e,correct_e,0.0253576392702921
sub034,closed,visual power,1000pre,sensor,accuracy_e,incorrect_e,0.183301615069266
sub034,closed,visual power,1000pre,sensor,rt,fast,-0.0627207598409996
sub034,closed,visual power,1000pre,sensor,rt,slow,0.207105216459879
sub034,closed,laterilsation index,1000pre,sensor,accuracy_e,correct_e,0.0531336156079606
sub034,closed,laterilsation index,1000pre,sensor,accuracy_e,incorrect_e,-0.123788967516947
sub034,closed,laterilsation index,1000pre,sensor,rt,fast,-0.00318010541278262
sub034,closed,laterilsation index,1000pre,sensor,rt,slow,0.0730934133368151
sub034,closed,somatovisual balance,1000pre,sensor,accuracy_e,correct_e,0.730088489158888
sub034,closed,somatovisual balance,1000pre,sensor,accuracy_e,incorrect_e,0.709869400276153
sub034,closed,somatovisual balance,1000pre,sensor,rt,fast,0.71533353039894
sub034,closed,somatovisual balance,1000pre,sensor,rt,slow,0.753182102041491
sub035,open,visual power,1000pre,sensor,accuracy_e,correct_e,0.274081848971045
sub035,open,visual power,1000pre,sensor,accuracy_e,incorrect_e,0.180843153936286
sub035,open,visual power,1000pre,sensor,rt,fast,0.216640381388378
