cl_co,cl_in,op_co,op_in
-0.10011161697549,0.228202689082398,-0.0232495859520297,-0.0315013507246539
0.133504022475296,0.216165704677227,-0.628360329792379,1.01022254854766
0.176902699141786,0.0727732830171165,0.302076792408382,0.7397923226605
0.202071402422929,0.0606711146898489,0.541346446160942,0.61071215215753
-0.297451805843477,-0.232601192890189,0.955132769235185,0.218420042761796
0.386500872930156,0.461453347595107,0.67398013810042,0.592415311663855
-0.669668730032965,-0.59530393011836,0.448269534430755,0.813182006786722
-0.666459738177456,-0.621563883285866,1.59319276747508,0.603544797305625
-0.221001893131749,-0.25392524046186,0.163151364588339,0.0229647646058418
-0.398892615229549,-0.322369491466093,0.192084646780975,0.125938234998208
-0.475817564566299,-0.206064051564662,0.651603249949557,2.45194862953201
-0.0945793601547054,0.162967419076992,0.136091341338616,0.786964557896498
-0.291789223705009,-0.523581508089348,1.41635071309146,4.23128148733933
0.0944905469445423,0.000957396422441174,-0.0652367815430634,0.345820946824192
-0.388648243209427,-0.41138853793897,0.123562084014365,0.0424162541453925
-0.114924035694639,-0.186939928414866,0.399820324390708,0.506715332133711
-0.05749864331798,-0.274702166230659,0.252798446338692,1.36010822330428
-0.0282059764567343,-0.224037175750201,0.581222988828731,-0.0343447264916962
-0.0572203469754362,0.506074870515433,1.9631096984761,-0.147774145689125
-0.0108864599635767,0.0627539460875553,-2.7244351119642,2.26228903404198
-0.156435596853973,-0.310390373440419,0.279410794493991,0.328695172919074
-0.0878004974555553,-0.0971798925400699,0.729633328920727,0.455483946853035
-0.160165958283317,-0.0696975600356722,0.591444546911408,13.9303154226438
-0.377478553695214,-0.189084831604288,0.293690521376985,-0.045808017626479
-0.170016402746677,-0.174278048716322,-0.179560097842452,0.512859692119984
-0.0813390759411887,-0.13088008164954,0.427268208342033,0.561041546211237
-0.289788049306519,-0.0712004900992911,0.776661072080524,0.845797033283324
0.178440730506242,-0.271985364133647,0.0247657228232951,0.269910575725976
-0.253684306142326,0.112532322900012,40.1913510414989,1.28498461672837
-0.110436784495074,-0.0994950243409111,0.110027650420975,0.067396096914625
0.0999702273431962,0.00847522523673464,0.106904910254414,0.0592924661526915
-0.136157606438525,-0.113750706985907,0.924396839755811,0.431214884250277
-0.100663226957583,-0.00143513157198583,0.56711457547459,-0.664338833236753
