sub,eyes,measure,roi,cond,compare,band,value
sub035,closed,visual power,vtpm V3,slow,rt,alpha,-0.106366281110289
sub035,closed,somato lateralisation index,max,correct,accuracy,alpha,0.0261376411572871
sub035,closed,somato lateralisation index,max,incorrect,accuracy,alpha,0.158927978436711
sub035,closed,somato lateralisation index,max,correct_e,accuracy_e,alpha,0.0842598139466436
sub035,closed,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,0.158927978436711
sub035,closed,somato lateralisation index,max,fast,rt,alpha,0.0251796109217366
sub035,closed,somato lateralisation index,max,slow,rt,alpha,0.0232649762474435
sub035,closed,absolute,vtpm V1,correct,accuracy,alpha,1.05945833526695e-05
sub035,closed,absolute,vtpm V1,incorrect,accuracy,alpha,1.26042724696761e-05
sub035,closed,absolute,vtpm V1,correct_e,accuracy_e,alpha,1.07177489528188e-05
sub035,closed,absolute,vtpm V1,incorrect_e,accuracy_e,alpha,1.26042724696761e-05
sub035,closed,absolute,vtpm V1,fast,rt,alpha,1.26349428790968e-05
sub035,closed,absolute,vtpm V1,slow,rt,alpha,8.77603711203179e-06
sub035,closed,absolute,vtpm V2,correct,accuracy,alpha,4.64647377745545e-06
sub035,closed,absolute,vtpm V2,incorrect,accuracy,alpha,5.18334577806151e-06
sub035,closed,absolute,vtpm V2,correct_e,accuracy_e,alpha,4.85443982437247e-06
sub035,closed,absolute,vtpm V2,incorrect_e,accuracy_e,alpha,5.18334577806151e-06
sub035,closed,absolute,vtpm V2,fast,rt,alpha,5.04435709817781e-06
sub035,closed,absolute,vtpm V2,slow,rt,alpha,4.22827194549631e-06
sub035,closed,absolute,vtpm V3,correct,accuracy,alpha,8.08711305267739e-06
sub035,closed,absolute,vtpm V3,incorrect,accuracy,alpha,9.23434482333188e-06
sub035,closed,absolute,vtpm V3,correct_e,accuracy_e,alpha,8.09816137668361e-06
sub035,closed,absolute,vtpm V3,incorrect_e,accuracy_e,alpha,9.23434482333188e-06
sub035,closed,absolute,vtpm V3,fast,rt,alpha,8.55353798667501e-06
sub035,closed,absolute,vtpm V3,slow,rt,alpha,7.68538056956788e-06
sub036,open,visual power,vtpm V1,correct,accuracy,alpha,-0.0272245939637996
sub036,open,visual power,vtpm V1,incorrect,accuracy,alpha,0.0539188925582922
sub036,open,visual power,vtpm V1,correct_e,accuracy_e,alpha,-0.324480032939815
