sub,eye,roi,window,compare,cond,value
sub003,open,V1d,stim500pre,rt,fast,0.262928795158607
sub003,open,V1d,stim500pre,rt,slow,0.148141772799654
sub003,open,V1v,stim500pre,accuracy,correct,0.104335516688861
sub003,open,V1v,stim500pre,accuracy,incorrect,0.177992702448945
sub003,open,V1v,stim500pre,accuracy_e,correct_e,0.373977966248844
sub003,open,V1v,stim500pre,accuracy_e,incorrect_e,0.177992702448945
sub003,open,V1v,stim500pre,rt,fast,0.196708607980422
sub003,open,V1v,stim500pre,rt,slow,0.0152378445575455
sub003,open,V2d,stim500pre,accuracy,correct,0.217171429030786
sub003,open,V2d,stim500pre,accuracy,incorrect,0.164290107157476
sub003,open,V2d,stim500pre,accuracy_e,correct_e,0.622759936434791
sub003,open,V2d,stim500pre,accuracy_e,incorrect_e,0.164290107157476
sub003,open,V2d,stim500pre,rt,fast,0.266816016762237
sub003,open,V2d,stim500pre,rt,slow,0.15664040280137
sub003,open,V3a,stim500pre,accuracy,correct,0.0245152569074502
sub003,open,V3a,stim500pre,accuracy,incorrect,-0.00199190124330013
sub003,open,V3a,stim500pre,accuracy_e,correct_e,0.0473664697042844
sub003,open,V3a,stim500pre,accuracy_e,incorrect_e,-0.00199190124330013
sub003,open,V3a,stim500pre,rt,fast,0.0389110888657883
sub003,open,V3a,stim500pre,rt,slow,0.00351482358332339
sub003,open,V3b,stim500pre,accuracy,correct,0.0235643994562136
sub003,open,V3b,stim500pre,accuracy,incorrect,-0.0137474554441655
sub003,open,V3b,stim500pre,accuracy_e,correct_e,0.214359629857826
sub003,open,V3b,stim500pre,accuracy_e,incorrect_e,-0.0137474554441655
sub003,open,V3b,stim500pre,rt,fast,0.0620933123195026
sub003,open,V3b,stim500pre,rt,slow,-0.0231672915122718
sub003,open,V3d,stim500pre,accuracy,correct,-0.0332574697375342
sub003,open,V3d,stim500pre,accuracy,incorrect,0.0110888013249672
sub003,open,V3d,stim500pre,accuracy_e,correct_e,-0.0293029824089162
sub003,open,V3d,stim500pre,accuracy_e,incorrect_e,0.0110888013249672
sub003,open,V3d,stim500pre,rt,fast,0.0238488416533473
sub003,open,V3d,stim500pre,rt,slow,-0.101370687777881
sub003,open,V3v,stim500pre,accuracy,correct,0.0292104866982604
sub003,open,V3v,stim500pre,accuracy,incorrect,0.443068936246457
sub003,open,V3v,stim500pre,accuracy_e,correct_e,0.149003615950246
sub003,open,V3v,stim500pre,accuracy_e,incorrect_e,0.443068936246457
sub003,open,V3v,stim500pre,rt,fast,0.0202119301287539
sub003,open,V3v,stim500pre,rt,slow,0.0564614717638991
sub003,closed,V1d,stim500pre,accuracy,correct,-0.00145361249340122
sub003,closed,V1d,stim500pre,accuracy,incorrect,0.000818484374064904
sub003,closed,V1d,stim500pre,accuracy_e,correct_e,-0.109199652727793
sub003,closed,V1d,stim500pre,accuracy_e,incorrect_e,0.000818484374064904
sub003,closed,V1d,stim500pre,rt,fast,0.209277647350128
sub003,closed,V1d,stim500pre,rt,slow,-0.169413429576527
sub003,closed,V1v,stim500pre,accuracy,correct,0.037860164000669
sub003,closed,V1v,stim500pre,accuracy,incorrect,-0.138153055996886
sub003,closed,V1v,stim500pre,accuracy_e,correct_e,0.0226477529969896
sub003,closed,V1v,stim500pre,accuracy_e,incorrect_e,-0.138153055996886
sub003,closed,V1v,stim500pre,rt,fast,0.195183263078602
sub003,closed,V1v,stim500pre,rt,slow,-0.0935553263792483
sub003,closed,V2d,stim500pre,accuracy,correct,-0.0749472139664828
sub003,closed,V2d,stim500pre,accuracy,incorrect,0.134596265440969
sub003,closed,V2d,stim500pre,accuracy_e,correct_e,-0.266312226679868
sub003,closed,V2d,stim500pre,accuracy_e,incorrect_e,0.134596265440969
sub003,closed,V2d,stim500pre,rt,fast,-0.0170087061208086
sub003,closed,V2d,stim500pre,rt,slow,-0.123896393162172
sub003,closed,V3a,stim500pre,accuracy,correct,-0.086893390855684
sub003,closed,V3a,stim500pre,accuracy,incorrect,-0.284534074927301
sub003,closed,V3a,stim500pre,accuracy_e,correct_e,-0.119688246721607
sub003,closed,V3a,stim500pre,accuracy_e,incorrect_e,-0.284534074927301
sub003,closed,V3a,stim500pre,rt,fast,-0.15540083369064
sub003,closed,V3a,stim500pre,rt,slow,-0.00452757103324969
sub003,closed,V3b,stim500pre,accuracy,correct,0.0121343666003521
sub003,closed,V3b,stim500pre,accuracy,incorrect,-0.213062628879681
sub003,closed,V3b,stim500pre,accuracy_e,correct_e,-0.0175032404132897
sub003,closed,V3b,stim500pre,accuracy_e,incorrect_e,-0.213062628879681
sub003,closed,V3b,stim500pre,rt,fast,-0.0381676516683864
sub003,closed,V3b,stim500pre,rt,slow,0.0684355923625427
sub003,closed,V3d,stim500pre,accuracy,correct,0.117350031577993
sub003,closed,V3d,stim500pre,accuracy,incorrect,-0.110529713093789
sub003,closed,V3d,stim500pre,accuracy_e,correct_e,0.198064146988285
sub003,closed,V3d,stim500pre,accuracy_e,incorrect_e,-0.110529713093789
sub003,closed,V3d,stim500pre,rt,fast,0.0630570545849651
sub003,closed,V3d,stim500pre,rt,slow,0.181919856544384
sub003,closed,V3v,stim500pre,accuracy,correct,0.0374938796564235
sub003,closed,V3v,stim500pre,accuracy,incorrect,0.111598478027997
sub003,closed,V3v,stim500pre,accuracy_e,correct_e,0.0864371266688131
