sub,eyes,measure,roi,cond,compare,window,peak,band,value
sub002,closed,visual power,Brodmann area 17,fast,rt,500pre,source,alpha,0.357797294367424
sub002,closed,visual power,Brodmann area 17,slow,rt,500pre,source,alpha,0.15920165670156
sub002,closed,visual power,Brodmann area 18,correct,accuracy,500pre,source,alpha,0.160251345802992
sub002,closed,visual power,Brodmann area 18,incorrect,accuracy,500pre,source,alpha,0.309281397808549
sub002,closed,visual power,Brodmann area 18,correct_e,accuracy_e,500pre,source,alpha,0.254839821906103
sub002,closed,visual power,Brodmann area 18,incorrect_e,accuracy_e,500pre,source,alpha,0.309281397808549
sub002,closed,visual power,Brodmann area 18,fast,rt,500pre,source,alpha,0.191224979953259
sub002,closed,visual power,Brodmann area 18,slow,rt,500pre,source,alpha,0.157518242674175
sub002,closed,visual power,Brodmann area 19,correct,accuracy,500pre,source,alpha,0.105203981593362
sub002,closed,visual power,Brodmann area 19,incorrect,accuracy,500pre,source,alpha,-0.0153084490704771
sub002,closed,visual power,Brodmann area 19,correct_e,accuracy_e,500pre,source,alpha,0.0861948944980464
sub002,closed,visual power,Brodmann area 19,incorrect_e,accuracy_e,500pre,source,alpha,-0.0153084490704771
sub002,closed,visual power,Brodmann area 19,fast,rt,500pre,source,alpha,0.212448693501727
sub002,closed,visual power,Brodmann area 19,slow,rt,500pre,source,alpha,0.0459515567556108
sub002,open,visual power,vtpm V1,correct,accuracy,500pre,source,beta,-0.135431509717868
sub002,open,visual power,vtpm V1,incorrect,accuracy,500pre,source,beta,0.0944151816441778
sub002,open,visual power,vtpm V1,correct_e,accuracy_e,500pre,source,beta,-0.0576408751894424
sub002,open,visual power,vtpm V1,incorrect_e,accuracy_e,500pre,source,beta,0.0944151816441778
sub002,open,visual power,vtpm V1,fast,rt,500pre,source,beta,-0.0994746822000306
sub002,open,visual power,vtpm V1,slow,rt,500pre,source,beta,-0.157866394644763
sub002,open,visual power,vtpm V2,correct,accuracy,500pre,source,beta,-0.0644860666757933
sub002,open,visual power,vtpm V2,incorrect,accuracy,500pre,source,beta,0.080967906627223
sub002,open,visual power,vtpm V2,correct_e,accuracy_e,500pre,source,beta,-0.136731790764163
sub002,open,visual power,vtpm V2,incorrect_e,accuracy_e,500pre,source,beta,0.080967906627223
sub002,open,visual power,vtpm V2,fast,rt,500pre,source,beta,-0.135846653989274
sub002,open,visual power,vtpm V2,slow,rt,500pre,source,beta,0.0427143157457317
sub002,open,visual power,vtpm V3,correct,accuracy,500pre,source,beta,-0.0895722397622379
sub002,open,visual power,vtpm V3,incorrect,accuracy,500pre,source,beta,0.0946811674015321
sub002,open,visual power,vtpm V3,correct_e,accuracy_e,500pre,source,beta,-0.0753631395690995
sub002,open,visual power,vtpm V3,incorrect_e,accuracy_e,500pre,source,beta,0.0946811674015321
sub002,open,visual power,vtpm V3,fast,rt,500pre,source,beta,-0.069312922048729
sub002,open,visual power,vtpm V3,slow,rt,500pre,source,beta,-0.0582059117816243
sub002,open,visual power,Brodmann area 17,correct,accuracy,500pre,source,beta,-0.00211052769877783
sub002,open,visual power,Brodmann area 17,incorrect,accuracy,500pre,source,beta,0.176427594294295
sub002,open,visual power,Brodmann area 17,correct_e,accuracy_e,500pre,source,beta,-0.180256636914971
sub002,open,visual power,Brodmann area 17,incorrect_e,accuracy_e,500pre,source,beta,0.176427594294295
sub002,open,visual power,Brodmann area 17,fast,rt,500pre,source,beta,0.0534145818494969
sub002,open,visual power,Brodmann area 17,slow,rt,500pre,source,beta,-0.0110614040260304
