sub,eyes,measure,roi,cond,compare,band,value
sub002,open,visual power,Brodmann,correct_e,accuracy_e,alpha,-0.235501177489452
sub002,open,visual power,Brodmann,incorrect_e,accuracy_e,alpha,0.266927821524353
sub002,open,visual power,Brodmann,fast,rt,alpha,-0.0664107011957997
sub002,open,visual power,Brodmann,slow,rt,alpha,-0.0798766008807762
sub002,open,somato lateralisation index,max,correct,accuracy,alpha,-0.00226228689954179
sub002,open,somato lateralisation index,max,incorrect,accuracy,alpha,0.0790386055421179
sub002,open,somato lateralisation index,max,correct_e,accuracy_e,alpha,0.0447507440833529
sub002,open,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,0.0790386055421179
sub002,open,somato lateralisation index,max,fast,rt,alpha,-0.017958684592223
sub002,open,somato lateralisation index,max,slow,rt,alpha,0.0150847149566322
sub002,open,absolute,Brodmann,correct,accuracy,alpha,3.20297527327421e-06
sub002,open,absolute,Brodmann,incorrect,accuracy,alpha,3.87093722736748e-06
sub002,open,absolute,Brodmann,correct_e,accuracy_e,alpha,2.92230488164369e-06
sub002,open,absolute,Brodmann,incorrect_e,accuracy_e,alpha,3.87093722736748e-06
sub002,open,absolute,Brodmann,fast,rt,alpha,2.91637936512604e-06
sub002,open,absolute,Brodmann,slow,rt,alpha,3.49742372350269e-06
sub002,closed,visual power,Brodmann,correct,accuracy,alpha,0.136409448560218
sub002,closed,visual power,Brodmann,incorrect,accuracy,alpha,0.252248165026386
sub002,closed,visual power,Brodmann,correct_e,accuracy_e,alpha,0.163482551456791
sub002,closed,visual power,Brodmann,incorrect_e,accuracy_e,alpha,0.252248165026386
sub002,closed,visual power,Brodmann,fast,rt,alpha,0.250234979989662
sub002,closed,visual power,Brodmann,slow,rt,alpha,0.0684510570910915
sub002,closed,somato lateralisation index,max,correct,accuracy,alpha,0.00676856003679582
sub002,closed,somato lateralisation index,max,incorrect,accuracy,alpha,0.0407771809935077
sub002,closed,somato lateralisation index,max,correct_e,accuracy_e,alpha,0.0796083030248877
sub002,closed,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,0.0407771809935077
sub002,closed,somato lateralisation index,max,fast,rt,alpha,0.0829037502931427
sub002,closed,somato lateralisation index,max,slow,rt,alpha,-0.0385139999687056
sub002,closed,absolute,Brodmann,correct,accuracy,alpha,1.24312649298392e-05
sub002,closed,absolute,Brodmann,incorrect,accuracy,alpha,1.31930331427795e-05
sub002,closed,absolute,Brodmann,correct_e,accuracy_e,alpha,1.28830658661688e-05
sub002,closed,absolute,Brodmann,incorrect_e,accuracy_e,alpha,1.31930331427795e-05
sub002,closed,absolute,Brodmann,fast,rt,alpha,1.21340347370779e-05
sub002,closed,absolute,Brodmann,slow,rt,alpha,1.28014177761021e-05
sub003,open,visual power,Brodmann,correct,accuracy,alpha,0.150711851114949
sub003,open,visual power,Brodmann,incorrect,accuracy,alpha,0.221929890646245
sub003,open,visual power,Brodmann,correct_e,accuracy_e,alpha,0.23289183621105
sub003,open,visual power,Brodmann,incorrect_e,accuracy_e,alpha,0.221929890646245
sub003,open,visual power,Brodmann,fast,rt,alpha,0.189763752665957
sub003,open,visual power,Brodmann,slow,rt,alpha,0.142263980196604
sub003,open,somato lateralisation index,max,correct,accuracy,alpha,0.146277393813883
sub003,open,somato lateralisation index,max,incorrect,accuracy,alpha,0.0100634943523694
sub003,open,somato lateralisation index,max,correct_e,accuracy_e,alpha,0.12609387537147
sub003,open,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,0.0100634943523694
sub003,open,somato lateralisation index,max,fast,rt,alpha,0.101393735490456
sub003,open,somato lateralisation index,max,slow,rt,alpha,0.195783824656437
sub003,open,absolute,Brodmann,correct,accuracy,alpha,4.67660781013313e-06
sub003,open,absolute,Brodmann,incorrect,accuracy,alpha,4.27701648374515e-06
sub003,open,absolute,Brodmann,correct_e,accuracy_e,alpha,4.64836568499091e-06
sub003,open,absolute,Brodmann,incorrect_e,accuracy_e,alpha,4.27701648374515e-06
sub003,open,absolute,Brodmann,fast,rt,alpha,5.02132694810642e-06
sub003,open,absolute,Brodmann,slow,rt,alpha,4.41916062868706e-06
sub003,closed,visual power,Brodmann,correct,accuracy,alpha,0.163900138152322
sub003,closed,visual power,Brodmann,incorrect,accuracy,alpha,0.00772898828886229
sub003,closed,visual power,Brodmann,correct_e,accuracy_e,alpha,0.274044794956407
sub003,closed,visual power,Brodmann,incorrect_e,accuracy_e,alpha,0.00772898828886229
sub003,closed,visual power,Brodmann,fast,rt,alpha,0.0382177006590776
sub003,closed,visual power,Brodmann,slow,rt,alpha,0.285296542983393
sub003,closed,somato lateralisation index,max,correct,accuracy,alpha,0.0921109442691836
sub003,closed,somato lateralisation index,max,incorrect,accuracy,alpha,-0.0371709820749852
sub003,closed,somato lateralisation index,max,correct_e,accuracy_e,alpha,-0.0174691155357679
sub003,closed,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,-0.0371709820749852
sub003,closed,somato lateralisation index,max,fast,rt,alpha,0.00108543329978417
sub003,closed,somato lateralisation index,max,slow,rt,alpha,0.165408441880606
sub003,closed,absolute,Brodmann,correct,accuracy,alpha,8.59160286709106e-06
sub003,closed,absolute,Brodmann,incorrect,accuracy,alpha,8.73721046757718e-06
sub003,closed,absolute,Brodmann,correct_e,accuracy_e,alpha,9.27494344319589e-06
sub003,closed,absolute,Brodmann,incorrect_e,accuracy_e,alpha,8.73721046757718e-06
sub003,closed,absolute,Brodmann,fast,rt,alpha,8.10556498008746e-06
sub003,closed,absolute,Brodmann,slow,rt,alpha,8.98006641212577e-06
sub004,open,visual power,Brodmann,correct,accuracy,alpha,0.242552719661257
sub004,open,visual power,Brodmann,incorrect,accuracy,alpha,0.35214305807887
sub004,open,visual power,Brodmann,correct_e,accuracy_e,alpha,-0.0248140127295787
sub004,open,visual power,Brodmann,incorrect_e,accuracy_e,alpha,0.35214305807887
sub004,open,visual power,Brodmann,fast,rt,alpha,0.333795308200981
sub004,open,visual power,Brodmann,slow,rt,alpha,0.183651388952744
sub004,open,somato lateralisation index,max,correct,accuracy,alpha,-0.0568982199030607
sub004,open,somato lateralisation index,max,incorrect,accuracy,alpha,0.0195885481833101
sub004,open,somato lateralisation index,max,correct_e,accuracy_e,alpha,0.224552675098558
sub004,open,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,0.0195885481833101
sub004,open,somato lateralisation index,max,fast,rt,alpha,0.0351184194289101
sub004,open,somato lateralisation index,max,slow,rt,alpha,-0.123933313713353
sub004,open,absolute,Brodmann,correct,accuracy,alpha,3.55323716400011e-06
sub004,open,absolute,Brodmann,incorrect,accuracy,alpha,3.30181831352125e-06
sub004,open,absolute,Brodmann,correct_e,accuracy_e,alpha,3.59993975790857e-06
sub004,open,absolute,Brodmann,incorrect_e,accuracy_e,alpha,3.30181831352125e-06
sub004,open,absolute,Brodmann,fast,rt,alpha,3.72931197766723e-06
sub004,open,absolute,Brodmann,slow,rt,alpha,3.45724722910095e-06
sub004,closed,visual power,Brodmann,correct,accuracy,alpha,0.219030800913148
sub004,closed,visual power,Brodmann,incorrect,accuracy,alpha,0.0524750708978983
sub004,closed,visual power,Brodmann,correct_e,accuracy_e,alpha,0.29026568322095
sub004,closed,visual power,Brodmann,incorrect_e,accuracy_e,alpha,0.0524750708978983
sub004,closed,visual power,Brodmann,fast,rt,alpha,0.296463470514546
sub004,closed,visual power,Brodmann,slow,rt,alpha,0.193532546235695
sub004,closed,somato lateralisation index,max,correct,accuracy,alpha,-0.0170042606384972
sub004,closed,somato lateralisation index,max,incorrect,accuracy,alpha,0.1833833760585
sub004,closed,somato lateralisation index,max,correct_e,accuracy_e,alpha,0.0405858410778061
sub004,closed,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,0.1833833760585
sub004,closed,somato lateralisation index,max,fast,rt,alpha,-0.066565859940032
sub004,closed,somato lateralisation index,max,slow,rt,alpha,0.028126333160715
sub004,closed,absolute,Brodmann,correct,accuracy,alpha,8.06016450844652e-06
sub004,closed,absolute,Brodmann,incorrect,accuracy,alpha,8.25465912174357e-06
sub004,closed,absolute,Brodmann,correct_e,accuracy_e,alpha,7.26481967422022e-06
sub004,closed,absolute,Brodmann,incorrect_e,accuracy_e,alpha,8.25465912174357e-06
sub004,closed,absolute,Brodmann,fast,rt,alpha,7.96337334255265e-06
sub004,closed,absolute,Brodmann,slow,rt,alpha,8.32679908186661e-06
sub005,open,visual power,Brodmann,correct,accuracy,alpha,0.177893052246386
sub005,open,visual power,Brodmann,incorrect,accuracy,alpha,-0.00843252636567441
sub005,open,visual power,Brodmann,correct_e,accuracy_e,alpha,0.0618255059016526
sub005,open,visual power,Brodmann,incorrect_e,accuracy_e,alpha,-0.00843252636567441
sub005,open,visual power,Brodmann,fast,rt,alpha,0.145382202831734
sub005,open,visual power,Brodmann,slow,rt,alpha,0.246229798126924
sub005,open,somato lateralisation index,max,correct,accuracy,alpha,0.0273019060232432
sub005,open,somato lateralisation index,max,incorrect,accuracy,alpha,-0.0538876721434038
sub005,open,somato lateralisation index,max,correct_e,accuracy_e,alpha,0.0752038216576618
sub005,open,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,-0.0538876721434038
sub005,open,somato lateralisation index,max,fast,rt,alpha,0.085578488366713
sub005,open,somato lateralisation index,max,slow,rt,alpha,-0.037290040551228
sub005,open,absolute,Brodmann,correct,accuracy,alpha,2.8454367740519e-06
sub005,open,absolute,Brodmann,incorrect,accuracy,alpha,2.44276001519913e-06
sub005,open,absolute,Brodmann,correct_e,accuracy_e,alpha,2.49530578478596e-06
sub005,open,absolute,Brodmann,incorrect_e,accuracy_e,alpha,2.44276001519913e-06
sub005,open,absolute,Brodmann,fast,rt,alpha,2.85849558144854e-06
sub005,open,absolute,Brodmann,slow,rt,alpha,2.92345300473891e-06
sub005,closed,visual power,Brodmann,correct,accuracy,alpha,-0.346681634966618
sub005,closed,visual power,Brodmann,incorrect,accuracy,alpha,-0.263967498549621
sub005,closed,visual power,Brodmann,correct_e,accuracy_e,alpha,-0.3852107734883
sub005,closed,visual power,Brodmann,incorrect_e,accuracy_e,alpha,-0.263967498549621
sub005,closed,visual power,Brodmann,fast,rt,alpha,-0.380752615841433
sub005,closed,visual power,Brodmann,slow,rt,alpha,-0.316097913115301
sub005,closed,somato lateralisation index,max,correct,accuracy,alpha,0.163721999730716
sub005,closed,somato lateralisation index,max,incorrect,accuracy,alpha,0.0462893335417511
sub005,closed,somato lateralisation index,max,correct_e,accuracy_e,alpha,0.154010968564735
sub005,closed,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,0.0462893335417511
sub005,closed,somato lateralisation index,max,fast,rt,alpha,0.225956118538169
sub005,closed,somato lateralisation index,max,slow,rt,alpha,0.0751281805067533
sub005,closed,absolute,Brodmann,correct,accuracy,alpha,7.22612620513158e-06
sub005,closed,absolute,Brodmann,incorrect,accuracy,alpha,7.2180816698354e-06
sub005,closed,absolute,Brodmann,correct_e,accuracy_e,alpha,7.04990156039101e-06
sub005,closed,absolute,Brodmann,incorrect_e,accuracy_e,alpha,7.2180816698354e-06
