sub,eyes,measure,roi,cond,compare,window,peak,band,value
sub001,open,visual power,Brodmann area 17,correct_e,accuracy_e,500pre,source,beta,0.214304074069646
sub001,open,visual power,Brodmann area 17,incorrect_e,accuracy_e,500pre,source,beta,0.278830736745912
sub001,open,visual power,Brodmann area 17,fast,rt,500pre,source,beta,0.190114561630658
sub001,open,visual power,Brodmann area 17,slow,rt,500pre,source,beta,0.302693973578407
sub001,open,visual power,Brodmann area 18,correct,accuracy,500pre,source,beta,0.202133746148487
sub001,open,visual power,Brodmann area 18,incorrect,accuracy,500pre,source,beta,0.0226055421065712
sub001,open,visual power,Brodmann area 18,correct_e,accuracy_e,500pre,source,beta,0.318011839254662
sub001,open,visual power,Brodmann area 18,incorrect_e,accuracy_e,500pre,source,beta,0.0226055421065712
sub001,open,visual power,Brodmann area 18,fast,rt,500pre,source,beta,0.128709872302662
sub001,open,visual power,Brodmann area 18,slow,rt,500pre,source,beta,0.280180948948326
sub001,open,visual power,Brodmann area 19,correct,accuracy,500pre,source,beta,0.120385514010777
sub001,open,visual power,Brodmann area 19,incorrect,accuracy,500pre,source,beta,0.0855471867028203
sub001,open,visual power,Brodmann area 19,correct_e,accuracy_e,500pre,source,beta,0.311372410283916
sub001,open,visual power,Brodmann area 19,incorrect_e,accuracy_e,500pre,source,beta,0.0855471867028203
sub001,open,visual power,Brodmann area 19,fast,rt,500pre,source,beta,0.0719200988077209
sub001,open,visual power,Brodmann area 19,slow,rt,500pre,source,beta,0.198485309486889
sub001,open,somato lateralisation index,max,correct,accuracy,500pre,source,beta,0.122841310201826
sub001,open,somato lateralisation index,max,incorrect,accuracy,500pre,source,beta,-0.129520709621392
sub001,open,somato lateralisation index,max,correct_e,accuracy_e,500pre,source,beta,0.244031565958884
sub001,open,somato lateralisation index,max,incorrect_e,accuracy_e,500pre,source,beta,-0.129520709621392
sub001,open,somato lateralisation index,max,fast,rt,500pre,source,beta,0.147355151434286
sub001,open,somato lateralisation index,max,slow,rt,500pre,source,beta,0.132251163285509
sub001,open,somatovisual balance,max-Brodmann area 17,correct,accuracy,500pre,source,beta,0.132848127672499
sub001,open,somatovisual balance,max-Brodmann area 17,incorrect,accuracy,500pre,source,beta,-0.0830061770199355
sub001,open,somatovisual balance,max-Brodmann area 17,correct_e,accuracy_e,500pre,source,beta,0.151963149163446
sub001,open,somatovisual balance,max-Brodmann area 17,incorrect_e,accuracy_e,500pre,source,beta,-0.0830061770199355
sub001,open,somatovisual balance,max-Brodmann area 17,fast,rt,500pre,source,beta,0.122613756803937
sub001,open,somatovisual balance,max-Brodmann area 17,slow,rt,500pre,source,beta,0.159114349840356
sub001,open,somatovisual balance,max-Brodmann area 18,correct,accuracy,500pre,source,beta,-0.00156618431813413
sub001,open,somatovisual balance,max-Brodmann area 18,incorrect,accuracy,500pre,source,beta,-0.298252253823759
sub001,open,somatovisual balance,max-Brodmann area 18,correct_e,accuracy_e,500pre,source,beta,0.0503141805668257
sub001,open,somatovisual balance,max-Brodmann area 18,incorrect_e,accuracy_e,500pre,source,beta,-0.298252253823759
sub001,open,somatovisual balance,max-Brodmann area 18,fast,rt,500pre,source,beta,-0.0222972862937017
sub001,open,somatovisual balance,max-Brodmann area 18,slow,rt,500pre,source,beta,0.0352748174420249
sub001,open,somatovisual balance,max-Brodmann area 19,correct,accuracy,500pre,source,beta,-0.452338566209179
sub001,open,somatovisual balance,max-Brodmann area 19,incorrect,accuracy,500pre,source,beta,-0.622441400283994
sub001,open,somatovisual balance,max-Brodmann area 19,correct_e,accuracy_e,500pre,source,beta,-0.438196563254191
sub001,open,somatovisual balance,max-Brodmann area 19,incorrect_e,accuracy_e,500pre,source,beta,-0.622441400283994
sub001,open,somatovisual balance,max-Brodmann area 19,fast,rt,500pre,source,beta,-0.461572568584361
sub001,open,somatovisual balance,max-Brodmann area 19,slow,rt,500pre,source,beta,-0.419551329943151
