cl_fa,cl_sl,op_fa,op_sl
-0.083884528820005,-0.0385106129788565,0.170755241493187,0.355629590721482
0.299245933519806,0.183825381508181,-0.160328108969356,-0.446320419111278
0.00790808553009001,-0.0311729420000217,0.369129334740548,0.0893806593825602
0.254814689951321,0.388811066852616,0.661027463520952,0.350789551414681
-0.269788653262928,-0.40375250590478,1.24854970289264,4.39564893735518
-0.00702590034255756,0.0479779646048925,0.930661878497841,1.00239807025761
-0.468060755252388,-0.582277163913457,-0.853566637861107,-0.469833561713679
-0.323997652668899,-0.386775944341992,0.400822100523824,0.851539617983505
-0.176609382849225,-0.269931422878711,0.122603559970542,0.0915111850719523
-0.293153638906621,-0.343172403581985,0.712857780955822,0.378724617518571
-0.251589658502662,-0.263666241711417,3.36854049459782,1.82472543659063
-0.154812986490789,-0.104190275580773,0.397394914614906,0.238094666760724
-0.193701585722553,-0.286486074598391,2.22200521970313,0.450952375052026
0.540548763668296,0.128838967674183,-0.128776007654566,-0.135766155338139
-0.26809757682702,-0.162973268565431,0.17998617338567,0.391587101044839
-0.184432257854026,-0.0873776951309584,0.51467201802144,0.484405119755405
-0.0062659482081372,0.00152481534954257,1.80385205196311,0.810543598517768
-0.11893800010449,-0.434075263355464,0.186322231164069,0.141118357297287
-0.179108396632103,-0.0973525573493106,7.40360808733149,4.37397747420092
0.0385469628613618,0.134145081496163,-2735.95560770448,6.09643111561152
-0.148658152733113,0.0489068914330479,0.117307558076983,0.244878786711459
-0.077013037936223,-0.199003036392494,0.888761245067413,1.1082114811937
0.0884175414071322,-0.0790861387386167,-0.249315698403497,0.558866431804778
-0.248357552773022,-0.276229441911818,1.45279930160722,0.167726528767301
0.0429459284519588,-0.192032378651422,-0.0312003440724093,-0.0109325720124789
-0.162098464254288,-0.12642430733594,1.28663546538927,0.665120254101412
-0.178691040890164,-0.161072058194183,0.682635897664382,1.75813636408753
0.156252363069541,-0.0242881257467871,1.09642707296271,0.35998998266486
-0.081030959699141,0.0524230445571931,4.09213403497845,2.41940421835605
0.0965154349773178,-0.175025427375688,-0.0719117807932645,0.117149600507177
0.0691753971268984,-0.10606603989706,0.220084432970532,0.299763997641527
-0.0818985135213113,-0.222281992782316,0.678900163907601,0.225212489011062
0.0180641641445843,-0.102528557551252,-0.0425040055737816,-0.069096188028637
