sub,eyes,measure,roi,cond,compare,band,value
sub002,closed,absolute,Brodmann,fast,rt,alpha,1.03190582298798e-05
sub002,closed,absolute,Brodmann,slow,rt,alpha,1.22276100299238e-05
sub003,open,visual power,Brodmann,correct,accuracy,alpha,0.165043863656404
sub003,open,visual power,Brodmann,incorrect,accuracy,alpha,0.344726245296187
sub003,open,visual power,Brodmann,correct_e,accuracy_e,alpha,0.335017684481058
sub003,open,visual power,Brodmann,incorrect_e,accuracy_e,alpha,0.344726245296187
sub003,open,visual power,Brodmann,fast,rt,alpha,0.307705355764269
sub003,open,visual power,Brodmann,slow,rt,alpha,0.0066619258550367
sub003,open,somato lateralisation index,max,correct,accuracy,alpha,0.386810119929788
sub003,open,somato lateralisation index,max,incorrect,accuracy,alpha,-0.00919545876557041
sub003,open,somato lateralisation index,max,correct_e,accuracy_e,alpha,0.3666464955822
sub003,open,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,-0.00919545876557041
sub003,open,somato lateralisation index,max,fast,rt,alpha,0.318167602559279
sub003,open,somato lateralisation index,max,slow,rt,alpha,0.439343602717719
sub003,open,absolute,Brodmann,correct,accuracy,alpha,2.81531837529289e-06
sub003,open,absolute,Brodmann,incorrect,accuracy,alpha,2.95668909274208e-06
sub003,open,absolute,Brodmann,correct_e,accuracy_e,alpha,3.37786803145111e-06
sub003,open,absolute,Brodmann,incorrect_e,accuracy_e,alpha,2.95668909274208e-06
sub003,open,absolute,Brodmann,fast,rt,alpha,3.05785503067337e-06
sub003,open,absolute,Brodmann,slow,rt,alpha,2.47210534480975e-06
sub003,closed,visual power,Brodmann,correct,accuracy,alpha,0.00637638801628571
sub003,closed,visual power,Brodmann,incorrect,accuracy,alpha,-0.0975520120713974
sub003,closed,visual power,Brodmann,correct_e,accuracy_e,alpha,0.122064837732433
sub003,closed,visual power,Brodmann,incorrect_e,accuracy_e,alpha,-0.0975520120713974
sub003,closed,visual power,Brodmann,fast,rt,alpha,0.000104581168497045
sub003,closed,visual power,Brodmann,slow,rt,alpha,0.00139218419441384
sub003,closed,somato lateralisation index,max,correct,accuracy,alpha,0.0999110771960107
sub003,closed,somato lateralisation index,max,incorrect,accuracy,alpha,0.311608913100803
sub003,closed,somato lateralisation index,max,correct_e,accuracy_e,alpha,-0.00595097755696105
sub003,closed,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,0.311608913100803
sub003,closed,somato lateralisation index,max,fast,rt,alpha,-0.101696189123716
sub003,closed,somato lateralisation index,max,slow,rt,alpha,0.303475287206667
sub003,closed,absolute,Brodmann,correct,accuracy,alpha,7.63272355159776e-06
sub003,closed,absolute,Brodmann,incorrect,accuracy,alpha,7.84266944329531e-06
sub003,closed,absolute,Brodmann,correct_e,accuracy_e,alpha,7.94323600685952e-06
sub003,closed,absolute,Brodmann,incorrect_e,accuracy_e,alpha,7.84266944329531e-06
sub003,closed,absolute,Brodmann,fast,rt,alpha,7.98492745045578e-06
sub003,closed,absolute,Brodmann,slow,rt,alpha,7.29680600019344e-06
sub004,open,visual power,Brodmann,correct,accuracy,alpha,0.353236671594574
sub004,open,visual power,Brodmann,incorrect,accuracy,alpha,-0.0291926518946925
sub004,open,visual power,Brodmann,correct_e,accuracy_e,alpha,0.73900138598721
sub004,open,visual power,Brodmann,incorrect_e,accuracy_e,alpha,-0.0291926518946925
sub004,open,visual power,Brodmann,fast,rt,alpha,0.553190251844499
sub004,open,visual power,Brodmann,slow,rt,alpha,0.3414626361466
sub004,open,somato lateralisation index,max,correct,accuracy,alpha,0.312663436198308
sub004,open,somato lateralisation index,max,incorrect,accuracy,alpha,0.263460583249395
sub004,open,somato lateralisation index,max,correct_e,accuracy_e,alpha,0.341944300277132
sub004,open,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,0.263460583249395
sub004,open,somato lateralisation index,max,fast,rt,alpha,0.703049571272597
sub004,open,somato lateralisation index,max,slow,rt,alpha,0.0280144461453431
sub004,open,absolute,Brodmann,correct,accuracy,alpha,2.63748922062352e-06
sub004,open,absolute,Brodmann,incorrect,accuracy,alpha,2.1505153435851e-06
sub004,open,absolute,Brodmann,correct_e,accuracy_e,alpha,3.21859760419728e-06
sub004,open,absolute,Brodmann,incorrect_e,accuracy_e,alpha,2.1505153435851e-06
sub004,open,absolute,Brodmann,fast,rt,alpha,2.81613770692883e-06
sub004,open,absolute,Brodmann,slow,rt,alpha,2.6141741738799e-06
sub004,closed,visual power,Brodmann,correct,accuracy,alpha,0.302086505729781
sub004,closed,visual power,Brodmann,incorrect,accuracy,alpha,0.146774857280456
sub004,closed,visual power,Brodmann,correct_e,accuracy_e,alpha,0.179052750590852
sub004,closed,visual power,Brodmann,incorrect_e,accuracy_e,alpha,0.146774857280456
sub004,closed,visual power,Brodmann,fast,rt,alpha,0.226701221823336
sub004,closed,visual power,Brodmann,slow,rt,alpha,0.416070766992744
sub004,closed,somato lateralisation index,max,correct,accuracy,alpha,0.34015723344535
sub004,closed,somato lateralisation index,max,incorrect,accuracy,alpha,0.458359740979477
sub004,closed,somato lateralisation index,max,correct_e,accuracy_e,alpha,0.576202002670565
sub004,closed,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,0.458359740979477
sub004,closed,somato lateralisation index,max,fast,rt,alpha,0.245802741479095
sub004,closed,somato lateralisation index,max,slow,rt,alpha,0.434116444114209
sub004,closed,absolute,Brodmann,correct,accuracy,alpha,8.2254984864918e-06
sub004,closed,absolute,Brodmann,incorrect,accuracy,alpha,8.00771879854306e-06
sub004,closed,absolute,Brodmann,correct_e,accuracy_e,alpha,9.33939821004664e-06
sub004,closed,absolute,Brodmann,incorrect_e,accuracy_e,alpha,8.00771879854306e-06
sub004,closed,absolute,Brodmann,fast,rt,alpha,7.72470653260741e-06
sub004,closed,absolute,Brodmann,slow,rt,alpha,8.72801268293762e-06
sub005,open,visual power,Brodmann,correct,accuracy,alpha,1.13115298229041
sub005,open,visual power,Brodmann,incorrect,accuracy,alpha,0.861378647631737
sub005,open,visual power,Brodmann,correct_e,accuracy_e,alpha,1.02846302073395
sub005,open,visual power,Brodmann,incorrect_e,accuracy_e,alpha,0.861378647631737
sub005,open,visual power,Brodmann,fast,rt,alpha,0.88924350844681
sub005,open,visual power,Brodmann,slow,rt,alpha,1.78514340624614
sub005,open,somato lateralisation index,max,correct,accuracy,alpha,0.0156884315591246
sub005,open,somato lateralisation index,max,incorrect,accuracy,alpha,0.160709971520781
sub005,open,somato lateralisation index,max,correct_e,accuracy_e,alpha,0.157056174692551
sub005,open,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,0.160709971520781
sub005,open,somato lateralisation index,max,fast,rt,alpha,0.146769323600377
sub005,open,somato lateralisation index,max,slow,rt,alpha,-0.208537517964913
sub005,open,absolute,Brodmann,correct,accuracy,alpha,1.75754674123579e-06
sub005,open,absolute,Brodmann,incorrect,accuracy,alpha,1.3985928297735e-06
sub005,open,absolute,Brodmann,correct_e,accuracy_e,alpha,1.63367264925687e-06
sub005,open,absolute,Brodmann,incorrect_e,accuracy_e,alpha,1.3985928297735e-06
sub005,open,absolute,Brodmann,fast,rt,alpha,1.96858737717816e-06
sub005,open,absolute,Brodmann,slow,rt,alpha,1.6453398984673e-06
sub005,closed,visual power,Brodmann,correct,accuracy,alpha,-0.338570882013013
sub005,closed,visual power,Brodmann,incorrect,accuracy,alpha,-0.40850137563466
sub005,closed,visual power,Brodmann,correct_e,accuracy_e,alpha,-0.277390876985012
sub005,closed,visual power,Brodmann,incorrect_e,accuracy_e,alpha,-0.40850137563466
sub005,closed,visual power,Brodmann,fast,rt,alpha,-0.282563640949057
sub005,closed,visual power,Brodmann,slow,rt,alpha,-0.407836198445756
sub005,closed,somato lateralisation index,max,correct,accuracy,alpha,-0.0665844455668363
sub005,closed,somato lateralisation index,max,incorrect,accuracy,alpha,0.147323784875641
sub005,closed,somato lateralisation index,max,correct_e,accuracy_e,alpha,-0.110296532793239
sub005,closed,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,0.147323784875641
sub005,closed,somato lateralisation index,max,fast,rt,alpha,0.0111221893678226
sub005,closed,somato lateralisation index,max,slow,rt,alpha,-0.165940162309498
sub005,closed,absolute,Brodmann,correct,accuracy,alpha,7.59222636961594e-06
sub005,closed,absolute,Brodmann,incorrect,accuracy,alpha,7.09719176281708e-06
sub005,closed,absolute,Brodmann,correct_e,accuracy_e,alpha,8.12548778302455e-06
sub005,closed,absolute,Brodmann,incorrect_e,accuracy_e,alpha,7.09719176281708e-06
sub005,closed,absolute,Brodmann,fast,rt,alpha,8.11160715049608e-06
sub005,closed,absolute,Brodmann,slow,rt,alpha,7.04683560194701e-06
sub006,open,visual power,Brodmann,correct,accuracy,alpha,0.804356085750474
sub006,open,visual power,Brodmann,incorrect,accuracy,alpha,0.979684757999588
sub006,open,visual power,Brodmann,correct_e,accuracy_e,alpha,1.18499859544653
sub006,open,visual power,Brodmann,incorrect_e,accuracy_e,alpha,0.979684757999588
sub006,open,visual power,Brodmann,fast,rt,alpha,0.820720586294871
sub006,open,visual power,Brodmann,slow,rt,alpha,0.971264792686526
sub006,open,somato lateralisation index,max,correct,accuracy,alpha,0.154622966934266
sub006,open,somato lateralisation index,max,incorrect,accuracy,alpha,0.236001236296784
sub006,open,somato lateralisation index,max,correct_e,accuracy_e,alpha,0.293718330496283
sub006,open,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,0.236001236296784
sub006,open,somato lateralisation index,max,fast,rt,alpha,0.201982710859819
sub006,open,somato lateralisation index,max,slow,rt,alpha,0.0460988462132041
sub006,open,absolute,Brodmann,correct,accuracy,alpha,3.7334948841025e-06
sub006,open,absolute,Brodmann,incorrect,accuracy,alpha,4.05329864803037e-06
sub006,open,absolute,Brodmann,correct_e,accuracy_e,alpha,3.62664710434638e-06
sub006,open,absolute,Brodmann,incorrect_e,accuracy_e,alpha,4.05329864803037e-06
sub006,open,absolute,Brodmann,fast,rt,alpha,3.44152974687635e-06
sub006,open,absolute,Brodmann,slow,rt,alpha,4.13795427635304e-06
sub006,closed,visual power,Brodmann,correct,accuracy,alpha,0.00871411835938574
sub006,closed,visual power,Brodmann,incorrect,accuracy,alpha,0.16855328260412
sub006,closed,visual power,Brodmann,correct_e,accuracy_e,alpha,-0.0603292979222602
sub006,closed,visual power,Brodmann,incorrect_e,accuracy_e,alpha,0.16855328260412
sub006,closed,visual power,Brodmann,fast,rt,alpha,-0.0210658822850904
sub006,closed,visual power,Brodmann,slow,rt,alpha,0.0455228218865578
sub006,closed,somato lateralisation index,max,correct,accuracy,alpha,0.187159045148737
sub006,closed,somato lateralisation index,max,incorrect,accuracy,alpha,0.253071372753305
sub006,closed,somato lateralisation index,max,correct_e,accuracy_e,alpha,0.329925297517161
sub006,closed,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,0.253071372753305
sub006,closed,somato lateralisation index,max,fast,rt,alpha,0.210660744370749
sub006,closed,somato lateralisation index,max,slow,rt,alpha,0.209124655430524
sub006,closed,absolute,Brodmann,correct,accuracy,alpha,4.98442776989276e-06
sub006,closed,absolute,Brodmann,incorrect,accuracy,alpha,4.48910058565941e-06
sub006,closed,absolute,Brodmann,correct_e,accuracy_e,alpha,4.39807699241349e-06
sub006,closed,absolute,Brodmann,incorrect_e,accuracy_e,alpha,4.48910058565941e-06
sub006,closed,absolute,Brodmann,fast,rt,alpha,5.12995702041761e-06
sub006,closed,absolute,Brodmann,slow,rt,alpha,4.84596186995879e-06
sub007,open,visual power,Brodmann,correct,accuracy,alpha,-0.753917293648727
sub007,open,visual power,Brodmann,incorrect,accuracy,alpha,-0.500699919376534
sub007,open,visual power,Brodmann,correct_e,accuracy_e,alpha,-0.397058115265712
sub007,open,visual power,Brodmann,incorrect_e,accuracy_e,alpha,-0.500699919376534
sub007,open,visual power,Brodmann,fast,rt,alpha,-0.861639942264898
sub007,open,visual power,Brodmann,slow,rt,alpha,-0.50759150619437
sub007,open,somato lateralisation index,max,correct,accuracy,alpha,0.0894689149998955
sub007,open,somato lateralisation index,max,incorrect,accuracy,alpha,-0.324760969151698
sub007,open,somato lateralisation index,max,correct_e,accuracy_e,alpha,0.030983566386822
sub007,open,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,-0.324760969151698
sub007,open,somato lateralisation index,max,fast,rt,alpha,0.195440106238554
sub007,open,somato lateralisation index,max,slow,rt,alpha,0.0656332448597297
sub007,open,absolute,Brodmann,correct,accuracy,alpha,2.73728283754314e-08
sub007,open,absolute,Brodmann,incorrect,accuracy,alpha,4.49608655766594e-08
sub007,open,absolute,Brodmann,correct_e,accuracy_e,alpha,4.54642411840889e-08
sub007,open,absolute,Brodmann,incorrect_e,accuracy_e,alpha,4.49608655766594e-08
sub007,open,absolute,Brodmann,fast,rt,alpha,1.53613667817487e-08
sub007,open,absolute,Brodmann,slow,rt,alpha,4.45870336036977e-08
sub007,closed,visual power,Brodmann,correct,accuracy,alpha,-0.547780199720201
sub007,closed,visual power,Brodmann,incorrect,accuracy,alpha,-0.584721745137275
sub007,closed,visual power,Brodmann,correct_e,accuracy_e,alpha,-0.457779247346719
sub007,closed,visual power,Brodmann,incorrect_e,accuracy_e,alpha,-0.584721745137275
sub007,closed,visual power,Brodmann,fast,rt,alpha,-0.459807250475771
sub007,closed,visual power,Brodmann,slow,rt,alpha,-0.600855688828406
sub007,closed,somato lateralisation index,max,correct,accuracy,alpha,0.180757728247452
sub007,closed,somato lateralisation index,max,incorrect,accuracy,alpha,0.0560152743240834
sub007,closed,somato lateralisation index,max,correct_e,accuracy_e,alpha,0.155200180393634
sub007,closed,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,0.0560152743240834
sub007,closed,somato lateralisation index,max,fast,rt,alpha,0.314198777073028
sub007,closed,somato lateralisation index,max,slow,rt,alpha,0.142199301430082
sub007,closed,absolute,Brodmann,correct,accuracy,alpha,2.01959853170898e-07
sub007,closed,absolute,Brodmann,incorrect,accuracy,alpha,1.24327329606407e-07
sub007,closed,absolute,Brodmann,correct_e,accuracy_e,alpha,2.34806697981429e-07
sub007,closed,absolute,Brodmann,incorrect_e,accuracy_e,alpha,1.24327329606407e-07
sub007,closed,absolute,Brodmann,fast,rt,alpha,2.36441113497055e-07
sub007,closed,absolute,Brodmann,slow,rt,alpha,1.9621872261527e-07
sub008,open,visual power,Brodmann,correct,accuracy,alpha,0.544597766425379
sub008,open,visual power,Brodmann,incorrect,accuracy,alpha,0.11593438466649
sub008,open,visual power,Brodmann,correct_e,accuracy_e,alpha,1.16691415238562
sub008,open,visual power,Brodmann,incorrect_e,accuracy_e,alpha,0.11593438466649
sub008,open,visual power,Brodmann,fast,rt,alpha,0.363784449861822
sub008,open,visual power,Brodmann,slow,rt,alpha,0.748633921241062
sub008,open,somato lateralisation index,max,correct,accuracy,alpha,-0.196060284322612
sub008,open,somato lateralisation index,max,incorrect,accuracy,alpha,0.454980034500161
sub008,open,somato lateralisation index,max,correct_e,accuracy_e,alpha,-0.446908601131954
sub008,open,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,0.454980034500161
sub008,open,somato lateralisation index,max,fast,rt,alpha,-0.221064463164254
sub008,open,somato lateralisation index,max,slow,rt,alpha,-0.194911239885503
sub008,open,absolute,Brodmann,correct,accuracy,alpha,6.18451600165959e-06
sub008,open,absolute,Brodmann,incorrect,accuracy,alpha,3.04251968224775e-06
sub008,open,absolute,Brodmann,correct_e,accuracy_e,alpha,9.61148587812322e-06
sub008,open,absolute,Brodmann,incorrect_e,accuracy_e,alpha,3.04251968224775e-06
sub008,open,absolute,Brodmann,fast,rt,alpha,5.57443716693007e-06
sub008,open,absolute,Brodmann,slow,rt,alpha,7.09827191177838e-06
sub008,closed,visual power,Brodmann,correct,accuracy,alpha,-0.361185206050196
sub008,closed,visual power,Brodmann,incorrect,accuracy,alpha,-0.516051106381258
sub008,closed,visual power,Brodmann,correct_e,accuracy_e,alpha,-0.512623998587812
sub008,closed,visual power,Brodmann,incorrect_e,accuracy_e,alpha,-0.516051106381258
sub008,closed,visual power,Brodmann,fast,rt,alpha,-0.362015171803191
sub008,closed,visual power,Brodmann,slow,rt,alpha,-0.37511936657073
sub008,closed,somato lateralisation index,max,correct,accuracy,alpha,0.0128547346537053
sub008,closed,somato lateralisation index,max,incorrect,accuracy,alpha,0.346644646746569
sub008,closed,somato lateralisation index,max,correct_e,accuracy_e,alpha,0.602856024181096
sub008,closed,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,0.346644646746569
sub008,closed,somato lateralisation index,max,fast,rt,alpha,-0.0812464894113377
sub008,closed,somato lateralisation index,max,slow,rt,alpha,0.0723046423284408
sub008,closed,absolute,Brodmann,correct,accuracy,alpha,6.02011944917114e-06
sub008,closed,absolute,Brodmann,incorrect,accuracy,alpha,5.04915611977179e-06
sub008,closed,absolute,Brodmann,correct_e,accuracy_e,alpha,5.23808252201327e-06
sub008,closed,absolute,Brodmann,incorrect_e,accuracy_e,alpha,5.04915611977179e-06
sub008,closed,absolute,Brodmann,fast,rt,alpha,6.31912821648962e-06
sub008,closed,absolute,Brodmann,slow,rt,alpha,5.62537127806636e-06
sub009,open,visual power,Brodmann,correct,accuracy,alpha,0.0769548858032796
sub009,open,visual power,Brodmann,incorrect,accuracy,alpha,0.0438453816551889
sub009,open,visual power,Brodmann,correct_e,accuracy_e,alpha,0.236951819127233
sub009,open,visual power,Brodmann,incorrect_e,accuracy_e,alpha,0.0438453816551889
sub009,open,visual power,Brodmann,fast,rt,alpha,0.100526752008259
sub009,open,visual power,Brodmann,slow,rt,alpha,0.0888759530770959
sub009,open,somato lateralisation index,max,correct,accuracy,alpha,0.265620526029381
sub009,open,somato lateralisation index,max,incorrect,accuracy,alpha,0.457768119586412
sub009,open,somato lateralisation index,max,correct_e,accuracy_e,alpha,0.333164366232252
sub009,open,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,0.457768119586412
sub009,open,somato lateralisation index,max,fast,rt,alpha,0.345042269981317
