cl_fa,cl_sl,op_fa,op_sl
0.0975550992490453,-0.124803740538771,0.141756046776195,0.100721729335241
0.0829037502931428,-0.0385139999687058,-0.017958684592223,0.0150847149566322
0.0174670695080425,0.129471807453206,0.101393735490455,0.195783824656437
-0.0486932995701577,0.095869979625698,0.106018856542589,-0.111726168276891
0.225956118538169,0.0751281805067534,0.154118328634297,-0.129103688456445
0.38631440961547,0.187738926238306,0.0655965045377794,0.217546013839768
0.194824163465539,0.0790810524600978,0.138966374019346,-0.108398181434557
0.0424400396128132,0.0841661163440317,-0.0531026857093864,-0.039573553127629
0.351190224694657,0.241933423150833,0.00295288292908604,0.164029459697446
0.77164961294977,0.62147307287167,0.405089314271998,0.182809449467687
-0.0108375685375837,0.163997955618136,0.0477925108092915,0.082675014835354
0.200505465631626,0.0523656975601257,0.0910003510047193,0.120093357780738
0.190408134122276,0.252003267463226,0.226495748795881,0.260102009164602
0.0486475612174112,-0.137942893577291,0.124083283217248,-0.00855220232094003
0.159351971488226,0.234323008932784,0.426742125041487,0.378511158345389
-0.0191654372500812,0.0428180649591977,0.120279332679523,0.120096100152934
0.496141940791799,0.0313981046505495,0.264280088473622,0.383101972146541
0.14977171854295,0.275153034679669,0.182221767344472,0.272021347563349
0.0614331402510186,-0.102690135797845,-0.0844297809906687,0.0542919288007455
0.0878173920182268,0.23496678334635,0.10114722367405,0.0838065155776773
0.107536606622678,-0.123492413891674,-0.101041007762926,0.0744111189089197
-0.29555171765234,-0.252044286754815,0.0734005324013908,-0.141578552791133
0.24651513687823,0.124021577833639,0.312710450688924,0.270670419782233
0.0834889529125993,-0.0295422359520344,0.0944310294988104,-0.0567374180323477
0.0135320832863916,0.117264156819885,-0.0169477734730704,0.273188807957066
0.101680272735544,0.0159104972718741,0.111703314764563,0.0434611766791331
0.0473111922894576,-0.127220953494474,0.0401706924709157,0.104844420894579
0.00615070196219494,0.0754419489178988,0.130981075384268,0.227201482159043
0.14360232663771,0.106118553675241,0.170805197064404,0.0714483363947039
0.00655269292188073,-0.0053736292933413,0.129384062061218,-0.0143043259260442
0.0934693507074901,0.245220457675893,0.213391175241666,0.0954538548792958
0.0269362994077844,0.0423106687467063,0.236173667136736,-0.127985270271728
-0.0160811620858368,-0.101989609692507,0.211001180586811,-0.136650659429913
