sub,eye,measure,window,peak,compare,cond,value
sub020,closed,somatovisual balance,500pre,corinne,accuracy_e,incorrect_e,0.705546482681948
sub020,closed,somatovisual balance,500pre,corinne,rt,fast,0.702449423671771
sub020,closed,somatovisual balance,500pre,corinne,rt,slow,0.70043464631594
sub021,open,visual power,500pre,corinne,accuracy_e,correct_e,0.452635855353398
sub021,open,visual power,500pre,corinne,accuracy_e,incorrect_e,0.323083722166847
sub021,open,visual power,500pre,corinne,rt,fast,0.470443766060315
sub021,open,visual power,500pre,corinne,rt,slow,0.516076906654399
sub021,open,laterilsation index,500pre,corinne,accuracy_e,correct_e,0.0653564962394618
sub021,open,laterilsation index,500pre,corinne,accuracy_e,incorrect_e,0.0417085467552588
sub021,open,laterilsation index,500pre,corinne,rt,fast,0.210795573003019
sub021,open,laterilsation index,500pre,corinne,rt,slow,-0.032766844391927
sub021,open,somatovisual balance,500pre,corinne,accuracy_e,correct_e,0.673148798633555
sub021,open,somatovisual balance,500pre,corinne,accuracy_e,incorrect_e,0.659623178356025
sub021,open,somatovisual balance,500pre,corinne,rt,fast,0.716894436004097
sub021,open,somatovisual balance,500pre,corinne,rt,slow,0.652052346294064
sub021,closed,visual power,500pre,corinne,accuracy_e,correct_e,-0.0555331319229839
sub021,closed,visual power,500pre,corinne,accuracy_e,incorrect_e,-0.11959872627037
sub021,closed,visual power,500pre,corinne,rt,fast,-0.117359570193448
sub021,closed,visual power,500pre,corinne,rt,slow,0.0110848651126048
sub021,closed,laterilsation index,500pre,corinne,accuracy_e,correct_e,0.106441139265624
sub021,closed,laterilsation index,500pre,corinne,accuracy_e,incorrect_e,0.0639137860480559
sub021,closed,laterilsation index,500pre,corinne,rt,fast,0.0816469238284227
sub021,closed,laterilsation index,500pre,corinne,rt,slow,0.0714106606797532
sub021,closed,somatovisual balance,500pre,corinne,accuracy_e,correct_e,0.748280897114905
sub021,closed,somatovisual balance,500pre,corinne,accuracy_e,incorrect_e,0.719803780139437
sub021,closed,somatovisual balance,500pre,corinne,rt,fast,0.747910741165222
sub021,closed,somatovisual balance,500pre,corinne,rt,slow,0.740421520707621
sub022,open,visual power,500pre,corinne,accuracy_e,correct_e,0.538381297778415
sub022,open,visual power,500pre,corinne,accuracy_e,incorrect_e,1.21412004557023
sub022,open,visual power,500pre,corinne,rt,fast,0.476388362027412
sub022,open,visual power,500pre,corinne,rt,slow,0.560892352409665
sub022,open,laterilsation index,500pre,corinne,accuracy_e,correct_e,0.135978994388839
sub022,open,laterilsation index,500pre,corinne,accuracy_e,incorrect_e,0.132925149262255
sub022,open,laterilsation index,500pre,corinne,rt,fast,0.129117515974153
sub022,open,laterilsation index,500pre,corinne,rt,slow,0.127396984840613
sub022,open,somatovisual balance,500pre,corinne,accuracy_e,correct_e,0.836559126912309
sub022,open,somatovisual balance,500pre,corinne,accuracy_e,incorrect_e,0.84859236828011
sub022,open,somatovisual balance,500pre,corinne,rt,fast,0.836287866362001
sub022,open,somatovisual balance,500pre,corinne,rt,slow,0.843825458807553
sub022,closed,visual power,500pre,corinne,accuracy_e,correct_e,-0.0993407918091993
sub022,closed,visual power,500pre,corinne,accuracy_e,incorrect_e,-0.197409930249978
sub022,closed,visual power,500pre,corinne,rt,fast,-0.107092798175652
sub022,closed,visual power,500pre,corinne,rt,slow,-0.0818690097711765
sub022,closed,laterilsation index,500pre,corinne,accuracy_e,correct_e,0.10605964184178
sub022,closed,laterilsation index,500pre,corinne,accuracy_e,incorrect_e,0.113208039601194
sub022,closed,laterilsation index,500pre,corinne,rt,fast,0.15349312630884
sub022,closed,laterilsation index,500pre,corinne,rt,slow,0.0608467411929267
sub022,closed,somatovisual balance,500pre,corinne,accuracy_e,correct_e,0.885843745698829
sub022,closed,somatovisual balance,500pre,corinne,accuracy_e,incorrect_e,0.86980794945308
sub022,closed,somatovisual balance,500pre,corinne,rt,fast,0.886259127045168
sub022,closed,somatovisual balance,500pre,corinne,rt,slow,0.869035253925697
sub023,open,visual power,500pre,corinne,accuracy_e,correct_e,0.506257870091571
sub023,open,visual power,500pre,corinne,accuracy_e,incorrect_e,0.0995274868609611
sub023,open,visual power,500pre,corinne,rt,fast,0.304121385038807
sub023,open,visual power,500pre,corinne,rt,slow,0.207349253182741
sub023,open,laterilsation index,500pre,corinne,accuracy_e,correct_e,0.212922828523372
sub023,open,laterilsation index,500pre,corinne,accuracy_e,incorrect_e,0.147584108855294
sub023,open,laterilsation index,500pre,corinne,rt,fast,0.173118609629246
sub023,open,laterilsation index,500pre,corinne,rt,slow,0.12021593348357
sub023,open,somatovisual balance,500pre,corinne,accuracy_e,correct_e,0.37980154956016
sub023,open,somatovisual balance,500pre,corinne,accuracy_e,incorrect_e,0.29082633560015
sub023,open,somatovisual balance,500pre,corinne,rt,fast,0.506004762506213
sub023,open,somatovisual balance,500pre,corinne,rt,slow,0.301150864931312
sub023,closed,visual power,500pre,corinne,accuracy_e,correct_e,-0.0405707227527225
sub023,closed,visual power,500pre,corinne,accuracy_e,incorrect_e,-0.171197094101015
sub023,closed,visual power,500pre,corinne,rt,fast,-0.14210379575818
sub023,closed,visual power,500pre,corinne,rt,slow,-0.175506577524657
sub023,closed,laterilsation index,500pre,corinne,accuracy_e,correct_e,0.144999063518652
sub023,closed,laterilsation index,500pre,corinne,accuracy_e,incorrect_e,0.0868907367706448
sub023,closed,laterilsation index,500pre,corinne,rt,fast,0.116757585881306
sub023,closed,laterilsation index,500pre,corinne,rt,slow,0.164656128150127
sub023,closed,somatovisual balance,500pre,corinne,accuracy_e,correct_e,0.516328346462678
sub023,closed,somatovisual balance,500pre,corinne,accuracy_e,incorrect_e,0.444949353590027
sub023,closed,somatovisual balance,500pre,corinne,rt,fast,0.59346566023359
sub023,closed,somatovisual balance,500pre,corinne,rt,slow,0.537407356965564
sub024,open,visual power,500pre,corinne,accuracy_e,correct_e,1.31422341943438
sub024,open,visual power,500pre,corinne,accuracy_e,incorrect_e,0.765451788289929
sub024,open,visual power,500pre,corinne,rt,fast,1.41150369820031
sub024,open,visual power,500pre,corinne,rt,slow,1.34199859470314
sub024,open,laterilsation index,500pre,corinne,accuracy_e,correct_e,0.000509926694595674
sub024,open,laterilsation index,500pre,corinne,accuracy_e,incorrect_e,0.0275068327256742
sub024,open,laterilsation index,500pre,corinne,rt,fast,0.0116517872352966
sub024,open,laterilsation index,500pre,corinne,rt,slow,-0.00567574279803358
sub024,open,somatovisual balance,500pre,corinne,accuracy_e,correct_e,0.539247560671417
sub024,open,somatovisual balance,500pre,corinne,accuracy_e,incorrect_e,0.599991030880048
sub024,open,somatovisual balance,500pre,corinne,rt,fast,0.551621686062085
sub024,open,somatovisual balance,500pre,corinne,rt,slow,0.607478734056254
sub024,closed,visual power,500pre,corinne,accuracy_e,correct_e,-0.0488302332494453
sub024,closed,visual power,500pre,corinne,accuracy_e,incorrect_e,0.119556840286046
sub024,closed,visual power,500pre,corinne,rt,fast,-0.162545326703516
sub024,closed,visual power,500pre,corinne,rt,slow,-0.0461745577983469
sub024,closed,laterilsation index,500pre,corinne,accuracy_e,correct_e,0.0257667667795425
sub024,closed,laterilsation index,500pre,corinne,accuracy_e,incorrect_e,-0.0230168640438862
sub024,closed,laterilsation index,500pre,corinne,rt,fast,0.0313524406274594
sub024,closed,laterilsation index,500pre,corinne,rt,slow,0.0660061891588825
sub024,closed,somatovisual balance,500pre,corinne,accuracy_e,correct_e,0.675337520374704
sub024,closed,somatovisual balance,500pre,corinne,accuracy_e,incorrect_e,0.648970501887452
sub024,closed,somatovisual balance,500pre,corinne,rt,fast,0.680554132389693
sub024,closed,somatovisual balance,500pre,corinne,rt,slow,0.694746006968345
sub025,open,visual power,500pre,corinne,accuracy_e,correct_e,1.49362510901172
sub025,open,visual power,500pre,corinne,accuracy_e,incorrect_e,0.781303365666103
sub025,open,visual power,500pre,corinne,rt,fast,1.46553024650992
sub025,open,visual power,500pre,corinne,rt,slow,1.53990892970468
sub025,open,laterilsation index,500pre,corinne,accuracy_e,correct_e,-0.00190443760747566
sub025,open,laterilsation index,500pre,corinne,accuracy_e,incorrect_e,0.0631597905478435
sub025,open,laterilsation index,500pre,corinne,rt,fast,-0.0119773652369838
sub025,open,laterilsation index,500pre,corinne,rt,slow,0.0181413974923303
sub025,open,somatovisual balance,500pre,corinne,accuracy_e,correct_e,0.640919165011292
sub025,open,somatovisual balance,500pre,corinne,accuracy_e,incorrect_e,0.630829136202673
sub025,open,somatovisual balance,500pre,corinne,rt,fast,0.668203176478157
sub025,open,somatovisual balance,500pre,corinne,rt,slow,0.649990166527868
sub025,closed,visual power,500pre,corinne,accuracy_e,correct_e,0.0448792573343709
sub025,closed,visual power,500pre,corinne,accuracy_e,incorrect_e,0.0812086289652235
sub025,closed,visual power,500pre,corinne,rt,fast,0.148437829742768
sub025,closed,visual power,500pre,corinne,rt,slow,0.066361144992248
sub025,closed,laterilsation index,500pre,corinne,accuracy_e,correct_e,-0.0403056030333126
sub025,closed,laterilsation index,500pre,corinne,accuracy_e,incorrect_e,0.00469064499585801
sub025,closed,laterilsation index,500pre,corinne,rt,fast,0.00772526118122115
sub025,closed,laterilsation index,500pre,corinne,rt,slow,-0.0284983661291544
sub025,closed,somatovisual balance,500pre,corinne,accuracy_e,correct_e,0.742796701518117
sub025,closed,somatovisual balance,500pre,corinne,accuracy_e,incorrect_e,0.768885928529315
sub025,closed,somatovisual balance,500pre,corinne,rt,fast,0.784768228346905
sub025,closed,somatovisual balance,500pre,corinne,rt,slow,0.727083988602364
sub026,open,visual power,500pre,corinne,accuracy_e,correct_e,-0.139616055308353
sub026,open,visual power,500pre,corinne,accuracy_e,incorrect_e,-0.0846335093182085
sub026,open,visual power,500pre,corinne,rt,fast,-0.0171874437585514
sub026,open,visual power,500pre,corinne,rt,slow,-0.0330825542790562
sub026,open,laterilsation index,500pre,corinne,accuracy_e,correct_e,-0.0103735829794184
sub026,open,laterilsation index,500pre,corinne,accuracy_e,incorrect_e,0.0428217523142219
sub026,open,laterilsation index,500pre,corinne,rt,fast,-0.0267341398960575
sub026,open,laterilsation index,500pre,corinne,rt,slow,-0.035586345590466
sub026,open,somatovisual balance,500pre,corinne,accuracy_e,correct_e,0.276437701337848
sub026,open,somatovisual balance,500pre,corinne,accuracy_e,incorrect_e,0.286585435258001
sub026,open,somatovisual balance,500pre,corinne,rt,fast,0.295497267566953
sub026,open,somatovisual balance,500pre,corinne,rt,slow,0.248079506825465
sub026,closed,visual power,500pre,corinne,accuracy_e,correct_e,-0.313814706096173
sub026,closed,visual power,500pre,corinne,accuracy_e,incorrect_e,-0.260619948994866
sub026,closed,visual power,500pre,corinne,rt,fast,-0.210983055725113
sub026,closed,visual power,500pre,corinne,rt,slow,-0.221122100047362
sub026,closed,laterilsation index,500pre,corinne,accuracy_e,correct_e,-0.0301171236676547
sub026,closed,laterilsation index,500pre,corinne,accuracy_e,incorrect_e,0.0224699620314608
sub026,closed,laterilsation index,500pre,corinne,rt,fast,-0.0277216662146532
sub026,closed,laterilsation index,500pre,corinne,rt,slow,0.0690228741357892
sub026,closed,somatovisual balance,500pre,corinne,accuracy_e,correct_e,0.440443485159234
sub026,closed,somatovisual balance,500pre,corinne,accuracy_e,incorrect_e,0.405802091530382
sub026,closed,somatovisual balance,500pre,corinne,rt,fast,0.417062897771558
sub026,closed,somatovisual balance,500pre,corinne,rt,slow,0.486723947443659
sub027,open,visual power,500pre,corinne,accuracy_e,correct_e,0.943506062286492
sub027,open,visual power,500pre,corinne,accuracy_e,incorrect_e,0.441058648013222
sub027,open,visual power,500pre,corinne,rt,fast,0.530326084371435
sub027,open,visual power,500pre,corinne,rt,slow,0.442213341860275
sub027,open,laterilsation index,500pre,corinne,accuracy_e,correct_e,-0.0225720716590393
sub027,open,laterilsation index,500pre,corinne,accuracy_e,incorrect_e,-0.0409092711723848
sub027,open,laterilsation index,500pre,corinne,rt,fast,0.0731739098062758
sub027,open,laterilsation index,500pre,corinne,rt,slow,0.0672273295868003
sub027,open,somatovisual balance,500pre,corinne,accuracy_e,correct_e,0.503043541996157
sub027,open,somatovisual balance,500pre,corinne,accuracy_e,incorrect_e,0.501172695820892
sub027,open,somatovisual balance,500pre,corinne,rt,fast,0.514223636909319
sub027,open,somatovisual balance,500pre,corinne,rt,slow,0.531430965422423
sub027,closed,visual power,500pre,corinne,accuracy_e,correct_e,-0.136804894500057
sub027,closed,visual power,500pre,corinne,accuracy_e,incorrect_e,-0.113846402879804
sub027,closed,visual power,500pre,corinne,rt,fast,-0.152686459316583
sub027,closed,visual power,500pre,corinne,rt,slow,-0.0809275311499733
sub027,closed,laterilsation index,500pre,corinne,accuracy_e,correct_e,-0.0330673951582997
sub027,closed,laterilsation index,500pre,corinne,accuracy_e,incorrect_e,-0.000417667608122709
sub027,closed,laterilsation index,500pre,corinne,rt,fast,0.0342430143944822
sub027,closed,laterilsation index,500pre,corinne,rt,slow,0.00807449052350802
sub027,closed,somatovisual balance,500pre,corinne,accuracy_e,correct_e,0.561669043003336
sub027,closed,somatovisual balance,500pre,corinne,accuracy_e,incorrect_e,0.580542810845327
sub027,closed,somatovisual balance,500pre,corinne,rt,fast,0.578524508342997
sub027,closed,somatovisual balance,500pre,corinne,rt,slow,0.5603716032555
sub028,open,visual power,500pre,corinne,accuracy_e,correct_e,-0.205165149486919
sub028,open,visual power,500pre,corinne,accuracy_e,incorrect_e,-0.138487772139766
sub028,open,visual power,500pre,corinne,rt,fast,-0.207646836753317
sub028,open,visual power,500pre,corinne,rt,slow,-0.127582419916698
sub028,open,laterilsation index,500pre,corinne,accuracy_e,correct_e,0.133318530783149
sub028,open,laterilsation index,500pre,corinne,accuracy_e,incorrect_e,0.169379162675392
sub028,open,laterilsation index,500pre,corinne,rt,fast,0.19818563588963
sub028,open,laterilsation index,500pre,corinne,rt,slow,0.102787279216837
sub028,open,somatovisual balance,500pre,corinne,accuracy_e,correct_e,0.665745631566163
sub028,open,somatovisual balance,500pre,corinne,accuracy_e,incorrect_e,0.687684205398994
sub028,open,somatovisual balance,500pre,corinne,rt,fast,0.698800136388131
sub028,open,somatovisual balance,500pre,corinne,rt,slow,0.672238562221545
sub028,closed,visual power,500pre,corinne,accuracy_e,correct_e,-0.0622365866645442
sub028,closed,visual power,500pre,corinne,accuracy_e,incorrect_e,-0.0388031383339624
sub028,closed,visual power,500pre,corinne,rt,fast,-0.0676841277993181
sub028,closed,visual power,500pre,corinne,rt,slow,-0.151544293304703
sub028,closed,laterilsation index,500pre,corinne,accuracy_e,correct_e,0.0381423239707786
sub028,closed,laterilsation index,500pre,corinne,accuracy_e,incorrect_e,0.0117680936739165
sub028,closed,laterilsation index,500pre,corinne,rt,fast,0.0751601909425022
sub028,closed,laterilsation index,500pre,corinne,rt,slow,0.102908768044809
sub028,closed,somatovisual balance,500pre,corinne,accuracy_e,correct_e,0.808217635845037
sub028,closed,somatovisual balance,500pre,corinne,accuracy_e,incorrect_e,0.781166657656607
sub028,closed,somatovisual balance,500pre,corinne,rt,fast,0.802349721621667
sub028,closed,somatovisual balance,500pre,corinne,rt,slow,0.792861357892039
sub029,open,visual power,500pre,corinne,accuracy_e,correct_e,0.0267969780344201
sub029,open,visual power,500pre,corinne,accuracy_e,incorrect_e,-0.12567851046649
sub029,open,visual power,500pre,corinne,rt,fast,0.0484936539205841
sub029,open,visual power,500pre,corinne,rt,slow,0.143318458639014
sub029,open,laterilsation index,500pre,corinne,accuracy_e,correct_e,0.0348754191808006
sub029,open,laterilsation index,500pre,corinne,accuracy_e,incorrect_e,0.125962811200827
sub029,open,laterilsation index,500pre,corinne,rt,fast,-9.5088110715578e-05
sub029,open,laterilsation index,500pre,corinne,rt,slow,0.00444226827447893
sub029,open,somatovisual balance,500pre,corinne,accuracy_e,correct_e,0.557278723519658
sub029,open,somatovisual balance,500pre,corinne,accuracy_e,incorrect_e,0.579065560148677
sub029,open,somatovisual balance,500pre,corinne,rt,fast,0.499442478686399
sub029,open,somatovisual balance,500pre,corinne,rt,slow,0.581000468632424
sub029,closed,visual power,500pre,corinne,accuracy_e,correct_e,-0.32688928763356
sub029,closed,visual power,500pre,corinne,accuracy_e,incorrect_e,-0.297305045238876
sub029,closed,visual power,500pre,corinne,rt,fast,-0.23679245342598
sub029,closed,visual power,500pre,corinne,rt,slow,-0.368548619605976
sub029,closed,laterilsation index,500pre,corinne,accuracy_e,correct_e,-0.0864308215991796
sub029,closed,laterilsation index,500pre,corinne,accuracy_e,incorrect_e,0.126132797338913
sub029,closed,laterilsation index,500pre,corinne,rt,fast,-0.102400101198629
sub029,closed,laterilsation index,500pre,corinne,rt,slow,0.0143378234510347
sub029,closed,somatovisual balance,500pre,corinne,accuracy_e,correct_e,0.675421970071773
sub029,closed,somatovisual balance,500pre,corinne,accuracy_e,incorrect_e,0.73917653337389
sub029,closed,somatovisual balance,500pre,corinne,rt,fast,0.715213178840229
sub029,closed,somatovisual balance,500pre,corinne,rt,slow,0.710062602366978
sub030,open,visual power,500pre,corinne,accuracy_e,correct_e,0.0907638574043261
sub030,open,visual power,500pre,corinne,accuracy_e,incorrect_e,0.298746624996721
sub030,open,visual power,500pre,corinne,rt,fast,0.092500346654031
sub030,open,visual power,500pre,corinne,rt,slow,0.0767431104665311
sub030,open,laterilsation index,500pre,corinne,accuracy_e,correct_e,-0.0218621890425128
sub030,open,laterilsation index,500pre,corinne,accuracy_e,incorrect_e,0.00174595989594836
sub030,open,laterilsation index,500pre,corinne,rt,fast,-0.0263253329772847
sub030,open,laterilsation index,500pre,corinne,rt,slow,-0.0114732268345339
sub030,open,somatovisual balance,500pre,corinne,accuracy_e,correct_e,0.788006138369275
sub030,open,somatovisual balance,500pre,corinne,accuracy_e,incorrect_e,0.81147066154865
sub030,open,somatovisual balance,500pre,corinne,rt,fast,0.789882783782917
sub030,open,somatovisual balance,500pre,corinne,rt,slow,0.789668278949449
sub030,closed,visual power,500pre,corinne,accuracy_e,correct_e,-0.147660629788788
sub030,closed,visual power,500pre,corinne,accuracy_e,incorrect_e,-0.150840819825173
sub030,closed,visual power,500pre,corinne,rt,fast,-0.173413429204324
sub030,closed,visual power,500pre,corinne,rt,slow,-0.179971691614869
sub030,closed,laterilsation index,500pre,corinne,accuracy_e,correct_e,-0.0863333427768696
sub030,closed,laterilsation index,500pre,corinne,accuracy_e,incorrect_e,-0.0364340994901876
sub030,closed,laterilsation index,500pre,corinne,rt,fast,0.0316777930410012
sub030,closed,laterilsation index,500pre,corinne,rt,slow,-0.0260944357681725
sub030,closed,somatovisual balance,500pre,corinne,accuracy_e,correct_e,0.859435534898174
sub030,closed,somatovisual balance,500pre,corinne,accuracy_e,incorrect_e,0.8550113181349
sub030,closed,somatovisual balance,500pre,corinne,rt,fast,0.872114655630589
sub030,closed,somatovisual balance,500pre,corinne,rt,slow,0.848419422264384
sub031,open,visual power,500pre,corinne,accuracy_e,correct_e,0.700050978308781
sub031,open,visual power,500pre,corinne,accuracy_e,incorrect_e,0.641945210899951
sub031,open,visual power,500pre,corinne,rt,fast,1.10618572325411
sub031,open,visual power,500pre,corinne,rt,slow,0.7293339404935
sub031,open,laterilsation index,500pre,corinne,accuracy_e,correct_e,-0.00992904819821266
sub031,open,laterilsation index,500pre,corinne,accuracy_e,incorrect_e,0.0441132490693334
sub031,open,laterilsation index,500pre,corinne,rt,fast,0.0354681055703969
sub031,open,laterilsation index,500pre,corinne,rt,slow,0.0635372508386646
sub031,open,somatovisual balance,500pre,corinne,accuracy_e,correct_e,0.49207521544027
sub031,open,somatovisual balance,500pre,corinne,accuracy_e,incorrect_e,0.532316663809881
sub031,open,somatovisual balance,500pre,corinne,rt,fast,0.545820978437182
sub031,open,somatovisual balance,500pre,corinne,rt,slow,0.506456204887505
sub031,closed,visual power,500pre,corinne,accuracy_e,correct_e,-0.275875618001465
sub031,closed,visual power,500pre,corinne,accuracy_e,incorrect_e,-0.140077205320209
sub031,closed,visual power,500pre,corinne,rt,fast,-0.207580259485516
sub031,closed,visual power,500pre,corinne,rt,slow,-0.246005584957971
sub031,closed,laterilsation index,500pre,corinne,accuracy_e,correct_e,0.107218191200788
sub031,closed,laterilsation index,500pre,corinne,accuracy_e,incorrect_e,0.0171901948676862
sub031,closed,laterilsation index,500pre,corinne,rt,fast,0.101868079207198
sub031,closed,laterilsation index,500pre,corinne,rt,slow,0.0828553870372699
sub031,closed,somatovisual balance,500pre,corinne,accuracy_e,correct_e,0.547999168505781
sub031,closed,somatovisual balance,500pre,corinne,accuracy_e,incorrect_e,0.521107467175439
sub031,closed,somatovisual balance,500pre,corinne,rt,fast,0.5520099486143
sub031,closed,somatovisual balance,500pre,corinne,rt,slow,0.564585178925942
sub032,open,visual power,500pre,corinne,accuracy_e,correct_e,0.456879342274628
sub032,open,visual power,500pre,corinne,accuracy_e,incorrect_e,0.399302534192123
sub032,open,visual power,500pre,corinne,rt,fast,0.739727312478452
sub032,open,visual power,500pre,corinne,rt,slow,0.424472863453766
sub032,open,laterilsation index,500pre,corinne,accuracy_e,correct_e,-0.0635656661101073
sub032,open,laterilsation index,500pre,corinne,accuracy_e,incorrect_e,0.0133356071229537
sub032,open,laterilsation index,500pre,corinne,rt,fast,-0.0588942036254055
sub032,open,laterilsation index,500pre,corinne,rt,slow,0.0420261950320401
sub032,open,somatovisual balance,500pre,corinne,accuracy_e,correct_e,0.887050943043287
sub032,open,somatovisual balance,500pre,corinne,accuracy_e,incorrect_e,0.88379074153118
sub032,open,somatovisual balance,500pre,corinne,rt,fast,0.890103981505325
sub032,open,somatovisual balance,500pre,corinne,rt,slow,0.889060275208375
sub032,closed,visual power,500pre,corinne,accuracy_e,correct_e,-0.216081716724616
sub032,closed,visual power,500pre,corinne,accuracy_e,incorrect_e,-0.268551229889713
sub032,closed,visual power,500pre,corinne,rt,fast,-0.283279738863762
sub032,closed,visual power,500pre,corinne,rt,slow,-0.201864620466209
sub032,closed,laterilsation index,500pre,corinne,accuracy_e,correct_e,0.0188723124238111
sub032,closed,laterilsation index,500pre,corinne,accuracy_e,incorrect_e,-0.0340654790368291
sub032,closed,laterilsation index,500pre,corinne,rt,fast,0.0012248710366289
sub032,closed,laterilsation index,500pre,corinne,rt,slow,0.0219021372749546
sub032,closed,somatovisual balance,500pre,corinne,accuracy_e,correct_e,0.901891461796267
sub032,closed,somatovisual balance,500pre,corinne,accuracy_e,incorrect_e,0.902122757554683
sub032,closed,somatovisual balance,500pre,corinne,rt,fast,0.893477407882324
sub032,closed,somatovisual balance,500pre,corinne,rt,slow,0.906231847300578
sub033,open,visual power,500pre,corinne,accuracy_e,correct_e,0.494067823312393
sub033,open,visual power,500pre,corinne,accuracy_e,incorrect_e,0.750221194599852
sub033,open,visual power,500pre,corinne,rt,fast,0.613548898720133
sub033,open,visual power,500pre,corinne,rt,slow,0.417887855180097
sub033,open,laterilsation index,500pre,corinne,accuracy_e,correct_e,0.00338836639148986
sub033,open,laterilsation index,500pre,corinne,accuracy_e,incorrect_e,0.146686162704293
sub033,open,laterilsation index,500pre,corinne,rt,fast,0.041325132471081
sub033,open,laterilsation index,500pre,corinne,rt,slow,0.0836118936408712
sub033,open,somatovisual balance,500pre,corinne,accuracy_e,correct_e,0.652954915525484
sub033,open,somatovisual balance,500pre,corinne,accuracy_e,incorrect_e,0.710032463110765
sub033,open,somatovisual balance,500pre,corinne,rt,fast,0.656747446007984
sub033,open,somatovisual balance,500pre,corinne,rt,slow,0.650188968860773
sub033,closed,visual power,500pre,corinne,accuracy_e,correct_e,0.135000966223975
sub033,closed,visual power,500pre,corinne,accuracy_e,incorrect_e,0.0209725768617063
sub033,closed,visual power,500pre,corinne,rt,fast,0.176446323002957
sub033,closed,visual power,500pre,corinne,rt,slow,0.0982896101660368
sub033,closed,laterilsation index,500pre,corinne,accuracy_e,correct_e,0.0209060039310045
sub033,closed,laterilsation index,500pre,corinne,accuracy_e,incorrect_e,-0.0856620029638621
sub033,closed,laterilsation index,500pre,corinne,rt,fast,0.0736241453224758
sub033,closed,laterilsation index,500pre,corinne,rt,slow,0.00875260372230245
sub033,closed,somatovisual balance,500pre,corinne,accuracy_e,correct_e,0.845172714348807
sub033,closed,somatovisual balance,500pre,corinne,accuracy_e,incorrect_e,0.812603327442344
sub033,closed,somatovisual balance,500pre,corinne,rt,fast,0.821137872471224
sub033,closed,somatovisual balance,500pre,corinne,rt,slow,0.8212048670983
sub034,open,visual power,500pre,corinne,accuracy_e,correct_e,0.0303205767465505
sub034,open,visual power,500pre,corinne,accuracy_e,incorrect_e,0.0106564469388939
sub034,open,visual power,500pre,corinne,rt,fast,0.280121551390118
sub034,open,visual power,500pre,corinne,rt,slow,0.226298633230408
sub034,open,laterilsation index,500pre,corinne,accuracy_e,correct_e,0.0273688858897691
sub034,open,laterilsation index,500pre,corinne,accuracy_e,incorrect_e,-0.000642179456487399
sub034,open,laterilsation index,500pre,corinne,rt,fast,0.0533828955343869
sub034,open,laterilsation index,500pre,corinne,rt,slow,0.0829966075198094
sub034,open,somatovisual balance,500pre,corinne,accuracy_e,correct_e,0.404226794948449
sub034,open,somatovisual balance,500pre,corinne,accuracy_e,incorrect_e,0.430270545587002
sub034,open,somatovisual balance,500pre,corinne,rt,fast,0.466085058459249
sub034,open,somatovisual balance,500pre,corinne,rt,slow,0.477673453660887
sub034,closed,visual power,500pre,corinne,accuracy_e,correct_e,5.13898332629731e-05
sub034,closed,visual power,500pre,corinne,accuracy_e,incorrect_e,-0.145797113063122
sub034,closed,visual power,500pre,corinne,rt,fast,-0.0743395145241729
sub034,closed,visual power,500pre,corinne,rt,slow,-0.02371019792824
sub034,closed,laterilsation index,500pre,corinne,accuracy_e,correct_e,0.0289667097280209
sub034,closed,laterilsation index,500pre,corinne,accuracy_e,incorrect_e,-0.0919687575224594
sub034,closed,laterilsation index,500pre,corinne,rt,fast,0.0286593188274294
sub034,closed,laterilsation index,500pre,corinne,rt,slow,0.102384283143897
sub034,closed,somatovisual balance,500pre,corinne,accuracy_e,correct_e,0.695129638742809
sub034,closed,somatovisual balance,500pre,corinne,accuracy_e,incorrect_e,0.638942609690228
sub034,closed,somatovisual balance,500pre,corinne,rt,fast,0.714406716138156
sub034,closed,somatovisual balance,500pre,corinne,rt,slow,0.724187996719581
sub035,open,visual power,500pre,corinne,accuracy_e,correct_e,0.0250096336783352
sub035,open,visual power,500pre,corinne,accuracy_e,incorrect_e,0.0778042519673973
sub035,open,visual power,500pre,corinne,rt,fast,0.130668660083598
sub035,open,visual power,500pre,corinne,rt,slow,0.112257251509538
sub035,open,laterilsation index,500pre,corinne,accuracy_e,correct_e,0.0294112653593645
sub035,open,laterilsation index,500pre,corinne,accuracy_e,incorrect_e,0.00999281178469485
sub035,open,laterilsation index,500pre,corinne,rt,fast,0.0453623737481782
sub035,open,laterilsation index,500pre,corinne,rt,slow,0.0491142259582598
sub035,open,somatovisual balance,500pre,corinne,accuracy_e,correct_e,0.679394504078409
sub035,open,somatovisual balance,500pre,corinne,accuracy_e,incorrect_e,0.669957398521819
sub035,open,somatovisual balance,500pre,corinne,rt,fast,0.683637365882604
sub035,open,somatovisual balance,500pre,corinne,rt,slow,0.701273302056213
sub035,closed,visual power,500pre,corinne,accuracy_e,correct_e,0.00429924592306765
sub035,closed,visual power,500pre,corinne,accuracy_e,incorrect_e,-0.0636163441613335
sub035,closed,visual power,500pre,corinne,rt,fast,-0.0958920424428814
sub035,closed,visual power,500pre,corinne,rt,slow,-0.112062610650736
sub035,closed,laterilsation index,500pre,corinne,accuracy_e,correct_e,-0.00806702788345487
sub035,closed,laterilsation index,500pre,corinne,accuracy_e,incorrect_e,0.0274324086888876
sub035,closed,laterilsation index,500pre,corinne,rt,fast,0.0510497036646949
sub035,closed,laterilsation index,500pre,corinne,rt,slow,-0.027293033597931
