sub,eyes,big,small,val
sub007,closed,accuracy,correct,0.0599677529623293
sub007,closed,accuracy,incorrect,-0.0122078361494599
sub007,closed,accuracy_e,correct_e,0.0205926192378736
sub007,closed,accuracy_e,incorrect_e,-0.0122078361494599
sub007,closed,rt,fast,0.0396649467797056
sub007,closed,rt,slow,0.0921437272455951
sub008,open,accuracy,correct,0.00357462556123502
sub008,open,accuracy,incorrect,-0.231436135589771
sub008,open,accuracy_e,correct_e,0.0780712219373494
sub008,open,accuracy_e,incorrect_e,-0.231436135589771
sub008,open,rt,fast,0.0725659301569446
sub008,open,rt,slow,-0.0656243868849713
sub008,closed,accuracy,correct,0.0744465690851803
sub008,closed,accuracy,incorrect,-0.103905661708708
sub008,closed,accuracy_e,correct_e,0.191353012223661
sub008,closed,accuracy_e,incorrect_e,-0.103905661708708
sub008,closed,rt,fast,0.136529279940185
sub008,closed,rt,slow,0.0235778350640277
sub009,open,accuracy,correct,0.0226350930391337
sub009,open,accuracy,incorrect,0.297969866967804
sub009,open,accuracy_e,correct_e,0.178081201648777
sub009,open,accuracy_e,incorrect_e,0.297969866967804
sub009,open,rt,fast,0.0262461403020562
sub009,open,rt,slow,0.0305408463891454
sub009,closed,accuracy,correct,0.182028327382219
sub009,closed,accuracy,incorrect,0.0595983369857429
sub009,closed,accuracy_e,correct_e,0.198987081574191
sub009,closed,accuracy_e,incorrect_e,0.0595983369857429
sub009,closed,rt,fast,0.287802317040736
sub009,closed,rt,slow,0.0635279208685823
sub010,open,accuracy,correct,0.188341082025256
sub010,open,accuracy,incorrect,0.291554631620518
sub010,open,accuracy_e,correct_e,0.152247001930198
sub010,open,accuracy_e,incorrect_e,0.291554631620518
sub010,open,rt,fast,0.279355347952503
sub010,open,rt,slow,0.0744889258492376
sub010,closed,accuracy,correct,0.512441228532692
sub010,closed,accuracy,incorrect,0.241154594300473
sub010,closed,accuracy_e,correct_e,0.502807171671748
sub010,closed,accuracy_e,incorrect_e,0.241154594300473
sub010,closed,rt,fast,0.564442053592111
sub010,closed,rt,slow,0.396801521714981
sub011,open,accuracy,correct,0.0568347304691372
sub011,open,accuracy,incorrect,-0.220930317192164
sub011,open,accuracy_e,correct_e,0.00244176369476442
sub011,open,accuracy_e,incorrect_e,-0.220930317192164
sub011,open,rt,fast,0.0500840948548651
sub011,open,rt,slow,0.077508102695321
sub011,closed,accuracy,correct,0.0717922524922261
sub011,closed,accuracy,incorrect,0.157022047500099
sub011,closed,accuracy_e,correct_e,0.0251956433473685
sub011,closed,accuracy_e,incorrect_e,0.157022047500099
sub011,closed,rt,fast,0.0034717976185857
sub011,closed,rt,slow,0.105508193817452
sub012,open,accuracy,correct,0.079101269390011
sub012,open,accuracy,incorrect,-0.0171201235025935
sub012,open,accuracy_e,correct_e,0.101428499664647
sub012,open,accuracy_e,incorrect_e,-0.0171201235025935
sub012,open,rt,fast,0.147433563947805
sub012,open,rt,slow,0.0146487733020828
sub012,closed,accuracy,correct,0.137410069220934
sub012,closed,accuracy,incorrect,0.339570660226814
sub012,closed,accuracy_e,correct_e,0.0102057353032117
sub012,closed,accuracy_e,incorrect_e,0.339570660226814
sub012,closed,rt,fast,0.191233529335212
sub012,closed,rt,slow,0.0682957067874343
sub017,open,accuracy,correct,0.237840575713456
sub017,open,accuracy,incorrect,0.0798411233286377
sub017,open,accuracy_e,correct_e,0.320739842726806
sub017,open,accuracy_e,incorrect_e,0.0798411233286377
sub017,open,rt,fast,0.263036012624135
sub017,open,rt,slow,0.21962676294556
sub017,closed,accuracy,correct,0.260030853380013
