sub,eyes,measure,roi,cond,compare,window,peak,band,value
sub009,open,somato lateralisation index,max,incorrect,accuracy,500pre,source,alpha,0.341304406582496
sub009,open,somato lateralisation index,max,correct_e,accuracy_e,500pre,source,alpha,0.11623163022518
sub009,open,somato lateralisation index,max,incorrect_e,accuracy_e,500pre,source,alpha,0.341304406582496
sub009,open,somato lateralisation index,max,fast,rt,500pre,source,alpha,0.147137516755092
sub009,open,somato lateralisation index,max,slow,rt,500pre,source,alpha,0.107307573583631
sub009,open,somatovisual balance,max-vtpm V1,correct,accuracy,500pre,source,alpha,-0.100841029044204
sub009,open,somatovisual balance,max-vtpm V1,incorrect,accuracy,500pre,source,alpha,0.0309994412027554
sub009,open,somatovisual balance,max-vtpm V1,correct_e,accuracy_e,500pre,source,alpha,-0.0465137706776306
sub009,open,somatovisual balance,max-vtpm V1,incorrect_e,accuracy_e,500pre,source,alpha,0.0309994412027554
sub009,open,somatovisual balance,max-vtpm V1,fast,rt,500pre,source,alpha,-0.0828437473372813
sub009,open,somatovisual balance,max-vtpm V1,slow,rt,500pre,source,alpha,-0.114746209911157
sub009,open,somatovisual balance,max-vtpm V2,correct,accuracy,500pre,source,alpha,-0.345471737297232
sub009,open,somatovisual balance,max-vtpm V2,incorrect,accuracy,500pre,source,alpha,-0.233266278595943
sub009,open,somatovisual balance,max-vtpm V2,correct_e,accuracy_e,500pre,source,alpha,-0.324262721330649
sub009,open,somatovisual balance,max-vtpm V2,incorrect_e,accuracy_e,500pre,source,alpha,-0.233266278595943
sub009,open,somatovisual balance,max-vtpm V2,fast,rt,500pre,source,alpha,-0.351938413295093
sub009,open,somatovisual balance,max-vtpm V2,slow,rt,500pre,source,alpha,-0.3525197488976
sub009,open,somatovisual balance,max-vtpm V3,correct,accuracy,500pre,source,alpha,0.315318055309356
sub009,open,somatovisual balance,max-vtpm V3,incorrect,accuracy,500pre,source,alpha,0.36194750864059
sub009,open,somatovisual balance,max-vtpm V3,correct_e,accuracy_e,500pre,source,alpha,0.351948689422978
sub009,open,somatovisual balance,max-vtpm V3,incorrect_e,accuracy_e,500pre,source,alpha,0.36194750864059
sub009,open,somatovisual balance,max-vtpm V3,fast,rt,500pre,source,alpha,0.299838691748094
sub009,open,somatovisual balance,max-vtpm V3,slow,rt,500pre,source,alpha,0.329290372616213
sub009,closed,visual power,vtpm V1,correct,accuracy,500pre,source,alpha,-0.402197122648095
sub009,closed,visual power,vtpm V1,incorrect,accuracy,500pre,source,alpha,-0.312719284761634
sub009,closed,visual power,vtpm V1,correct_e,accuracy_e,500pre,source,alpha,-0.465749940374608
sub009,closed,visual power,vtpm V1,incorrect_e,accuracy_e,500pre,source,alpha,-0.312719284761634
sub009,closed,visual power,vtpm V1,fast,rt,500pre,source,alpha,-0.378769636981213
sub009,closed,visual power,vtpm V1,slow,rt,500pre,source,alpha,-0.416053771110452
sub009,closed,visual power,vtpm V2,correct,accuracy,500pre,source,alpha,-0.369080087720006
sub009,closed,visual power,vtpm V2,incorrect,accuracy,500pre,source,alpha,-0.294883878411178
sub009,closed,visual power,vtpm V2,correct_e,accuracy_e,500pre,source,alpha,-0.435876009611539
sub009,closed,visual power,vtpm V2,incorrect_e,accuracy_e,500pre,source,alpha,-0.294883878411178
sub009,closed,visual power,vtpm V2,fast,rt,500pre,source,alpha,-0.383432708355432
sub009,closed,visual power,vtpm V2,slow,rt,500pre,source,alpha,-0.349138315250603
sub009,closed,visual power,vtpm V3,correct,accuracy,500pre,source,alpha,-0.274232619051402
sub009,closed,visual power,vtpm V3,incorrect,accuracy,500pre,source,alpha,-0.275331961089967
sub009,closed,visual power,vtpm V3,correct_e,accuracy_e,500pre,source,alpha,-0.306406918515829
sub009,closed,visual power,vtpm V3,incorrect_e,accuracy_e,500pre,source,alpha,-0.275331961089967
sub009,closed,visual power,vtpm V3,fast,rt,500pre,source,alpha,-0.18173365039843
sub009,closed,visual power,vtpm V3,slow,rt,500pre,source,alpha,-0.352303776075299
sub009,closed,somato lateralisation index,max,correct,accuracy,500pre,source,alpha,0.15630026990013
sub009,closed,somato lateralisation index,max,incorrect,accuracy,500pre,source,alpha,0.0463714587908874
sub009,closed,somato lateralisation index,max,correct_e,accuracy_e,500pre,source,alpha,0.161908076484399
sub009,closed,somato lateralisation index,max,incorrect_e,accuracy_e,500pre,source,alpha,0.0463714587908874
sub009,closed,somato lateralisation index,max,fast,rt,500pre,source,alpha,0.243067444983399
sub009,closed,somato lateralisation index,max,slow,rt,500pre,source,alpha,0.0910447887990422
sub009,closed,somatovisual balance,max-vtpm V1,correct,accuracy,500pre,source,alpha,0.114646191618858
sub009,closed,somatovisual balance,max-vtpm V1,incorrect,accuracy,500pre,source,alpha,0.10931912776526
sub009,closed,somatovisual balance,max-vtpm V1,correct_e,accuracy_e,500pre,source,alpha,0.0757352788571963
sub009,closed,somatovisual balance,max-vtpm V1,incorrect_e,accuracy_e,500pre,source,alpha,0.10931912776526
sub009,closed,somatovisual balance,max-vtpm V1,fast,rt,500pre,source,alpha,0.152358514576872
sub009,closed,somatovisual balance,max-vtpm V1,slow,rt,500pre,source,alpha,0.0967833931659963
sub009,closed,somatovisual balance,max-vtpm V2,correct,accuracy,500pre,source,alpha,-0.150375512504352
sub009,closed,somatovisual balance,max-vtpm V2,incorrect,accuracy,500pre,source,alpha,-0.136436132962222
sub009,closed,somatovisual balance,max-vtpm V2,correct_e,accuracy_e,500pre,source,alpha,-0.18145279092047
sub009,closed,somatovisual balance,max-vtpm V2,incorrect_e,accuracy_e,500pre,source,alpha,-0.136436132962222
sub009,closed,somatovisual balance,max-vtpm V2,fast,rt,500pre,source,alpha,-0.117450201192456
sub009,closed,somatovisual balance,max-vtpm V2,slow,rt,500pre,source,alpha,-0.160813332753973
sub009,closed,somatovisual balance,max-vtpm V3,correct,accuracy,500pre,source,alpha,0.473050511410953
sub009,closed,somatovisual balance,max-vtpm V3,incorrect,accuracy,500pre,source,alpha,0.423320181531367
sub009,closed,somatovisual balance,max-vtpm V3,correct_e,accuracy_e,500pre,source,alpha,0.480250869639181
sub009,closed,somatovisual balance,max-vtpm V3,incorrect_e,accuracy_e,500pre,source,alpha,0.423320181531367
sub009,closed,somatovisual balance,max-vtpm V3,fast,rt,500pre,source,alpha,0.536426250467746
sub009,closed,somatovisual balance,max-vtpm V3,slow,rt,500pre,source,alpha,0.40876259097354
sub009,open,visual power,vtpm V1,correct,accuracy,500pre,source,beta,0.0116146109892389
sub009,open,visual power,vtpm V1,incorrect,accuracy,500pre,source,beta,-0.022144933013515
sub009,open,visual power,vtpm V1,correct_e,accuracy_e,500pre,source,beta,0.146748964492096
sub009,open,visual power,vtpm V1,incorrect_e,accuracy_e,500pre,source,beta,-0.022144933013515
sub009,open,visual power,vtpm V1,fast,rt,500pre,source,beta,-0.0504330811414612
sub009,open,visual power,vtpm V1,slow,rt,500pre,source,beta,0.0420011508537563
sub009,open,visual power,vtpm V2,correct,accuracy,500pre,source,beta,0.107555578980764
sub009,open,visual power,vtpm V2,incorrect,accuracy,500pre,source,beta,-0.0788995141060486
sub009,open,visual power,vtpm V2,correct_e,accuracy_e,500pre,source,beta,0.193491054661199
sub009,open,visual power,vtpm V2,incorrect_e,accuracy_e,500pre,source,beta,-0.0788995141060486
sub009,open,visual power,vtpm V2,fast,rt,500pre,source,beta,-0.032525607226102
sub009,open,visual power,vtpm V2,slow,rt,500pre,source,beta,0.251032072778675
sub009,open,visual power,vtpm V3,correct,accuracy,500pre,source,beta,-0.0685717945484191
sub009,open,visual power,vtpm V3,incorrect,accuracy,500pre,source,beta,0.0100389674748181
sub009,open,visual power,vtpm V3,correct_e,accuracy_e,500pre,source,beta,0.10291813204908
sub009,open,visual power,vtpm V3,incorrect_e,accuracy_e,500pre,source,beta,0.0100389674748181
sub009,open,visual power,vtpm V3,fast,rt,500pre,source,beta,-0.128303373799854
sub009,open,visual power,vtpm V3,slow,rt,500pre,source,beta,-0.0205812623992697
sub009,open,somato lateralisation index,max,correct,accuracy,500pre,source,beta,0.193447876488871
sub009,open,somato lateralisation index,max,incorrect,accuracy,500pre,source,beta,0.282814105216152
sub009,open,somato lateralisation index,max,correct_e,accuracy_e,500pre,source,beta,0.0510374602456506
sub009,open,somato lateralisation index,max,incorrect_e,accuracy_e,500pre,source,beta,0.282814105216152
sub009,open,somato lateralisation index,max,fast,rt,500pre,source,beta,0.115793644289407
sub009,open,somato lateralisation index,max,slow,rt,500pre,source,beta,0.248932398527267
sub009,open,somatovisual balance,max-vtpm V1,correct,accuracy,500pre,source,beta,-0.309515665659395
sub009,open,somatovisual balance,max-vtpm V1,incorrect,accuracy,500pre,source,beta,-0.228793339010713
sub009,open,somatovisual balance,max-vtpm V1,correct_e,accuracy_e,500pre,source,beta,-0.36226206716447
sub009,open,somatovisual balance,max-vtpm V1,incorrect_e,accuracy_e,500pre,source,beta,-0.228793339010713
sub009,open,somatovisual balance,max-vtpm V1,fast,rt,500pre,source,beta,-0.342193712575174
sub009,open,somatovisual balance,max-vtpm V1,slow,rt,500pre,source,beta,-0.290987616353846
sub009,open,somatovisual balance,max-vtpm V2,correct,accuracy,500pre,source,beta,-0.434425328239169
sub009,open,somatovisual balance,max-vtpm V2,incorrect,accuracy,500pre,source,beta,-0.402602536172612
sub009,open,somatovisual balance,max-vtpm V2,correct_e,accuracy_e,500pre,source,beta,-0.511395719334154
sub009,open,somatovisual balance,max-vtpm V2,incorrect_e,accuracy_e,500pre,source,beta,-0.402602536172612
sub009,open,somatovisual balance,max-vtpm V2,fast,rt,500pre,source,beta,-0.501080691917707
sub009,open,somatovisual balance,max-vtpm V2,slow,rt,500pre,source,beta,-0.393952843716068
sub009,open,somatovisual balance,max-vtpm V3,correct,accuracy,500pre,source,beta,0.229376298328404
sub009,open,somatovisual balance,max-vtpm V3,incorrect,accuracy,500pre,source,beta,0.299606302133081
sub009,open,somatovisual balance,max-vtpm V3,correct_e,accuracy_e,500pre,source,beta,0.170125271820773
sub009,open,somatovisual balance,max-vtpm V3,incorrect_e,accuracy_e,500pre,source,beta,0.299606302133081
sub009,open,somatovisual balance,max-vtpm V3,fast,rt,500pre,source,beta,0.196447758766205
sub009,open,somatovisual balance,max-vtpm V3,slow,rt,500pre,source,beta,0.245288382777342
sub009,closed,visual power,vtpm V1,correct,accuracy,500pre,source,beta,-0.197384231845274
sub009,closed,visual power,vtpm V1,incorrect,accuracy,500pre,source,beta,-0.274781466661972
sub009,closed,visual power,vtpm V1,correct_e,accuracy_e,500pre,source,beta,-0.160843565352522
sub009,closed,visual power,vtpm V1,incorrect_e,accuracy_e,500pre,source,beta,-0.274781466661972
sub009,closed,visual power,vtpm V1,fast,rt,500pre,source,beta,-0.209140742724197
sub009,closed,visual power,vtpm V1,slow,rt,500pre,source,beta,-0.170911628753836
sub009,closed,visual power,vtpm V2,correct,accuracy,500pre,source,beta,-0.235958535861988
sub009,closed,visual power,vtpm V2,incorrect,accuracy,500pre,source,beta,-0.372452102880263
sub009,closed,visual power,vtpm V2,correct_e,accuracy_e,500pre,source,beta,-0.172428973027002
sub009,closed,visual power,vtpm V2,incorrect_e,accuracy_e,500pre,source,beta,-0.372452102880263
sub009,closed,visual power,vtpm V2,fast,rt,500pre,source,beta,-0.289833256008545
sub009,closed,visual power,vtpm V2,slow,rt,500pre,source,beta,-0.181353192302417
sub009,closed,visual power,vtpm V3,correct,accuracy,500pre,source,beta,-0.174885556384773
sub009,closed,visual power,vtpm V3,incorrect,accuracy,500pre,source,beta,-0.243536609730616
sub009,closed,visual power,vtpm V3,correct_e,accuracy_e,500pre,source,beta,-0.234192240385578
sub009,closed,visual power,vtpm V3,incorrect_e,accuracy_e,500pre,source,beta,-0.243536609730616
sub009,closed,visual power,vtpm V3,fast,rt,500pre,source,beta,-0.222222224275523
sub009,closed,visual power,vtpm V3,slow,rt,500pre,source,beta,-0.0982034191773148
sub009,closed,somato lateralisation index,max,correct,accuracy,500pre,source,beta,0.147995698440069
sub009,closed,somato lateralisation index,max,incorrect,accuracy,500pre,source,beta,0.141456207080393
sub009,closed,somato lateralisation index,max,correct_e,accuracy_e,500pre,source,beta,0.120601029782212
sub009,closed,somato lateralisation index,max,incorrect_e,accuracy_e,500pre,source,beta,0.141456207080393
sub009,closed,somato lateralisation index,max,fast,rt,500pre,source,beta,0.179455618794193
sub009,closed,somato lateralisation index,max,slow,rt,500pre,source,beta,0.14014743756329
sub009,closed,somatovisual balance,max-vtpm V1,correct,accuracy,500pre,source,beta,-0.169618110136589
sub009,closed,somatovisual balance,max-vtpm V1,incorrect,accuracy,500pre,source,beta,-0.137972728634936
sub009,closed,somatovisual balance,max-vtpm V1,correct_e,accuracy_e,500pre,source,beta,-0.211937439407236
sub009,closed,somatovisual balance,max-vtpm V1,incorrect_e,accuracy_e,500pre,source,beta,-0.137972728634936
sub009,closed,somatovisual balance,max-vtpm V1,fast,rt,500pre,source,beta,-0.167113193130277
sub009,closed,somatovisual balance,max-vtpm V1,slow,rt,500pre,source,beta,-0.159588623106268
sub009,closed,somatovisual balance,max-vtpm V2,correct,accuracy,500pre,source,beta,-0.347430167059064
sub009,closed,somatovisual balance,max-vtpm V2,incorrect,accuracy,500pre,source,beta,-0.370214228231532
sub009,closed,somatovisual balance,max-vtpm V2,correct_e,accuracy_e,500pre,source,beta,-0.391478133051327
sub009,closed,somatovisual balance,max-vtpm V2,incorrect_e,accuracy_e,500pre,source,beta,-0.370214228231532
sub009,closed,somatovisual balance,max-vtpm V2,fast,rt,500pre,source,beta,-0.335706716354324
sub009,closed,somatovisual balance,max-vtpm V2,slow,rt,500pre,source,beta,-0.35531179206195
sub009,closed,somatovisual balance,max-vtpm V3,correct,accuracy,500pre,source,beta,0.375807241805393
sub009,closed,somatovisual balance,max-vtpm V3,incorrect,accuracy,500pre,source,beta,0.367571061930257
sub009,closed,somatovisual balance,max-vtpm V3,correct_e,accuracy_e,500pre,source,beta,0.322500149873254
sub009,closed,somatovisual balance,max-vtpm V3,incorrect_e,accuracy_e,500pre,source,beta,0.367571061930257
sub009,closed,somatovisual balance,max-vtpm V3,fast,rt,500pre,source,beta,0.390237963784038
sub009,closed,somatovisual balance,max-vtpm V3,slow,rt,500pre,source,beta,0.373736021846158
sub010,open,visual power,vtpm V1,correct,accuracy,500pre,source,alpha,-0.13184469386914
sub010,open,visual power,vtpm V1,incorrect,accuracy,500pre,source,alpha,-0.343875405182205
sub010,open,visual power,vtpm V1,correct_e,accuracy_e,500pre,source,alpha,-0.129006301118528
sub010,open,visual power,vtpm V1,incorrect_e,accuracy_e,500pre,source,alpha,-0.343875405182205
sub010,open,visual power,vtpm V1,fast,rt,500pre,source,alpha,-0.00396518043519434
sub010,open,visual power,vtpm V1,slow,rt,500pre,source,alpha,-0.238511077227473
sub010,open,visual power,vtpm V2,correct,accuracy,500pre,source,alpha,-0.180827300410952
sub010,open,visual power,vtpm V2,incorrect,accuracy,500pre,source,alpha,-0.154747838616303
sub010,open,visual power,vtpm V2,correct_e,accuracy_e,500pre,source,alpha,-0.072314646091155
sub010,open,visual power,vtpm V2,incorrect_e,accuracy_e,500pre,source,alpha,-0.154747838616303
sub010,open,visual power,vtpm V2,fast,rt,500pre,source,alpha,-0.137630011300824
sub010,open,visual power,vtpm V2,slow,rt,500pre,source,alpha,-0.22460390334831
sub010,open,visual power,vtpm V3,correct,accuracy,500pre,source,alpha,-0.0623474927702811
sub010,open,visual power,vtpm V3,incorrect,accuracy,500pre,source,alpha,-0.0133909208435127
sub010,open,visual power,vtpm V3,correct_e,accuracy_e,500pre,source,alpha,-0.089518255865158
sub010,open,visual power,vtpm V3,incorrect_e,accuracy_e,500pre,source,alpha,-0.0133909208435127
sub010,open,visual power,vtpm V3,fast,rt,500pre,source,alpha,0.0529662247670784
sub010,open,visual power,vtpm V3,slow,rt,500pre,source,alpha,-0.211872208137434
sub010,open,somato lateralisation index,max,correct,accuracy,500pre,source,alpha,0.239196607807163
sub010,open,somato lateralisation index,max,incorrect,accuracy,500pre,source,alpha,0.405493787507889
sub010,open,somato lateralisation index,max,correct_e,accuracy_e,500pre,source,alpha,0.117605962918599
sub010,open,somato lateralisation index,max,incorrect_e,accuracy_e,500pre,source,alpha,0.405493787507889
sub010,open,somato lateralisation index,max,fast,rt,500pre,source,alpha,0.241651003693013
sub010,open,somato lateralisation index,max,slow,rt,500pre,source,alpha,0.269028341920963
sub010,open,somatovisual balance,max-vtpm V1,correct,accuracy,500pre,source,alpha,0.452297059531112
sub010,open,somatovisual balance,max-vtpm V1,incorrect,accuracy,500pre,source,alpha,0.178649260579153
sub010,open,somatovisual balance,max-vtpm V1,correct_e,accuracy_e,500pre,source,alpha,0.475919259733557
sub010,open,somatovisual balance,max-vtpm V1,incorrect_e,accuracy_e,500pre,source,alpha,0.178649260579153
sub010,open,somatovisual balance,max-vtpm V1,fast,rt,500pre,source,alpha,0.455286161481223
sub010,open,somatovisual balance,max-vtpm V1,slow,rt,500pre,source,alpha,0.474601316275269
sub010,open,somatovisual balance,max-vtpm V2,correct,accuracy,500pre,source,alpha,0.340172778821303
sub010,open,somatovisual balance,max-vtpm V2,incorrect,accuracy,500pre,source,alpha,0.135068993519328
sub010,open,somatovisual balance,max-vtpm V2,correct_e,accuracy_e,500pre,source,alpha,0.368926913668821
sub010,open,somatovisual balance,max-vtpm V2,incorrect_e,accuracy_e,500pre,source,alpha,0.135068993519328
sub010,open,somatovisual balance,max-vtpm V2,fast,rt,500pre,source,alpha,0.33700131856645
sub010,open,somatovisual balance,max-vtpm V2,slow,rt,500pre,source,alpha,0.375709514133894
sub010,open,somatovisual balance,max-vtpm V3,correct,accuracy,500pre,source,alpha,0.20537088910749
sub010,open,somatovisual balance,max-vtpm V3,incorrect,accuracy,500pre,source,alpha,0.035171075182509
sub010,open,somatovisual balance,max-vtpm V3,correct_e,accuracy_e,500pre,source,alpha,0.192308206738114
sub010,open,somatovisual balance,max-vtpm V3,incorrect_e,accuracy_e,500pre,source,alpha,0.035171075182509
sub010,open,somatovisual balance,max-vtpm V3,fast,rt,500pre,source,alpha,0.225970477063474
sub010,open,somatovisual balance,max-vtpm V3,slow,rt,500pre,source,alpha,0.189344493482424
sub010,closed,visual power,vtpm V1,correct,accuracy,500pre,source,alpha,-0.561145713674513
sub010,closed,visual power,vtpm V1,incorrect,accuracy,500pre,source,alpha,-0.516035888010132
sub010,closed,visual power,vtpm V1,correct_e,accuracy_e,500pre,source,alpha,-0.593349117612205
sub010,closed,visual power,vtpm V1,incorrect_e,accuracy_e,500pre,source,alpha,-0.516035888010132
sub010,closed,visual power,vtpm V1,fast,rt,500pre,source,alpha,-0.568890526220129
sub010,closed,visual power,vtpm V1,slow,rt,500pre,source,alpha,-0.560951995122501
sub010,closed,visual power,vtpm V2,correct,accuracy,500pre,source,alpha,-0.501207518381882
sub010,closed,visual power,vtpm V2,incorrect,accuracy,500pre,source,alpha,-0.581427516994203
sub010,closed,visual power,vtpm V2,correct_e,accuracy_e,500pre,source,alpha,-0.444558415738561
sub010,closed,visual power,vtpm V2,incorrect_e,accuracy_e,500pre,source,alpha,-0.581427516994203
sub010,closed,visual power,vtpm V2,fast,rt,500pre,source,alpha,-0.53337875043791
sub010,closed,visual power,vtpm V2,slow,rt,500pre,source,alpha,-0.473220883906828
sub010,closed,visual power,vtpm V3,correct,accuracy,500pre,source,alpha,-0.499920202442642
sub010,closed,visual power,vtpm V3,incorrect,accuracy,500pre,source,alpha,-0.462431138026308
sub010,closed,visual power,vtpm V3,correct_e,accuracy_e,500pre,source,alpha,-0.486540918401323
sub010,closed,visual power,vtpm V3,incorrect_e,accuracy_e,500pre,source,alpha,-0.462431138026308
sub010,closed,visual power,vtpm V3,fast,rt,500pre,source,alpha,-0.558510180691325
sub010,closed,visual power,vtpm V3,slow,rt,500pre,source,alpha,-0.441430741559478
sub010,closed,somato lateralisation index,max,correct,accuracy,500pre,source,alpha,0.64663461949781
sub010,closed,somato lateralisation index,max,incorrect,accuracy,500pre,source,alpha,-0.00938002488654575
sub010,closed,somato lateralisation index,max,correct_e,accuracy_e,500pre,source,alpha,0.602292134952095
sub010,closed,somato lateralisation index,max,incorrect_e,accuracy_e,500pre,source,alpha,-0.00938002488654575
sub010,closed,somato lateralisation index,max,fast,rt,500pre,source,alpha,0.702192973117806
sub010,closed,somato lateralisation index,max,slow,rt,500pre,source,alpha,0.642468113759696
sub010,closed,somatovisual balance,max-vtpm V1,correct,accuracy,500pre,source,alpha,0.629842457972197
sub010,closed,somatovisual balance,max-vtpm V1,incorrect,accuracy,500pre,source,alpha,0.379544449545481
sub010,closed,somatovisual balance,max-vtpm V1,correct_e,accuracy_e,500pre,source,alpha,0.577406342965021
sub010,closed,somatovisual balance,max-vtpm V1,incorrect_e,accuracy_e,500pre,source,alpha,0.379544449545481
sub010,closed,somatovisual balance,max-vtpm V1,fast,rt,500pre,source,alpha,0.61824994181794
sub010,closed,somatovisual balance,max-vtpm V1,slow,rt,500pre,source,alpha,0.69331126472122
sub010,closed,somatovisual balance,max-vtpm V2,correct,accuracy,500pre,source,alpha,0.589263799241544
sub010,closed,somatovisual balance,max-vtpm V2,incorrect,accuracy,500pre,source,alpha,0.257165773030614
sub010,closed,somatovisual balance,max-vtpm V2,correct_e,accuracy_e,500pre,source,alpha,0.52902771298508
sub010,closed,somatovisual balance,max-vtpm V2,incorrect_e,accuracy_e,500pre,source,alpha,0.257165773030614
sub010,closed,somatovisual balance,max-vtpm V2,fast,rt,500pre,source,alpha,0.546504175460461
sub010,closed,somatovisual balance,max-vtpm V2,slow,rt,500pre,source,alpha,0.683779369849637
sub010,closed,somatovisual balance,max-vtpm V3,correct,accuracy,500pre,source,alpha,0.518885516820235
sub010,closed,somatovisual balance,max-vtpm V3,incorrect,accuracy,500pre,source,alpha,0.266064684829673
sub010,closed,somatovisual balance,max-vtpm V3,correct_e,accuracy_e,500pre,source,alpha,0.464011380261037
sub010,closed,somatovisual balance,max-vtpm V3,incorrect_e,accuracy_e,500pre,source,alpha,0.266064684829673
sub010,closed,somatovisual balance,max-vtpm V3,fast,rt,500pre,source,alpha,0.514743436436652
sub010,closed,somatovisual balance,max-vtpm V3,slow,rt,500pre,source,alpha,0.589703151886628
sub010,open,visual power,vtpm V1,correct,accuracy,500pre,source,beta,-0.107633016389369
sub010,open,visual power,vtpm V1,incorrect,accuracy,500pre,source,beta,0.00814620396160763
sub010,open,visual power,vtpm V1,correct_e,accuracy_e,500pre,source,beta,-0.186598845877559
sub010,open,visual power,vtpm V1,incorrect_e,accuracy_e,500pre,source,beta,0.00814620396160763
sub010,open,visual power,vtpm V1,fast,rt,500pre,source,beta,-0.107080451593155
sub010,open,visual power,vtpm V1,slow,rt,500pre,source,beta,-0.149738004156681
sub010,open,visual power,vtpm V2,correct,accuracy,500pre,source,beta,-0.0576921709528244
sub010,open,visual power,vtpm V2,incorrect,accuracy,500pre,source,beta,0.0596083555537414
sub010,open,visual power,vtpm V2,correct_e,accuracy_e,500pre,source,beta,-0.1489853606404
sub010,open,visual power,vtpm V2,incorrect_e,accuracy_e,500pre,source,beta,0.0596083555537414
sub010,open,visual power,vtpm V2,fast,rt,500pre,source,beta,0.0477087701665909
sub010,open,visual power,vtpm V2,slow,rt,500pre,source,beta,-0.160371458146107
sub010,open,visual power,vtpm V3,correct,accuracy,500pre,source,beta,-0.136502587209771
sub010,open,visual power,vtpm V3,incorrect,accuracy,500pre,source,beta,-0.149661248592813
sub010,open,visual power,vtpm V3,correct_e,accuracy_e,500pre,source,beta,-0.118113730143602
sub010,open,visual power,vtpm V3,incorrect_e,accuracy_e,500pre,source,beta,-0.149661248592813
sub010,open,visual power,vtpm V3,fast,rt,500pre,source,beta,-0.199145902387199
sub010,open,visual power,vtpm V3,slow,rt,500pre,source,beta,-0.101567526705905
sub010,open,somato lateralisation index,max,correct,accuracy,500pre,source,beta,0.373609006600736
sub010,open,somato lateralisation index,max,incorrect,accuracy,500pre,source,beta,0.372770296449963
sub010,open,somato lateralisation index,max,correct_e,accuracy_e,500pre,source,beta,0.336529002775276
sub010,open,somato lateralisation index,max,incorrect_e,accuracy_e,500pre,source,beta,0.372770296449963
sub010,open,somato lateralisation index,max,fast,rt,500pre,source,beta,0.419879109198285
sub010,open,somato lateralisation index,max,slow,rt,500pre,source,beta,0.361132946570067
sub010,open,somatovisual balance,max-vtpm V1,correct,accuracy,500pre,source,beta,-0.397474996202773
sub010,open,somatovisual balance,max-vtpm V1,incorrect,accuracy,500pre,source,beta,-0.414035609432687
sub010,open,somatovisual balance,max-vtpm V1,correct_e,accuracy_e,500pre,source,beta,-0.45694534585716
sub010,open,somatovisual balance,max-vtpm V1,incorrect_e,accuracy_e,500pre,source,beta,-0.414035609432687
sub010,open,somatovisual balance,max-vtpm V1,fast,rt,500pre,source,beta,-0.415058530934408
sub010,open,somatovisual balance,max-vtpm V1,slow,rt,500pre,source,beta,-0.376750258210264
sub010,open,somatovisual balance,max-vtpm V2,correct,accuracy,500pre,source,beta,-0.567243161955484
sub010,open,somatovisual balance,max-vtpm V2,incorrect,accuracy,500pre,source,beta,-0.612817777348606
sub010,open,somatovisual balance,max-vtpm V2,correct_e,accuracy_e,500pre,source,beta,-0.600245532413364
sub010,open,somatovisual balance,max-vtpm V2,incorrect_e,accuracy_e,500pre,source,beta,-0.612817777348606
sub010,open,somatovisual balance,max-vtpm V2,fast,rt,500pre,source,beta,-0.567088884912375
sub010,open,somatovisual balance,max-vtpm V2,slow,rt,500pre,source,beta,-0.563721005114666
sub010,open,somatovisual balance,max-vtpm V3,correct,accuracy,500pre,source,beta,-0.570571083367376
sub010,open,somatovisual balance,max-vtpm V3,incorrect,accuracy,500pre,source,beta,-0.593585163425665
sub010,open,somatovisual balance,max-vtpm V3,correct_e,accuracy_e,500pre,source,beta,-0.596895662227128
sub010,open,somatovisual balance,max-vtpm V3,incorrect_e,accuracy_e,500pre,source,beta,-0.593585163425665
sub010,open,somatovisual balance,max-vtpm V3,fast,rt,500pre,source,beta,-0.597292178322581
sub010,open,somatovisual balance,max-vtpm V3,slow,rt,500pre,source,beta,-0.539707305391349
sub010,closed,visual power,vtpm V1,correct,accuracy,500pre,source,beta,-0.36320276956815
sub010,closed,visual power,vtpm V1,incorrect,accuracy,500pre,source,beta,-0.439230730138341
sub010,closed,visual power,vtpm V1,correct_e,accuracy_e,500pre,source,beta,-0.367350371194702
sub010,closed,visual power,vtpm V1,incorrect_e,accuracy_e,500pre,source,beta,-0.439230730138341
sub010,closed,visual power,vtpm V1,fast,rt,500pre,source,beta,-0.337267878965974
sub010,closed,visual power,vtpm V1,slow,rt,500pre,source,beta,-0.391465056040692
sub010,closed,visual power,vtpm V2,correct,accuracy,500pre,source,beta,-0.47221913853888
sub010,closed,visual power,vtpm V2,incorrect,accuracy,500pre,source,beta,-0.38636901210372
sub010,closed,visual power,vtpm V2,correct_e,accuracy_e,500pre,source,beta,-0.502197573545509
sub010,closed,visual power,vtpm V2,incorrect_e,accuracy_e,500pre,source,beta,-0.38636901210372
sub010,closed,visual power,vtpm V2,fast,rt,500pre,source,beta,-0.469621290941847
sub010,closed,visual power,vtpm V2,slow,rt,500pre,source,beta,-0.481706806108138
sub010,closed,visual power,vtpm V3,correct,accuracy,500pre,source,beta,-0.407527533277958
sub010,closed,visual power,vtpm V3,incorrect,accuracy,500pre,source,beta,-0.418903627969861
sub010,closed,visual power,vtpm V3,correct_e,accuracy_e,500pre,source,beta,-0.391347676004427
sub010,closed,visual power,vtpm V3,incorrect_e,accuracy_e,500pre,source,beta,-0.418903627969861
sub010,closed,visual power,vtpm V3,fast,rt,500pre,source,beta,-0.41753853959536
sub010,closed,visual power,vtpm V3,slow,rt,500pre,source,beta,-0.401120420502729
