sub,eyes,compare,behavior,abs_vis,rel_vis,lat_som
sub006,closed,accuracy,incorrect,4.11183974915219,-0.01914800895135,0.10182589772976
sub006,closed,accuracy_e,correct_e,4.84940044341435,-0.00956401650502698,0.186374910393501
sub006,closed,accuracy_e,incorrect_e,4.11183974915219,-0.01914800895135,0.10182589772976
sub006,closed,rt,fast,4.8541362140722,0.0350446410219358,0.21604795642953
sub006,closed,rt,slow,4.51153078992812,0.0533686121607496,0.243447267429822
sub007,open,accuracy,correct,1.53514574255172,-0.537488358231792,0.0203934896281921
sub007,open,accuracy,incorrect,2.0571143307492,-0.265687005920737,0.154408786271717
sub007,open,accuracy_e,correct_e,1.41820905802383,-0.58355125710358,0.0552169086500753
sub007,open,accuracy_e,incorrect_e,2.0571143307492,-0.265687005920737,0.154408786271717
sub007,open,rt,fast,1.6229370807213,-0.532481113554206,0.0372734303794102
sub007,open,rt,slow,1.46963508215566,-0.402444579961729,0.00889685381681052
sub007,closed,accuracy,correct,2.75936968586294,-0.386164591373118,0.105580005256291
sub007,closed,accuracy,incorrect,1.97687306990849,-0.452017372406642,-0.0242036263265098
sub007,closed,accuracy_e,correct_e,2.67991098503557,-0.415067902100424,0.0241284914936997
sub007,closed,accuracy_e,incorrect_e,1.97687306990849,-0.452017372406642,-0.0242036263265098
sub007,closed,rt,fast,2.92901621319552,-0.407945904934788,0.0497209792061174
sub007,closed,rt,slow,2.60113825432839,-0.372769613064167,0.154238989304854
sub008,open,accuracy,correct,3.62464553879655,0.182512409251915,-0.027167416948929
sub008,open,accuracy,incorrect,2.24104407973167,-0.144852445151707,0.232015678532724
sub008,open,accuracy_e,correct_e,4.03766792611576,0.395882572309645,0.184702666774557
sub008,open,accuracy_e,incorrect_e,2.24104407973167,-0.144852445151707,0.232015678532724
sub008,open,rt,fast,3.28675612681357,0.0549579653984856,-0.0625282446126582
sub008,open,rt,slow,3.94749954564701,0.320121262979383,0.000977956137233745
sub008,closed,accuracy,correct,4.45596947114575,-0.248818590699214,0.00354324236140903
sub008,closed,accuracy,incorrect,5.40965437161974,-0.0773418681584067,0.0694437401302765
sub008,closed,accuracy_e,correct_e,4.29950996354339,-0.389959778961841,0.137945666910208
sub008,closed,accuracy_e,incorrect_e,5.40965437161974,-0.0773418681584067,0.0694437401302765
sub008,closed,rt,fast,4.85233097359375,-0.240033241428555,0.0093033163399714
sub008,closed,rt,slow,4.02052275836643,-0.259937403747777,-0.00390444634034317
sub009,open,accuracy,correct,5.44725472210791,0.0991471997780577,0.365341412593502
sub009,open,accuracy,incorrect,5.74647733100597,-0.0438248554117808,0.0698933663355297
sub009,open,accuracy_e,correct_e,5.42450623692019,0.0410165867595848,0.410072072254983
sub009,open,accuracy_e,incorrect_e,5.74647733100597,-0.0438248554117808,0.0698933663355297
sub009,open,rt,fast,5.47364383921961,0.211134640538152,0.282632132925801
sub009,open,rt,slow,5.40527964454784,0.0199189183777982,0.424628096891777
sub009,closed,accuracy,correct,6.02173166634427,-0.271349257677113,0.15260632809785
sub009,closed,accuracy,incorrect,5.36511097149516,-0.243984397613774,0.464394823783137
sub009,closed,accuracy_e,correct_e,5.70856906274602,-0.331862727722465,0.184520089053643
sub009,closed,accuracy_e,incorrect_e,5.36511097149516,-0.243984397613774,0.464394823783137
sub009,closed,rt,fast,6.1967722008521,-0.229384015136337,0.0396166630723584
sub009,closed,rt,slow,5.84137093698445,-0.315446025355497,0.240966803615396
sub010,open,accuracy,correct,5.35165069949123,0.26972105074165,0.347968777071485
sub010,open,accuracy,incorrect,5.08395994175915,-0.0492765275318783,0.0220447722884557
sub010,open,accuracy_e,correct_e,5.58397117883777,0.255278224862521,0.401474292137616
sub010,open,accuracy_e,incorrect_e,5.08395994175915,-0.0492765275318783,0.0220447722884557
sub010,open,rt,fast,5.17850025321352,0.20520394015195,0.317376170222925
sub010,open,rt,slow,5.53474783003948,0.340482623199157,0.382848780634776
sub010,closed,accuracy,correct,6.99156257245014,-0.171581746600356,0.0271256347675231
sub010,closed,accuracy,incorrect,7.16014841675996,-0.148985386055257,0.343969032231822
sub010,closed,accuracy_e,correct_e,7.32762212919612,-0.247352321093674,0.251743911743226
sub010,closed,accuracy_e,incorrect_e,7.16014841675996,-0.148985386055257,0.343969032231822
sub010,closed,rt,fast,6.84908328482303,-0.24931532151096,0.230332018137584
sub010,closed,rt,slow,7.13588317753032,-0.0790828554863099,-0.139036867726403
sub011,open,accuracy,correct,3.71196035545799,0.6587535242724,0.0849648390737977
sub011,open,accuracy,incorrect,3.22710835922376,0.720420730998772,0.117317094281898
