1.40845070422535,4
0,3.33333333333333
1.47058823529412,0
1.42857142857143,1.25
5.12820512820513,1.26582278481013
1.38888888888889,4.02684563758389
3.63636363636364,2.80373831775701
3.79746835443038,4.19161676646707
0,0.662251655629139
2.53164556962025,0
0,1.30718954248366
0,0.649350649350649
1.19047619047619,3.44827586206897
1.42857142857143,0
0,0.72992700729927
0,1.22699386503067
2.5974025974026,3.47222222222222
0,1.18343195266272
1.72413793103448,13
3.57142857142857,0.591715976331361
0,0.62111801242236
2.63157894736842,0
0,0
1.20481927710843,0.588235294117647
0,0.598802395209581
0,1.22699386503067
2.17391304347826,5.14705882352941
2.5974025974026,3.1055900621118
0,0
0,1.70940170940171
4.6875,6.25
1.19047619047619,0.602409638554217
0,1.16959064327485
1.40845070422535,1.50375939849624
0,1.42857142857143
8.88888888888889,5.26315789473684
3.65853658536585,3.97350993377483
1.2987012987013,2.45398773006135
1.17647058823529,1.16959064327485
4.59770114942529,3.55029585798817
0,3.7593984962406
0,0.606060606060606
3.57142857142857,0.588235294117647
1.21951219512195,2.40963855421687
1.17647058823529,1.14942528735632
2.35294117647059,1.16959064327485
2.56410256410256,2.92397660818713
0,1.19047619047619
