cl_fa,cl_sl,op_fa,op_sl
0.148462857942808,-0.171398451875654,0.210940672331861,0.134010603073668
0.106395547264897,-0.0482916139010453,-0.0287834866612838,0.0232220928378841
0.0697569002721565,0.220648822307567,0.349228468547304,0.561015863458588
-0.0314540313959698,0.215574186152908,0.368179902639931,-0.168279602438078
0.330209538373897,0.125263151615361,0.393028256959612,-0.261010080625389
0.823228914164217,0.330210123949263,0.143390042983752,0.573646015850522
0.458805236878691,0.158753122673234,0.662090756579045,-1.6067466244219
0.104443893569331,0.270208116773419,-0.180730808792252,-0.0954892916464794
0.452710378934123,0.321548903049062,0.019386304013922,0.2034669175428
1.0130657889369,1.06010339891514,1.31466687348997,5.04431973343877
4.62791476897956,1.784441893884,-1.03360191080537,-0.322559601501259
0.406497208685389,0.110013397863518,0.390232854094525,0.293972146948453
0.469370291808256,0.514530296971715,0.455879192237072,0.448658980790495
0.169115346755419,-0.247148547707738,0.268246920879752,0.0299564782423793
0.228818441586659,0.27820789362122,0.582456959979168,0.445592257559153
-0.0274301915309798,0.0625753446459644,0.146973710441123,0.170219293195311
0.753816636296773,0.0448265409034155,0.531931114993318,0.602608058592638
0.209068547413443,0.382941292360928,0.331046203478329,0.398906074074536
0.0528981220651452,-0.193463150722951,-0.142142823099414,0.131885725941225
0.131096457134311,0.289485385221674,0.195469467775666,0.206825476876704
0.149917340677651,-0.105091732598436,-0.287319340191458,0.154886994611594
-0.387391239199711,-0.357853280712884,0.132987175960024,-0.285516938627502
0.372985013349093,0.178378097856416,0.466244463717368,0.396586830890088
0.232727793975773,-0.0973218402129743,0.265770945946632,-0.151544756315529
0.136978210417183,0.229674605837278,-0.0603360157537464,0.665297413888391
0.146649147595171,-0.00270576622811017,0.119572720517345,0.0838467243258768
0.0863002039041727,-0.236493444449907,-0.117031018149145,0.814138290594863
0.00579682020588721,0.0975672221524846,0.176744439423506,0.335856074314415
0.272583804904018,0.145076410616203,0.508966608790441,0.134023393254515
0.0109655863516498,0.00682347627237635,0.211176772301522,-0.0108787374291352
0.259574804136406,0.372367571676015,0.483036616153906,0.332318685110182
0.0446580366807062,0.0445627686665381,0.335883146804735,-0.163771796769798
0.0111857553652282,-0.153907592096615,0.394226811479231,-0.255596648157037
