sub,eyes,measure,roi,cond,compare,window,peak,band,value
sub001,open,somatovisual balance,max-Brodmann area 19,correct,accuracy,500pre,source,beta,-0.790360323682947
sub001,open,somatovisual balance,max-Brodmann area 19,incorrect,accuracy,500pre,source,beta,-0.804655862071712
sub001,open,somatovisual balance,max-Brodmann area 19,correct_e,accuracy_e,500pre,source,beta,-0.562886636158327
sub001,open,somatovisual balance,max-Brodmann area 19,incorrect_e,accuracy_e,500pre,source,beta,-0.804655862071712
sub001,open,somatovisual balance,max-Brodmann area 19,fast,rt,500pre,source,beta,-0.800723057271014
sub001,open,somatovisual balance,max-Brodmann area 19,slow,rt,500pre,source,beta,-0.760680924639616
sub001,closed,visual power,Brodmann area 17,correct,accuracy,500pre,source,beta,0.0525843742376421
sub001,closed,visual power,Brodmann area 17,incorrect,accuracy,500pre,source,beta,0.0975921730123795
sub001,closed,visual power,Brodmann area 17,correct_e,accuracy_e,500pre,source,beta,-0.0304254819711366
sub001,closed,visual power,Brodmann area 17,incorrect_e,accuracy_e,500pre,source,beta,0.0975921730123795
sub001,closed,visual power,Brodmann area 17,fast,rt,500pre,source,beta,0.0798887890421605
sub001,closed,visual power,Brodmann area 17,slow,rt,500pre,source,beta,0.00698300139632803
sub001,closed,visual power,Brodmann area 18,correct,accuracy,500pre,source,beta,-0.0441299274636862
sub001,closed,visual power,Brodmann area 18,incorrect,accuracy,500pre,source,beta,-0.0892288757957611
sub001,closed,visual power,Brodmann area 18,correct_e,accuracy_e,500pre,source,beta,0.135285771038338
sub001,closed,visual power,Brodmann area 18,incorrect_e,accuracy_e,500pre,source,beta,-0.0892288757957611
sub001,closed,visual power,Brodmann area 18,fast,rt,500pre,source,beta,0.025066588256622
sub001,closed,visual power,Brodmann area 18,slow,rt,500pre,source,beta,-0.092406900266431
sub001,closed,visual power,Brodmann area 19,correct,accuracy,500pre,source,beta,-0.181728669587623
sub001,closed,visual power,Brodmann area 19,incorrect,accuracy,500pre,source,beta,-0.193471976949253
sub001,closed,visual power,Brodmann area 19,correct_e,accuracy_e,500pre,source,beta,-0.0309056177681586
sub001,closed,visual power,Brodmann area 19,incorrect_e,accuracy_e,500pre,source,beta,-0.193471976949253
