suj,win,cue,bin,rt,corr
sub008,preCue1,retro,b5,0.939703941345215,0.92
sub008,preCue1,retro,b6,1.04073882102966,0.92
sub008,preCue1,retro,b7,0.990374088287354,0.88
sub008,preTarget,pre,b1,1.08592438697815,0.916666666666667
sub008,preTarget,pre,b2,1.38185060024261,0.875
sub008,preTarget,pre,b3,1.24693942070007,0.916666666666667
sub008,preTarget,pre,b4,0.997336506843567,1
sub008,preTarget,pre,b5,1.42218053340912,0.833333333333333
sub008,preTarget,pre,b6,1.43273794651031,0.833333333333333
sub008,preTarget,pre,b7,1.3072065114975,0.958333333333333
sub008,preTarget,retro,b1,0.883717060089111,1
sub008,preTarget,retro,b2,0.878639936447144,0.96
sub008,preTarget,retro,b3,1.04073882102966,0.96
sub008,preTarget,retro,b4,1.13883399963379,0.92
sub008,preTarget,retro,b5,1.2437059879303,0.92
sub008,preTarget,retro,b6,1.28027009963989,0.96
sub008,preTarget,retro,b7,1.08965992927551,0.8
sub008,preCue2,pre,b1,1.2098081111908,0.916666666666667
sub008,preCue2,pre,b2,1.1818779706955,0.833333333333333
sub008,preCue2,pre,b3,1.26546251773834,0.875
sub008,preCue2,pre,b4,1.4191986322403,0.875
sub008,preCue2,pre,b5,1.33949446678162,0.958333333333333
sub008,preCue2,pre,b6,1.25679361820221,0.958333333333333
sub008,preCue2,pre,b7,1.14597845077515,0.916666666666667
sub008,preCue2,retro,b1,1.19363403320313,0.92
sub008,preCue2,retro,b2,0.939374923706055,0.92
sub008,preCue2,retro,b3,1.27138996124268,0.96
sub008,preCue2,retro,b4,0.943804025650024,1
sub008,preCue2,retro,b5,0.990374088287354,0.96
sub008,preCue2,retro,b6,1.17183089256287,0.88
sub008,preCue2,retro,b7,1.09078001976013,0.88
sub008,preProbe,pre,b1,1.22513246536255,0.875
sub008,preProbe,pre,b2,0.896172165870667,0.916666666666667
sub008,preProbe,pre,b3,1.13646745681763,0.916666666666667
sub008,preProbe,pre,b4,1.7586385011673,0.875
sub008,preProbe,pre,b5,1.14730298519135,1
sub008,preProbe,pre,b6,1.57928454875946,0.875
sub008,preProbe,pre,b7,1.5680605173111,0.916666666666667
sub008,preProbe,retro,b1,1.28027009963989,0.92
sub008,preProbe,retro,b2,0.943804025650024,0.96
sub008,preProbe,retro,b3,0.911404848098755,1
sub008,preProbe,retro,b4,1.09400796890259,0.92
sub008,preProbe,retro,b5,1.05286908149719,0.92
sub008,preProbe,retro,b6,1.4727840423584,0.88
sub008,preProbe,retro,b7,1.09078001976013,0.92
sub009,preCue1,pre,b1,1.45678377151489,0.777777777777778
sub009,preCue1,pre,b2,1.67742300033569,0.925925925925926
