sub,eyes,big,small,val
sub012,open,accuracy_e,incorr_e,6.54835101795624
sub012,open,rt,fast,6.17309804701499
sub012,open,rt,slow,5.37916507721498
sub012,closed,accuracy,corr,7.42856555810578
sub012,closed,accuracy,incorr,6.29627841409229
sub012,closed,accuracy_e,corr_e,7.18611564239138
sub012,closed,accuracy_e,incorr_e,6.29627841409229
sub012,closed,rt,fast,7.28899008573158
sub012,closed,rt,slow,7.5736754219602
sub017,open,accuracy,corr,4.38324463673632
sub017,open,accuracy,incorr,5.00381908754647
sub017,open,accuracy_e,corr_e,4.87813497494126
sub017,open,accuracy_e,incorr_e,5.00381908754647
sub017,open,rt,fast,4.32384292940565
sub017,open,rt,slow,4.45218680100645
sub017,closed,accuracy,corr,5.81607843387948
sub017,closed,accuracy,incorr,5.8492953097113
sub017,closed,accuracy_e,corr_e,5.92478960760505
sub017,closed,accuracy_e,incorr_e,5.8492953097113
sub017,closed,rt,fast,5.54628858544324
sub017,closed,rt,slow,6.05647460652334
sub018,open,accuracy,corr,3.24541212591927
sub018,open,accuracy,incorr,2.64555132074
sub018,open,accuracy_e,corr_e,3.04797947697554
sub018,open,accuracy_e,incorr_e,2.64555132074
sub018,open,rt,fast,3.26557957432684
sub018,open,rt,slow,3.22468553526897
sub018,closed,accuracy,corr,2.82579403247265
sub018,closed,accuracy,incorr,2.4912147276833
sub018,closed,accuracy_e,corr_e,2.78840843990116
sub018,closed,accuracy_e,incorr_e,2.4912147276833
sub018,closed,rt,fast,2.7253467409022
sub018,closed,rt,slow,2.90851458898947
sub020,open,accuracy,corr,3.65555131871418
sub020,open,accuracy,incorr,3.54413799208433
sub020,open,accuracy_e,corr_e,3.52067319043863
sub020,open,accuracy_e,incorr_e,3.54413799208433
sub020,open,rt,fast,3.19559264092228
sub020,open,rt,slow,4.10134147151951
sub020,closed,accuracy,corr,3.58181746741434
sub020,closed,accuracy,incorr,3.393914510194
sub020,closed,accuracy_e,corr_e,3.45749612122215
sub020,closed,accuracy_e,incorr_e,3.393914510194
sub020,closed,rt,fast,3.76060158235445
sub020,closed,rt,slow,3.34689296203779
sub021,open,accuracy,corr,4.90309712395022
sub021,open,accuracy,incorr,4.96716485669339
sub021,open,accuracy_e,corr_e,4.86028841648824
sub021,open,accuracy_e,incorr_e,4.96716485669339
sub021,open,rt,fast,4.83703185426325
sub021,open,rt,slow,4.99368441244494
sub021,closed,accuracy,corr,5.96093202405731
sub021,closed,accuracy,incorr,6.32504740938248
sub021,closed,accuracy_e,corr_e,6.03413469870105
sub021,closed,accuracy_e,incorr_e,6.32504740938248
sub021,closed,rt,fast,6.1832733021037
sub021,closed,rt,slow,5.73254338675839
sub022,open,accuracy,corr,4.27650181603249
sub022,open,accuracy,incorr,4.41575366047103
sub022,open,accuracy_e,corr_e,4.55263615892687
sub022,open,accuracy_e,incorr_e,4.41575366047103
sub022,open,rt,fast,4.4375158369484
sub022,open,rt,slow,4.1094080456072
sub022,closed,accuracy,corr,6.74712501227083
sub022,closed,accuracy,incorr,6.1062714592397
sub022,closed,accuracy_e,corr_e,6.91975691464584
sub022,closed,accuracy_e,incorr_e,6.1062714592397
sub022,closed,rt,fast,6.69304153117833
sub022,closed,rt,slow,6.79986967818167
sub023,open,accuracy,corr,2.54296116246364
sub023,open,accuracy,incorr,2.40947472642602
sub023,open,accuracy_e,corr_e,2.59599694980384
sub023,open,accuracy_e,incorr_e,2.40947472642602
sub023,open,rt,fast,2.51104215531888
sub023,open,rt,slow,2.57280236545811
sub023,closed,accuracy,corr,4.50675558008635
sub023,closed,accuracy,incorr,4.58265608705353
sub023,closed,accuracy_e,corr_e,3.94260409101151
sub023,closed,accuracy_e,incorr_e,4.58265608705353
sub023,closed,rt,fast,4.71391555064701
sub023,closed,rt,slow,4.26161339315444
sub024,open,accuracy,corr,3.97787787746153
sub024,open,accuracy,incorr,2.94947619564787
sub024,open,accuracy_e,corr_e,3.93864144014409
sub024,open,accuracy_e,incorr_e,2.94947619564787
sub024,open,rt,fast,4.43058719362426
sub024,open,rt,slow,3.53372950413094
sub024,closed,accuracy,corr,5.78303671180698
sub024,closed,accuracy,incorr,6.7855756614399
sub024,closed,accuracy_e,corr_e,5.20592938628054
sub024,closed,accuracy_e,incorr_e,6.7855756614399
sub024,closed,rt,fast,6.25566786858055
sub024,closed,rt,slow,5.31857698116006
sub025,open,accuracy,corr,4.75536579463362
sub025,open,accuracy,incorr,3.99686701975531
sub025,open,accuracy_e,corr_e,4.73383423501404
sub025,open,accuracy_e,incorr_e,3.99686701975531
sub025,open,rt,fast,4.56086690369797
sub025,open,rt,slow,4.965112063523
sub025,closed,accuracy,corr,6.42997628621301
sub025,closed,accuracy,incorr,6.86424437080821
sub025,closed,accuracy_e,corr_e,6.28633523117183
sub025,closed,accuracy_e,incorr_e,6.86424437080821
sub025,closed,rt,fast,6.41361568729691
sub025,closed,rt,slow,6.44598741443174
sub026,open,accuracy,corr,3.63747892750309
sub026,open,accuracy,incorr,4.61800447155178
sub026,open,accuracy_e,corr_e,3.48756841275024
sub026,open,accuracy_e,incorr_e,4.61800447155178
sub026,open,rt,fast,3.77779432633027
sub026,open,rt,slow,3.4828352994262
sub026,closed,accuracy,corr,4.44742230943683
sub026,closed,accuracy,incorr,3.45285819956686
sub026,closed,accuracy_e,corr_e,3.96259795875229
sub026,closed,accuracy_e,incorr_e,3.45285819956686
sub026,closed,rt,fast,4.46237532541542
sub026,closed,rt,slow,4.43245485079625
sub027,open,accuracy,corr,6.41039169216147
sub027,open,accuracy,incorr,6.31203011100033
sub027,open,accuracy_e,corr_e,6.44877098453443
sub027,open,accuracy_e,incorr_e,6.31203011100033
sub027,open,rt,fast,6.41960493690092
sub027,open,rt,slow,6.43266743957672
sub027,closed,accuracy,corr,7.45177662824768
sub027,closed,accuracy,incorr,8.02011300073047
sub027,closed,accuracy_e,corr_e,7.27726650522894
sub027,closed,accuracy_e,incorr_e,8.02011300073047
sub027,closed,rt,fast,7.59249301081051
sub027,closed,rt,slow,7.30778868820536
sub028,open,accuracy,corr,2.91018413787233
