sub,eye,measure,window,compare,cond,value
sub024,closed,somato lat,stim500pre,accuracy_e,incorrect_e,0.094
sub024,closed,somato lat,stim500pre,rt,fast,0.079
sub024,closed,somato lat,stim500pre,rt,slow,-0.053
sub024,open,somato lat,stim1000pre,accuracy,correct,-0.016
sub024,open,somato lat,stim1000pre,accuracy,incorrect,-0.064
sub024,open,somato lat,stim1000pre,accuracy_e,correct_e,0.031
sub024,open,somato lat,stim1000pre,accuracy_e,incorrect_e,-0.064
sub024,open,somato lat,stim1000pre,rt,fast,0.034
sub024,open,somato lat,stim1000pre,rt,slow,-0.061
sub024,closed,somato lat,stim1000pre,accuracy,correct,0.02
sub024,closed,somato lat,stim1000pre,accuracy,incorrect,0.057
sub024,closed,somato lat,stim1000pre,accuracy_e,correct_e,0.008
sub024,closed,somato lat,stim1000pre,accuracy_e,incorrect_e,0.057
sub024,closed,somato lat,stim1000pre,rt,fast,0.124
sub024,closed,somato lat,stim1000pre,rt,slow,-0.085
sub025,open,somato lat,stim500pre,accuracy,correct,0.061
sub025,open,somato lat,stim500pre,accuracy,incorrect,0.091
sub025,open,somato lat,stim500pre,accuracy_e,correct_e,0.068
sub025,open,somato lat,stim500pre,accuracy_e,incorrect_e,0.091
sub025,open,somato lat,stim500pre,rt,fast,0.033
sub025,open,somato lat,stim500pre,rt,slow,0.08
sub025,closed,somato lat,stim500pre,accuracy,correct,0.097
sub025,closed,somato lat,stim500pre,accuracy,incorrect,0.062
sub025,closed,somato lat,stim500pre,accuracy_e,correct_e,0.071
sub025,closed,somato lat,stim500pre,accuracy_e,incorrect_e,0.062
sub025,closed,somato lat,stim500pre,rt,fast,0.035
sub025,closed,somato lat,stim500pre,rt,slow,0.16
sub025,open,somato lat,stim1000pre,accuracy,correct,0.067
sub025,open,somato lat,stim1000pre,accuracy,incorrect,0.047
sub025,open,somato lat,stim1000pre,accuracy_e,correct_e,0.079
sub025,open,somato lat,stim1000pre,accuracy_e,incorrect_e,0.047
sub025,open,somato lat,stim1000pre,rt,fast,0.046
sub025,open,somato lat,stim1000pre,rt,slow,0.084
sub025,closed,somato lat,stim1000pre,accuracy,correct,0.075
sub025,closed,somato lat,stim1000pre,accuracy,incorrect,0.1
sub025,closed,somato lat,stim1000pre,accuracy_e,correct_e,0.1
sub025,closed,somato lat,stim1000pre,accuracy_e,incorrect_e,0.1
sub025,closed,somato lat,stim1000pre,rt,fast,0.056
sub025,closed,somato lat,stim1000pre,rt,slow,0.094
sub026,open,somato lat,stim500pre,accuracy,correct,-0.01
sub026,open,somato lat,stim500pre,accuracy,incorrect,-0.02
sub026,open,somato lat,stim500pre,accuracy_e,correct_e,-0.098
sub026,open,somato lat,stim500pre,accuracy_e,incorrect_e,-0.02
sub026,open,somato lat,stim500pre,rt,fast,-0.071
sub026,open,somato lat,stim500pre,rt,slow,0.043
sub026,closed,somato lat,stim500pre,accuracy,correct,-0.015
sub026,closed,somato lat,stim500pre,accuracy,incorrect,0.012
sub026,closed,somato lat,stim500pre,accuracy_e,correct_e,-0.057
sub026,closed,somato lat,stim500pre,accuracy_e,incorrect_e,0.012
sub026,closed,somato lat,stim500pre,rt,fast,0.126
sub026,closed,somato lat,stim500pre,rt,slow,-0.155
sub026,open,somato lat,stim1000pre,accuracy,correct,-0.006
sub026,open,somato lat,stim1000pre,accuracy,incorrect,-0.058
sub026,open,somato lat,stim1000pre,accuracy_e,correct_e,-0.112
sub026,open,somato lat,stim1000pre,accuracy_e,incorrect_e,-0.058
sub026,open,somato lat,stim1000pre,rt,fast,-0.084
sub026,open,somato lat,stim1000pre,rt,slow,0.062
sub026,closed,somato lat,stim1000pre,accuracy,correct,-0.028
sub026,closed,somato lat,stim1000pre,accuracy,incorrect,0.029
sub026,closed,somato lat,stim1000pre,accuracy_e,correct_e,0.036
sub026,closed,somato lat,stim1000pre,accuracy_e,incorrect_e,0.029
sub026,closed,somato lat,stim1000pre,rt,fast,0.122
sub026,closed,somato lat,stim1000pre,rt,slow,-0.178
sub027,open,somato lat,stim500pre,accuracy,correct,0.01
sub027,open,somato lat,stim500pre,accuracy,incorrect,-0.019
sub027,open,somato lat,stim500pre,accuracy_e,correct_e,0.076
sub027,open,somato lat,stim500pre,accuracy_e,incorrect_e,-0.019
sub027,open,somato lat,stim500pre,rt,fast,-0.012
sub027,open,somato lat,stim500pre,rt,slow,0.049
sub027,closed,somato lat,stim500pre,accuracy,correct,-0.064
sub027,closed,somato lat,stim500pre,accuracy,incorrect,0.091
sub027,closed,somato lat,stim500pre,accuracy_e,correct_e,-0.013
sub027,closed,somato lat,stim500pre,accuracy_e,incorrect_e,0.091
sub027,closed,somato lat,stim500pre,rt,fast,-0.124
sub027,closed,somato lat,stim500pre,rt,slow,-0.012
sub027,open,somato lat,stim1000pre,accuracy,correct,-0.018
sub027,open,somato lat,stim1000pre,accuracy,incorrect,-0.023
sub027,open,somato lat,stim1000pre,accuracy_e,correct_e,-0.089
sub027,open,somato lat,stim1000pre,accuracy_e,incorrect_e,-0.023
sub027,open,somato lat,stim1000pre,rt,fast,-0.056
sub027,open,somato lat,stim1000pre,rt,slow,0.04
sub027,closed,somato lat,stim1000pre,accuracy,correct,-0.063
sub027,closed,somato lat,stim1000pre,accuracy,incorrect,0.052
sub027,closed,somato lat,stim1000pre,accuracy_e,correct_e,0.007
sub027,closed,somato lat,stim1000pre,accuracy_e,incorrect_e,0.052
sub027,closed,somato lat,stim1000pre,rt,fast,-0.114
sub027,closed,somato lat,stim1000pre,rt,slow,-0.015
sub028,open,somato lat,stim500pre,accuracy,correct,0.25
sub028,open,somato lat,stim500pre,accuracy,incorrect,0.026
sub028,open,somato lat,stim500pre,accuracy_e,correct_e,0.231
sub028,open,somato lat,stim500pre,accuracy_e,incorrect_e,0.026
sub028,open,somato lat,stim500pre,rt,fast,0.289
sub028,open,somato lat,stim500pre,rt,slow,0.211
sub028,closed,somato lat,stim500pre,accuracy,correct,0.134
sub028,closed,somato lat,stim500pre,accuracy,incorrect,0.163
sub028,closed,somato lat,stim500pre,accuracy_e,correct_e,0.129
sub028,closed,somato lat,stim500pre,accuracy_e,incorrect_e,0.163
sub028,closed,somato lat,stim500pre,rt,fast,0.21
sub028,closed,somato lat,stim500pre,rt,slow,0.059
sub028,open,somato lat,stim1000pre,accuracy,correct,0.255
sub028,open,somato lat,stim1000pre,accuracy,incorrect,0.225
sub028,open,somato lat,stim1000pre,accuracy_e,correct_e,0.247
sub028,open,somato lat,stim1000pre,accuracy_e,incorrect_e,0.225
sub028,open,somato lat,stim1000pre,rt,fast,0.292
sub028,open,somato lat,stim1000pre,rt,slow,0.219
sub028,closed,somato lat,stim1000pre,accuracy,correct,0.166
sub028,closed,somato lat,stim1000pre,accuracy,incorrect,0.14
sub028,closed,somato lat,stim1000pre,accuracy_e,correct_e,0.167
sub028,closed,somato lat,stim1000pre,accuracy_e,incorrect_e,0.14
sub028,closed,somato lat,stim1000pre,rt,fast,0.147
sub028,closed,somato lat,stim1000pre,rt,slow,0.186
sub029,open,somato lat,stim500pre,accuracy,correct,-0.007
sub029,open,somato lat,stim500pre,accuracy,incorrect,-0.022
sub029,open,somato lat,stim500pre,accuracy_e,correct_e,-0.009
sub029,open,somato lat,stim500pre,accuracy_e,incorrect_e,-0.022
sub029,open,somato lat,stim500pre,rt,fast,-0.038
sub029,open,somato lat,stim500pre,rt,slow,0.024
sub029,closed,somato lat,stim500pre,accuracy,correct,-0.044
sub029,closed,somato lat,stim500pre,accuracy,incorrect,0.026
sub029,closed,somato lat,stim500pre,accuracy_e,correct_e,-0.026
sub029,closed,somato lat,stim500pre,accuracy_e,incorrect_e,0.026
sub029,closed,somato lat,stim500pre,rt,fast,-0.027
sub029,closed,somato lat,stim500pre,rt,slow,-0.061
sub029,open,somato lat,stim1000pre,accuracy,correct,-0.025
sub029,open,somato lat,stim1000pre,accuracy,incorrect,-0.021
sub029,open,somato lat,stim1000pre,accuracy_e,correct_e,0.027
sub029,open,somato lat,stim1000pre,accuracy_e,incorrect_e,-0.021
sub029,open,somato lat,stim1000pre,rt,fast,-0.035
sub029,open,somato lat,stim1000pre,rt,slow,-0.015
sub029,closed,somato lat,stim1000pre,accuracy,correct,-0.057
sub029,closed,somato lat,stim1000pre,accuracy,incorrect,-0.043
sub029,closed,somato lat,stim1000pre,accuracy_e,correct_e,-0.103
sub029,closed,somato lat,stim1000pre,accuracy_e,incorrect_e,-0.043
sub029,closed,somato lat,stim1000pre,rt,fast,-0.043
sub029,closed,somato lat,stim1000pre,rt,slow,-0.071
sub030,open,somato lat,stim500pre,accuracy,correct,0.042
sub030,open,somato lat,stim500pre,accuracy,incorrect,0.06
sub030,open,somato lat,stim500pre,accuracy_e,correct_e,0.115
sub030,open,somato lat,stim500pre,accuracy_e,incorrect_e,0.06
sub030,open,somato lat,stim500pre,rt,fast,0.024
sub030,open,somato lat,stim500pre,rt,slow,0.061
sub030,closed,somato lat,stim500pre,accuracy,correct,0.007
sub030,closed,somato lat,stim500pre,accuracy,incorrect,0.024
sub030,closed,somato lat,stim500pre,accuracy_e,correct_e,0.013
sub030,closed,somato lat,stim500pre,accuracy_e,incorrect_e,0.024
sub030,closed,somato lat,stim500pre,rt,fast,0.032
sub030,closed,somato lat,stim500pre,rt,slow,-0.019
sub030,open,somato lat,stim1000pre,accuracy,correct,0.043
sub030,open,somato lat,stim1000pre,accuracy,incorrect,0.04
sub030,open,somato lat,stim1000pre,accuracy_e,correct_e,-0.029
sub030,open,somato lat,stim1000pre,accuracy_e,incorrect_e,0.04
sub030,open,somato lat,stim1000pre,rt,fast,0.01
sub030,open,somato lat,stim1000pre,rt,slow,0.076
sub030,closed,somato lat,stim1000pre,accuracy,correct,-0.014
sub030,closed,somato lat,stim1000pre,accuracy,incorrect,0.008
sub030,closed,somato lat,stim1000pre,accuracy_e,correct_e,0.05
sub030,closed,somato lat,stim1000pre,accuracy_e,incorrect_e,0.008
sub030,closed,somato lat,stim1000pre,rt,fast,-0.037
sub030,closed,somato lat,stim1000pre,rt,slow,0.009
sub031,open,somato lat,stim500pre,accuracy,correct,0.047
sub031,open,somato lat,stim500pre,accuracy,incorrect,0.021
sub031,open,somato lat,stim500pre,accuracy_e,correct_e,0.073
sub031,open,somato lat,stim500pre,accuracy_e,incorrect_e,0.021
sub031,open,somato lat,stim500pre,rt,fast,0.053
sub031,open,somato lat,stim500pre,rt,slow,0.042
sub031,closed,somato lat,stim500pre,accuracy,correct,0.097
sub031,closed,somato lat,stim500pre,accuracy,incorrect,0.078
sub031,closed,somato lat,stim500pre,accuracy_e,correct_e,0.14
sub031,closed,somato lat,stim500pre,accuracy_e,incorrect_e,0.078
sub031,closed,somato lat,stim500pre,rt,fast,0.089
sub031,closed,somato lat,stim500pre,rt,slow,0.104
sub031,open,somato lat,stim1000pre,accuracy,correct,0.077
sub031,open,somato lat,stim1000pre,accuracy,incorrect,0.038
sub031,open,somato lat,stim1000pre,accuracy_e,correct_e,0.084
sub031,open,somato lat,stim1000pre,accuracy_e,incorrect_e,0.038
sub031,open,somato lat,stim1000pre,rt,fast,0.103
sub031,open,somato lat,stim1000pre,rt,slow,0.051
sub031,closed,somato lat,stim1000pre,accuracy,correct,0.047
sub031,closed,somato lat,stim1000pre,accuracy,incorrect,-0.004
sub031,closed,somato lat,stim1000pre,accuracy_e,correct_e,0.031
sub031,closed,somato lat,stim1000pre,accuracy_e,incorrect_e,-0.004
sub031,closed,somato lat,stim1000pre,rt,fast,0.039
sub031,closed,somato lat,stim1000pre,rt,slow,0.055
sub032,open,somato lat,stim500pre,accuracy,correct,0.028
sub032,open,somato lat,stim500pre,accuracy,incorrect,-0.041
sub032,open,somato lat,stim500pre,accuracy_e,correct_e,-0.015
sub032,open,somato lat,stim500pre,accuracy_e,incorrect_e,-0.041
sub032,open,somato lat,stim500pre,rt,fast,0.071
sub032,open,somato lat,stim500pre,rt,slow,-0.026
sub032,closed,somato lat,stim500pre,accuracy,correct,-0.065
sub032,closed,somato lat,stim500pre,accuracy,incorrect,0.022
sub032,closed,somato lat,stim500pre,accuracy_e,correct_e,-0.032
sub032,closed,somato lat,stim500pre,accuracy_e,incorrect_e,0.022
sub032,closed,somato lat,stim500pre,rt,fast,0.011
sub032,closed,somato lat,stim500pre,rt,slow,-0.142
sub032,open,somato lat,stim1000pre,accuracy,correct,0.051
sub032,open,somato lat,stim1000pre,accuracy,incorrect,-0.03
sub032,open,somato lat,stim1000pre,accuracy_e,correct_e,-0.003
sub032,open,somato lat,stim1000pre,accuracy_e,incorrect_e,-0.03
sub032,open,somato lat,stim1000pre,rt,fast,0.065
sub032,open,somato lat,stim1000pre,rt,slow,0.022
sub032,closed,somato lat,stim1000pre,accuracy,correct,-0.069
sub032,closed,somato lat,stim1000pre,accuracy,incorrect,0.029
sub032,closed,somato lat,stim1000pre,accuracy_e,correct_e,-0.065
sub032,closed,somato lat,stim1000pre,accuracy_e,incorrect_e,0.029
sub032,closed,somato lat,stim1000pre,rt,fast,-0.058
sub032,closed,somato lat,stim1000pre,rt,slow,-0.079
sub033,open,somato lat,stim500pre,accuracy,correct,0.101
sub033,open,somato lat,stim500pre,accuracy,incorrect,0.06
sub033,open,somato lat,stim500pre,accuracy_e,correct_e,0.215
sub033,open,somato lat,stim500pre,accuracy_e,incorrect_e,0.06
sub033,open,somato lat,stim500pre,rt,fast,0.039
sub033,open,somato lat,stim500pre,rt,slow,0.153
sub033,closed,somato lat,stim500pre,accuracy,correct,0.024
sub033,closed,somato lat,stim500pre,accuracy,incorrect,-0.187
sub033,closed,somato lat,stim500pre,accuracy_e,correct_e,0.017
sub033,closed,somato lat,stim500pre,accuracy_e,incorrect_e,-0.187
sub033,closed,somato lat,stim500pre,rt,fast,-0.044
sub033,closed,somato lat,stim500pre,rt,slow,0.091
sub033,open,somato lat,stim1000pre,accuracy,correct,0.089
sub033,open,somato lat,stim1000pre,accuracy,incorrect,0.107
sub033,open,somato lat,stim1000pre,accuracy_e,correct_e,0.155
sub033,open,somato lat,stim1000pre,accuracy_e,incorrect_e,0.107
sub033,open,somato lat,stim1000pre,rt,fast,0.075
sub033,open,somato lat,stim1000pre,rt,slow,0.095
sub033,closed,somato lat,stim1000pre,accuracy,correct,0.035
sub033,closed,somato lat,stim1000pre,accuracy,incorrect,-0.042
sub033,closed,somato lat,stim1000pre,accuracy_e,correct_e,0.044
sub033,closed,somato lat,stim1000pre,accuracy_e,incorrect_e,-0.042
sub033,closed,somato lat,stim1000pre,rt,fast,0.026
sub033,closed,somato lat,stim1000pre,rt,slow,0.044
sub034,open,somato lat,stim500pre,accuracy,correct,0.025
sub034,open,somato lat,stim500pre,accuracy,incorrect,0.134
sub034,open,somato lat,stim500pre,accuracy_e,correct_e,0.044
sub034,open,somato lat,stim500pre,accuracy_e,incorrect_e,0.134
sub034,open,somato lat,stim500pre,rt,fast,0.08
sub034,open,somato lat,stim500pre,rt,slow,-0.041
sub034,closed,somato lat,stim500pre,accuracy,correct,0.058
sub034,closed,somato lat,stim500pre,accuracy,incorrect,-0.041
sub034,closed,somato lat,stim500pre,accuracy_e,correct_e,0.045
sub034,closed,somato lat,stim500pre,accuracy_e,incorrect_e,-0.041
sub034,closed,somato lat,stim500pre,rt,fast,0.1
sub034,closed,somato lat,stim500pre,rt,slow,0.018
sub034,open,somato lat,stim1000pre,accuracy,correct,0.042
sub034,open,somato lat,stim1000pre,accuracy,incorrect,0.134
sub034,open,somato lat,stim1000pre,accuracy_e,correct_e,0.061
sub034,open,somato lat,stim1000pre,accuracy_e,incorrect_e,0.134
sub034,open,somato lat,stim1000pre,rt,fast,0.065
sub034,open,somato lat,stim1000pre,rt,slow,0.007
sub034,closed,somato lat,stim1000pre,accuracy,correct,0.018
sub034,closed,somato lat,stim1000pre,accuracy,incorrect,0.002
sub034,closed,somato lat,stim1000pre,accuracy_e,correct_e,0.009
sub034,closed,somato lat,stim1000pre,accuracy_e,incorrect_e,0.002
sub034,closed,somato lat,stim1000pre,rt,fast,0.03
sub034,closed,somato lat,stim1000pre,rt,slow,0.014
sub035,open,somato lat,stim500pre,accuracy,correct,-0.049
sub035,open,somato lat,stim500pre,accuracy,incorrect,0.022
sub035,open,somato lat,stim500pre,accuracy_e,correct_e,-0.065
sub035,open,somato lat,stim500pre,accuracy_e,incorrect_e,0.022
sub035,open,somato lat,stim500pre,rt,fast,-0.082
sub035,open,somato lat,stim500pre,rt,slow,-0.02
sub035,closed,somato lat,stim500pre,accuracy,correct,-0.03
sub035,closed,somato lat,stim500pre,accuracy,incorrect,0.076
sub035,closed,somato lat,stim500pre,accuracy_e,correct_e,-0.026
sub035,closed,somato lat,stim500pre,accuracy_e,incorrect_e,0.076
sub035,closed,somato lat,stim500pre,rt,fast,-0.042
sub035,closed,somato lat,stim500pre,rt,slow,-0.018
sub035,open,somato lat,stim1000pre,accuracy,correct,-0.012
sub035,open,somato lat,stim1000pre,accuracy,incorrect,0.067
sub035,open,somato lat,stim1000pre,accuracy_e,correct_e,0.008
sub035,open,somato lat,stim1000pre,accuracy_e,incorrect_e,0.067
sub035,open,somato lat,stim1000pre,rt,fast,-0.014
sub035,open,somato lat,stim1000pre,rt,slow,0.003
sub035,closed,somato lat,stim1000pre,accuracy,correct,-0.066
sub035,closed,somato lat,stim1000pre,accuracy,incorrect,0.019
sub035,closed,somato lat,stim1000pre,accuracy_e,correct_e,-0.026
sub035,closed,somato lat,stim1000pre,accuracy_e,incorrect_e,0.019
sub035,closed,somato lat,stim1000pre,rt,fast,-0.054
sub035,closed,somato lat,stim1000pre,rt,slow,-0.079
sub036,open,somato lat,stim500pre,accuracy,correct,0.039
sub036,open,somato lat,stim500pre,accuracy,incorrect,0.094
sub036,open,somato lat,stim500pre,accuracy_e,correct_e,-0.07
sub036,open,somato lat,stim500pre,accuracy_e,incorrect_e,0.094
sub036,open,somato lat,stim500pre,rt,fast,0.002
sub036,open,somato lat,stim500pre,rt,slow,0.077
sub036,closed,somato lat,stim500pre,accuracy,correct,0.045
sub036,closed,somato lat,stim500pre,accuracy,incorrect,0.079
sub036,closed,somato lat,stim500pre,accuracy_e,correct_e,-0.026
sub036,closed,somato lat,stim500pre,accuracy_e,incorrect_e,0.079
sub036,closed,somato lat,stim500pre,rt,fast,0.01
sub036,closed,somato lat,stim500pre,rt,slow,0.091
sub036,open,somato lat,stim1000pre,accuracy,correct,0.042
sub036,open,somato lat,stim1000pre,accuracy,incorrect,0.085
sub036,open,somato lat,stim1000pre,accuracy_e,correct_e,-0.002
sub036,open,somato lat,stim1000pre,accuracy_e,incorrect_e,0.085
sub036,open,somato lat,stim1000pre,rt,fast,0.054
sub036,open,somato lat,stim1000pre,rt,slow,0.03
sub036,closed,somato lat,stim1000pre,accuracy,correct,0.031
sub036,closed,somato lat,stim1000pre,accuracy,incorrect,-0.016
sub036,closed,somato lat,stim1000pre,accuracy_e,correct_e,0.029
sub036,closed,somato lat,stim1000pre,accuracy_e,incorrect_e,-0.016
sub036,closed,somato lat,stim1000pre,rt,fast,0.005
sub036,closed,somato lat,stim1000pre,rt,slow,0.074
sub037,open,somato lat,stim500pre,accuracy,correct,0.057
sub037,open,somato lat,stim500pre,accuracy,incorrect,-0.02
sub037,open,somato lat,stim500pre,accuracy_e,correct_e,0.032
sub037,open,somato lat,stim500pre,accuracy_e,incorrect_e,-0.02
sub037,open,somato lat,stim500pre,rt,fast,0.145
sub037,open,somato lat,stim500pre,rt,slow,-0.032
sub037,closed,somato lat,stim500pre,accuracy,correct,0.011
sub037,closed,somato lat,stim500pre,accuracy,incorrect,0.03
sub037,closed,somato lat,stim500pre,accuracy_e,correct_e,-0.009
sub037,closed,somato lat,stim500pre,accuracy_e,incorrect_e,0.03
sub037,closed,somato lat,stim500pre,rt,fast,-0.004
sub037,closed,somato lat,stim500pre,rt,slow,0.037
sub037,open,somato lat,stim1000pre,accuracy,correct,0.054
sub037,open,somato lat,stim1000pre,accuracy,incorrect,-0.04
sub037,open,somato lat,stim1000pre,accuracy_e,correct_e,0.056
sub037,open,somato lat,stim1000pre,accuracy_e,incorrect_e,-0.04
sub037,open,somato lat,stim1000pre,rt,fast,0.136
sub037,open,somato lat,stim1000pre,rt,slow,-0.027
sub037,closed,somato lat,stim1000pre,accuracy,correct,0.059
sub037,closed,somato lat,stim1000pre,accuracy,incorrect,0.014
sub037,closed,somato lat,stim1000pre,accuracy_e,correct_e,0.186
sub037,closed,somato lat,stim1000pre,accuracy_e,incorrect_e,0.014
sub037,closed,somato lat,stim1000pre,rt,fast,0.055
sub037,closed,somato lat,stim1000pre,rt,slow,0.061
sub039,open,somato lat,stim500pre,accuracy,correct,-0.052
sub039,open,somato lat,stim500pre,accuracy,incorrect,0.116
sub039,open,somato lat,stim500pre,accuracy_e,correct_e,-0.036
sub039,open,somato lat,stim500pre,accuracy_e,incorrect_e,0.116
sub039,open,somato lat,stim500pre,rt,fast,0.027
sub039,open,somato lat,stim500pre,rt,slow,-0.139
sub039,closed,somato lat,stim500pre,accuracy,correct,-0.036
sub039,closed,somato lat,stim500pre,accuracy,incorrect,0.123
sub039,closed,somato lat,stim500pre,accuracy_e,correct_e,-0.125
sub039,closed,somato lat,stim500pre,accuracy_e,incorrect_e,0.123
sub039,closed,somato lat,stim500pre,rt,fast,0.011
sub039,closed,somato lat,stim500pre,rt,slow,-0.077
sub039,open,somato lat,stim1000pre,accuracy,correct,0.007
sub039,open,somato lat,stim1000pre,accuracy,incorrect,0.062
sub039,open,somato lat,stim1000pre,accuracy_e,correct_e,0
sub039,open,somato lat,stim1000pre,accuracy_e,incorrect_e,0.062
sub039,open,somato lat,stim1000pre,rt,fast,0.058
sub039,open,somato lat,stim1000pre,rt,slow,-0.043
sub039,closed,somato lat,stim1000pre,accuracy,correct,-0.035
sub039,closed,somato lat,stim1000pre,accuracy,incorrect,0.191
sub039,closed,somato lat,stim1000pre,accuracy_e,correct_e,-0.075
sub039,closed,somato lat,stim1000pre,accuracy_e,incorrect_e,0.191
sub039,closed,somato lat,stim1000pre,rt,fast,-0.01
sub039,closed,somato lat,stim1000pre,rt,slow,-0.054
