sub,eyes,measure,roi,cond,compare,value
sub017,open,somato lateralisation index,max,incorrect_e,accuracy_e,0.232233010697731
sub017,open,somato lateralisation index,max,fast,rt,0.397371573170014
sub017,open,somato lateralisation index,max,slow,rt,0.0397186665349521
sub017,open,absolute,v1,correct,accuracy,3.63779659187996
sub017,open,absolute,v1,incorrect,accuracy,3.17989817068302
sub017,open,absolute,v1,correct_e,accuracy_e,3.7546799635559
sub017,open,absolute,v1,incorrect_e,accuracy_e,3.17989817068302
sub017,open,absolute,v1,fast,rt,3.6711019085511
sub017,open,absolute,v1,slow,rt,3.62438013045478
sub017,closed,visual power,v1,correct,accuracy,-0.176878070626518
sub017,closed,visual power,v1,incorrect,accuracy,-0.242370313284205
sub017,closed,visual power,v1,correct_e,accuracy_e,-0.0639352322979398
sub017,closed,visual power,v1,incorrect_e,accuracy_e,-0.242370313284205
sub017,closed,visual power,v1,fast,rt,-0.251179096356904
sub017,closed,visual power,v1,slow,rt,-0.0850132984713187
sub017,closed,somato lateralisation index,max,correct,accuracy,0.203162921609643
sub017,closed,somato lateralisation index,max,incorrect,accuracy,0.280119938487348
sub017,closed,somato lateralisation index,max,correct_e,accuracy_e,0.252626276082994
sub017,closed,somato lateralisation index,max,incorrect_e,accuracy_e,0.280119938487348
sub017,closed,somato lateralisation index,max,fast,rt,0.182516398758188
