sub,eyes,measure,roi,cond,compare,band,value
sub004,closed,visual power,Brodmann,slow,rt,alpha,0.372436103476473
sub004,closed,somato lateralisation index,max,correct,accuracy,alpha,0.114918406548811
sub004,closed,somato lateralisation index,max,incorrect,accuracy,alpha,0.280458909815364
sub004,closed,somato lateralisation index,max,correct_e,accuracy_e,alpha,0.120391267167644
sub004,closed,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,0.280458909815364
sub004,closed,somato lateralisation index,max,fast,rt,alpha,0.0733625826193518
sub004,closed,somato lateralisation index,max,slow,rt,alpha,0.135986748556443
sub004,closed,absolute,Brodmann,correct,accuracy,alpha,9.59134642344512e-06
sub004,closed,absolute,Brodmann,incorrect,accuracy,alpha,9.37356673549638e-06
sub004,closed,absolute,Brodmann,correct_e,accuracy_e,alpha,8.44856842829996e-06
sub004,closed,absolute,Brodmann,incorrect_e,accuracy_e,alpha,9.37356673549638e-06
sub004,closed,absolute,Brodmann,fast,rt,alpha,9.09055446956073e-06
sub004,closed,absolute,Brodmann,slow,rt,alpha,1.00938606198909e-05
sub005,open,visual power,Brodmann,correct,accuracy,alpha,0.189360678712381
sub005,open,visual power,Brodmann,incorrect,accuracy,alpha,-0.00722932030974298
sub005,open,visual power,Brodmann,correct_e,accuracy_e,alpha,-0.00246107857874671
sub005,open,visual power,Brodmann,incorrect_e,accuracy_e,alpha,-0.00722932030974298
sub005,open,visual power,Brodmann,fast,rt,alpha,0.199184426230928
sub005,open,visual power,Brodmann,slow,rt,alpha,0.268710802191086
sub005,open,somato lateralisation index,max,correct,accuracy,alpha,-0.00971496159396781
sub005,open,somato lateralisation index,max,incorrect,accuracy,alpha,0.108557836328683
sub005,open,somato lateralisation index,max,correct_e,accuracy_e,alpha,0.173052249128435
sub005,open,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,0.108557836328683
sub005,open,somato lateralisation index,max,fast,rt,alpha,0.0629890577643024
sub005,open,somato lateralisation index,max,slow,rt,alpha,-0.105979973072871
sub005,open,absolute,Brodmann,correct,accuracy,alpha,3.26617156529883e-06
sub005,open,absolute,Brodmann,incorrect,accuracy,alpha,2.90721765383655e-06
sub005,open,absolute,Brodmann,correct_e,accuracy_e,alpha,2.99665076324688e-06
sub005,open,absolute,Brodmann,incorrect_e,accuracy_e,alpha,2.90721765383655e-06
sub005,open,absolute,Brodmann,fast,rt,alpha,3.47721220124121e-06
sub005,open,absolute,Brodmann,slow,rt,alpha,3.15396472253034e-06
sub005,closed,visual power,Brodmann,correct,accuracy,alpha,-0.312782198214624
sub005,closed,visual power,Brodmann,incorrect,accuracy,alpha,-0.374721814411544
sub005,closed,visual power,Brodmann,correct_e,accuracy_e,alpha,-0.38728358136074
sub005,closed,visual power,Brodmann,incorrect_e,accuracy_e,alpha,-0.374721814411544
sub005,closed,visual power,Brodmann,fast,rt,alpha,-0.263996082187867
sub005,closed,visual power,Brodmann,slow,rt,alpha,-0.373898997258943
sub005,closed,somato lateralisation index,max,correct,accuracy,alpha,-0.0470968334126026
sub005,closed,somato lateralisation index,max,incorrect,accuracy,alpha,0.0965843682279527
sub005,closed,somato lateralisation index,max,correct_e,accuracy_e,alpha,-0.0450257663311101
sub005,closed,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,0.0965843682279527
sub005,closed,somato lateralisation index,max,fast,rt,alpha,0.00885444148809523
sub005,closed,somato lateralisation index,max,slow,rt,alpha,-0.113990701303727
sub005,closed,absolute,Brodmann,correct,accuracy,alpha,9.10085119367899e-06
sub005,closed,absolute,Brodmann,incorrect,accuracy,alpha,8.60581658688012e-06
sub005,closed,absolute,Brodmann,correct_e,accuracy_e,alpha,8.42964736588037e-06
sub005,closed,absolute,Brodmann,incorrect_e,accuracy_e,alpha,8.60581658688012e-06
sub005,closed,absolute,Brodmann,fast,rt,alpha,9.62023197455912e-06
sub005,closed,absolute,Brodmann,slow,rt,alpha,8.55546042601006e-06
sub006,open,visual power,Brodmann,correct,accuracy,alpha,0.507322409683068
sub006,open,visual power,Brodmann,incorrect,accuracy,alpha,0.750940165164439
sub006,open,visual power,Brodmann,correct_e,accuracy_e,alpha,0.0719021450869538
sub006,open,visual power,Brodmann,incorrect_e,accuracy_e,alpha,0.750940165164439
sub006,open,visual power,Brodmann,fast,rt,alpha,0.552416716732643
sub006,open,visual power,Brodmann,slow,rt,alpha,0.408482518344238
sub006,open,somato lateralisation index,max,correct,accuracy,alpha,0.089574934091494
sub006,open,somato lateralisation index,max,incorrect,accuracy,alpha,0.14510511114162
sub006,open,somato lateralisation index,max,correct_e,accuracy_e,alpha,0.150972649159623
sub006,open,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,0.14510511114162
sub006,open,somato lateralisation index,max,fast,rt,alpha,0.11871394663673
sub006,open,somato lateralisation index,max,slow,rt,alpha,0.0266279782455198
sub006,open,absolute,Brodmann,correct,accuracy,alpha,5.31818431331149e-06
sub006,open,absolute,Brodmann,incorrect,accuracy,alpha,5.63798807723936e-06
sub006,open,absolute,Brodmann,correct_e,accuracy_e,alpha,4.76522438465387e-06
sub006,open,absolute,Brodmann,incorrect_e,accuracy_e,alpha,5.63798807723936e-06
sub006,open,absolute,Brodmann,fast,rt,alpha,5.02621917608535e-06
sub006,open,absolute,Brodmann,slow,rt,alpha,5.72264370556204e-06
sub006,closed,visual power,Brodmann,correct,accuracy,alpha,0.0187019679276975
sub006,closed,visual power,Brodmann,incorrect,accuracy,alpha,0.135555843325974
sub006,closed,visual power,Brodmann,correct_e,accuracy_e,alpha,-0.0512972249850034
sub006,closed,visual power,Brodmann,incorrect_e,accuracy_e,alpha,0.135555843325974
sub006,closed,visual power,Brodmann,fast,rt,alpha,-0.00486881038622774
sub006,closed,visual power,Brodmann,slow,rt,alpha,0.0469768186755676
sub006,closed,somato lateralisation index,max,correct,accuracy,alpha,0.124944466094164
sub006,closed,somato lateralisation index,max,incorrect,accuracy,alpha,0.181941482028826
sub006,closed,somato lateralisation index,max,correct_e,accuracy_e,alpha,0.179663830713324
sub006,closed,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,0.181941482028826
sub006,closed,somato lateralisation index,max,fast,rt,alpha,0.127673312615384
sub006,closed,somato lateralisation index,max,slow,rt,alpha,0.148211178782942
sub006,closed,absolute,Brodmann,correct,accuracy,alpha,6.56911719910175e-06
sub006,closed,absolute,Brodmann,incorrect,accuracy,alpha,6.0737900148684e-06
sub006,closed,absolute,Brodmann,correct_e,accuracy_e,alpha,6.42387081444377e-06
sub006,closed,absolute,Brodmann,incorrect_e,accuracy_e,alpha,6.0737900148684e-06
sub006,closed,absolute,Brodmann,fast,rt,alpha,6.7146464496266e-06
sub006,closed,absolute,Brodmann,slow,rt,alpha,6.43065129916778e-06
sub007,open,visual power,Brodmann,correct,accuracy,alpha,-0.395985757691401
sub007,open,visual power,Brodmann,incorrect,accuracy,alpha,-0.207840039143945
