sub,eyes,big,small,val
sub009,closed,accuracy_e,incorr_e,0.172092692153379
sub009,closed,rt,fast,0.321208763036976
sub009,closed,rt,slow,0.228883698724826
sub010,open,accuracy,corr,0.295155997951277
sub010,open,accuracy,incorr,0.570083085699963
sub010,open,accuracy_e,corr_e,0.364585724583928
sub010,open,accuracy_e,incorr_e,0.570083085699963
sub010,open,rt,fast,0.390617210654457
sub010,open,rt,slow,0.185917420650831
sub010,closed,accuracy,corr,0.720198594616734
sub010,closed,accuracy,incorr,0.190876552242212
sub010,closed,accuracy_e,corr_e,0.717174667011882
sub010,closed,accuracy_e,incorr_e,0.190876552242212
sub010,closed,rt,fast,0.731051223383271
sub010,closed,rt,slow,0.679913304783217
sub011,open,accuracy,corr,-0.00543085868872165
sub011,open,accuracy,incorr,-0.150096943438478
sub011,open,accuracy_e,corr_e,0.00977482867206003
sub011,open,accuracy_e,incorr_e,-0.150096943438478
sub011,open,rt,fast,-0.0424556732160504
sub011,open,rt,slow,0.0441129615423613
sub011,closed,accuracy,corr,-0.0317429514207374
sub011,closed,accuracy,incorr,0.00887319755052448
sub011,closed,accuracy_e,corr_e,-0.0873348991717191
sub011,closed,accuracy_e,incorr_e,0.00887319755052448
sub011,closed,rt,fast,0.0263428479511696
sub011,closed,rt,slow,-0.0702186892181778
sub012,open,accuracy,corr,0.12369031553885
sub012,open,accuracy,incorr,-0.141261048100204
sub012,open,accuracy_e,corr_e,0.164828679856095
sub012,open,accuracy_e,incorr_e,-0.141261048100204
sub012,open,rt,fast,0.11475033926777
sub012,open,rt,slow,0.146771979785531
sub012,closed,accuracy,corr,0.139457790315675
sub012,closed,accuracy,incorr,0.166831181626901
sub012,closed,accuracy_e,corr_e,-0.212464713428708
sub012,closed,accuracy_e,incorr_e,0.166831181626901
sub012,closed,rt,fast,0.208280942839853
sub012,closed,rt,slow,0.0599967508575027
sub017,open,accuracy,corr,0.272128161648451
sub017,open,accuracy,incorr,0.223944156771987
sub017,open,accuracy_e,corr_e,0.146994703107175
sub017,open,accuracy_e,incorr_e,0.223944156771987
sub017,open,rt,fast,0.253649567236742
sub017,open,rt,slow,0.265483884763349
sub017,closed,accuracy,corr,0.290226682760445
sub017,closed,accuracy,incorr,0.327483986073109
sub017,closed,accuracy_e,corr_e,0.299277293801687
sub017,closed,accuracy_e,incorr_e,0.327483986073109
sub017,closed,rt,fast,0.250430892514222
sub017,closed,rt,slow,0.294362218066911
sub018,open,accuracy,corr,0.0980711465712486
sub018,open,accuracy,incorr,0.0696406982601206
sub018,open,accuracy_e,corr_e,0.00449522095386355
sub018,open,accuracy_e,incorr_e,0.0696406982601206
sub018,open,rt,fast,0.160849980215403
sub018,open,rt,slow,0.0570757609831058
sub018,closed,accuracy,corr,0.00840172026945698
sub018,closed,accuracy,incorr,0.014237042598256
sub018,closed,accuracy_e,corr_e,0.0248686953928463
sub018,closed,accuracy_e,incorr_e,0.014237042598256
sub018,closed,rt,fast,-0.0359566922898144
sub018,closed,rt,slow,0.0354806555461769
sub020,open,accuracy,corr,0.385493412938869
sub020,open,accuracy,incorr,0.335890101590097
sub020,open,accuracy_e,corr_e,0.438293359883185
sub020,open,accuracy_e,incorr_e,0.335890101590097
sub020,open,rt,fast,0.452217917450679
sub020,open,rt,slow,0.287257607893146
sub020,closed,accuracy,corr,0.210991692064568
sub020,closed,accuracy,incorr,0.119632756379971
sub020,closed,accuracy_e,corr_e,0.246882983431644
sub020,closed,accuracy_e,incorr_e,0.119632756379971
sub020,closed,rt,fast,0.255085624369046
sub020,closed,rt,slow,0.175389755603114
sub021,open,accuracy,corr,0.123318798110957
sub021,open,accuracy,incorr,0.0809962617667471
sub021,open,accuracy_e,corr_e,0.110269140614708
sub021,open,accuracy_e,incorr_e,0.0809962617667471
sub021,open,rt,fast,0.193690530492497
sub021,open,rt,slow,0.109247203337403
sub021,closed,accuracy,corr,0.00815100049337126
sub021,closed,accuracy,incorr,-0.0213012790382327
sub021,closed,accuracy_e,corr_e,0.00131193003438202
