sub,eyes,big,small,val
sub009,open,accuracy,corr,0.106940008268351
sub009,open,accuracy,incorr,-0.041956220516126
sub009,open,accuracy_e,corr_e,0.00261383144120559
sub009,open,accuracy_e,incorr_e,-0.041956220516126
sub009,open,rt,fast,0.217502888616937
sub009,open,rt,slow,0.0282124044834721
sub009,closed,accuracy,corr,-0.269332365873972
sub009,closed,accuracy,incorr,-0.258025282197538
sub009,closed,accuracy_e,corr_e,-0.31495210309501
sub009,closed,accuracy_e,incorr_e,-0.258025282197538
sub009,closed,rt,fast,-0.232114850473914
sub009,closed,rt,slow,-0.313963070867891
sub010,open,accuracy,corr,0.276110887795723
sub010,open,accuracy,incorr,-0.0322324741401022
sub010,open,accuracy_e,corr_e,0.610814845204098
sub010,open,accuracy_e,incorr_e,-0.0322324741401022
sub010,open,rt,fast,0.209040996134083
sub010,open,rt,slow,0.350217037158206
sub010,closed,accuracy,corr,-0.16300321607123
sub010,closed,accuracy,incorr,-0.167323671393813
sub010,closed,accuracy_e,corr_e,-0.0270364429918814
sub010,closed,accuracy_e,incorr_e,-0.167323671393813
sub010,closed,rt,fast,-0.244480289808535
sub010,closed,rt,slow,-0.0649691828040851
sub011,open,accuracy,corr,0.69174984502162
sub011,open,accuracy,incorr,0.640819920012092
sub011,open,accuracy_e,corr_e,1.22423259118619
sub011,open,accuracy_e,incorr_e,0.640819920012092
sub011,open,rt,fast,0.677762539573347
sub011,open,rt,slow,0.71262972043433
sub011,closed,accuracy,corr,-0.144392120091532
sub011,closed,accuracy,incorr,-0.247502533438282
sub011,closed,accuracy_e,corr_e,-0.0264301104586451
sub011,closed,accuracy_e,incorr_e,-0.247502533438282
sub011,closed,rt,fast,-0.205051227233263
sub011,closed,rt,slow,-0.090726367993931
sub012,open,accuracy,corr,0.198298005976753
sub012,open,accuracy,incorr,0.674596616320787
sub012,open,accuracy_e,corr_e,-0.121890334556515
sub012,open,accuracy_e,incorr_e,0.674596616320787
sub012,open,rt,fast,0.278169463110812
sub012,open,rt,slow,0.107553472127917
sub012,closed,accuracy,corr,-0.0881200151828505
sub012,closed,accuracy,incorr,-0.206237038711793
sub012,closed,accuracy_e,corr_e,0.527005715848931
sub012,closed,accuracy_e,incorr_e,-0.206237038711793
sub012,closed,rt,fast,-0.131606356561619
sub012,closed,rt,slow,-0.0443208075290643
sub017,open,accuracy,corr,0.438004976096771
sub017,open,accuracy,incorr,2.13499483265266
sub017,open,accuracy_e,corr_e,0.432253379528067
sub017,open,accuracy_e,incorr_e,2.13499483265266
