cl_co,cl_in,op_co,op_in
0.211468272790476,-0.022056391903013,0.0829999056106455,-0.129520709621392
0.0453675160161319,0.0696987152420685,0.216850978907703,0.0549630025867611
0.166718471445792,0.168125903703046,0.135753173936279,-0.0521947947858899
-0.226397562451364,0.218157828776716,-0.0849284755338902,0.200554340572394
0.053370541427907,0.132833827113396,-0.0717468128073774,0.124258564221334
0.0276226159322969,0.229384405731918,0.0243650298683703,0.254282455428391
0.210534161212954,0.000162719508599831,0.0488936768957106,-0.0657844977194221
-0.30739419803776,0.226263754371954,-0.0593238902676859,0.155253721033717
0.282323715467897,0.0837475996823172,0.0911652960331485,0.379887852944827
0.864646279857934,-0.0738770027332519,0.1629360986505,0.481637334549065
0.187098560771749,0.198579222385261,0.272867947831204,-0.0871797607023177
-0.0502189826478737,0.228667145403892,0.373814556059445,0.0844256767584569
0.203040767097973,0.215424406463723,0.265333512461017,0.194594971338971
-0.0697355651408761,0.031570079386004,0.0550279591705941,0.147360097280067
0.120470610211608,0.207967398651899,0.349064428346115,0.273961493247215
0.0322844053654869,0.033476973891367,0.0854529640065631,0.0997737973623994
0.220457446439965,0.27031863332036,0.351025238889782,0.230725259626192
0.242041258918461,0.382321517056358,-0.0336996758079571,-0.135638825818323
0.00844688633960862,0.109922386594673,0.105507536468591,-0.243241657307747
0.144952400551642,0.0973658325592607,0.0644587106919099,0.0477921813082154
0.118094948821848,-0.12863081330936,0.00477776134299135,-0.133525784374382
-0.0334911993688723,0.00698343858439994,-0.0832133287414262,-0.0583382956545462
0.142560675047525,0.191143171775074,0.181268031275011,0.226290285172933
0.0761210875134459,-0.0079211448237987,0.0859233547484881,0.0910258257099342
0.114921453879379,-0.0970299493451899,-0.0457020799964036,0.0782690476807912
0.0388241386747033,0.230039152388069,-0.0513930351415271,-0.131550496143305
0.0552570914633326,-0.0333227133891189,-0.0197081687834301,-0.062902923195537
0.0215499685226349,-0.136535450031847,-0.093839185998687,-0.0894680826665105
0.149068354021189,-0.173383623722958,0.226175463427411,0.109567842852702
0.0692408194533242,0.0567783846945542,0.111620975645256,0.217048671343156
0.103769362186531,-0.0973191554267478,-0.0430445871388003,0.296007752014894
0.223961059103867,0.205938969659861,0.134550818725469,0.394017082621954
-0.127186594503757,0.254637315269892,-0.169195916798198,0.0887950103669746
