Scenario - spatial attention block
Logfile written - 10/07/2019 11:41:04

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

pilot01	1	Picture	example	10266	0	1	34922	1	0	next	other	0
pilot01	1	Response	4	45122	34856	1
pilot01	2	Picture	start	45188	0	1	5065	1	0	5000	other	0
pilot01	2	Sound	64	50188	5000	1			5000		other	0
pilot01	2	Picture	32	65315	20127	1	9730	1	20000	9700	other	0
pilot01	2	Nothing	2	75188	30000	1			30000		other	0
pilot01	2	Nothing	2	75488	30300	1			30300		other	0
pilot01	2	Nothing	2	75788	30600	1			30600		other	0
pilot01	2	Nothing	2	76088	30900	1			30900		other	0
pilot01	2	Nothing	2	76388	31200	1			31200		other	0
pilot01	2	Nothing	2	76688	31500	1			31500		other	0
pilot01	2	Nothing	2	76988	31800	1			31800		other	0
pilot01	2	Nothing	2	77288	32100	1			32100		other	0
pilot01	2	Nothing	2	77588	32400	1			32400		other	0
pilot01	3	Picture	start	85309	0	1	5065	1	0	5000	other	0
pilot01	3	Sound	64	90309	5000	1			5000		other	0
pilot01	3	Picture	32	105435	20127	1	9863	1	20000	9760	other	0
pilot01	3	Nothing	2	115309	30000	1			30000		other	0
pilot01	3	Nothing	2	115549	30240	1			30240		other	0
pilot01	3	Nothing	2	115789	30480	1			30480		other	0
pilot01	3	Nothing	2	116029	30720	1			30720		other	0
pilot01	3	Nothing	2	116269	30960	1			30960		other	0
pilot01	3	Nothing	2	116509	31200	1			31200		other	0
pilot01	3	Nothing	2	116749	31440	1			31440		other	0
pilot01	3	Nothing	2	116989	31680	1			31680		other	0
pilot01	3	Nothing	2	117229	31920	1			31920		other	0
pilot01	3	Nothing	2	117469	32160	1			32160		other	0
pilot01	3	Nothing	2	117709	32400	1			32400		other	0
pilot01	4	Picture	start	125429	0	1	5065	1	0	5000	other	0
pilot01	4	Sound	128	130429	5000	1			5000		other	0
pilot01	4	Picture	32	145556	20127	1	9730	1	20000	9700	other	0
pilot01	4	Nothing	1	155429	30000	1			30000		other	0
pilot01	4	Nothing	1	155729	30300	1			30300		other	0
pilot01	4	Nothing	1	156029	30600	1			30600		other	0
pilot01	4	Nothing	1	156329	30900	1			30900		other	0
pilot01	4	Nothing	1	156629	31200	1			31200		other	0
pilot01	4	Nothing	1	156929	31500	1			31500		other	0
pilot01	4	Nothing	1	157229	31800	1			31800		other	0
pilot01	4	Nothing	1	157529	32100	1			32100		other	0
pilot01	4	Nothing	1	157829	32400	1			32400		other	0
pilot01	5	Picture	start	165549	0	1	5065	1	0	5000	other	0
pilot01	5	Sound	128	170549	5000	1			5000		other	0
pilot01	5	Picture	32	185676	20127	1	9864	1	20000	9760	other	0
pilot01	5	Nothing	1	195549	30000	1			30000		other	0
pilot01	5	Nothing	1	195789	30240	1			30240		other	0
pilot01	5	Nothing	1	196029	30480	1			30480		other	0
pilot01	5	Nothing	1	196269	30720	1			30720		other	0
pilot01	5	Nothing	1	196509	30960	1			30960		other	0
pilot01	5	Nothing	1	196749	31200	1			31200		other	0
pilot01	5	Nothing	1	196989	31440	1			31440		other	0
pilot01	5	Nothing	1	197229	31680	1			31680		other	0
pilot01	5	Nothing	1	197469	31920	1			31920		other	0
pilot01	5	Nothing	1	197709	32160	1			32160		other	0
pilot01	5	Nothing	1	197949	32400	1			32400		other	0
pilot01	6	Picture	instruct	205670	0	1	54249	1	0	next	other	0
pilot01	6	Response	4	225589	19920	1
pilot01	7	Sound	eye_open	225794	0	1			0		other	0
pilot01	7	Response	4	259874	34081	1
pilot01	8	Picture	start	259919	0	1	12129	1	0	12000	other	0
pilot01	8	Sound	128	271918	12000	1			12000		other	0
pilot01	8	Picture	32	274047	14129	1	10130	1	14000	10100	other	0
pilot01	8	Nothing	1	284259	24340	1			24340		other	0
pilot01	8	Nothing	1	284499	24580	1			24580		other	0
pilot01	8	Nothing	1	284739	24820	1			24820		other	0
pilot01	8	Nothing	1	284979	25060	1			25060		other	0
pilot01	8	Nothing	1	285219	25300	1			25300		other	0
pilot01	8	Nothing	1	285459	25540	1			25540		other	0
pilot01	8	Nothing	1	285699	25780	1			25780		other	0
pilot01	8	Nothing	1	285939	26020	1			26020		other	0
pilot01	8	Nothing	1	286179	26260	1			26260		other	0
pilot01	8	Nothing	1	286419	26500	1			26500		other	0
pilot01	8	Nothing	1	286659	26740	1			26740		hit	73
pilot01	8	Response	8	297763	37845	1
pilot01	8A	Sound	correct	297920	0	1			0		other	0
pilot01	9	Picture	start	332562	0	1	12129	1	0	12000	other	0
