Scenario - spatial attention block
Logfile written - 10/07/2019 10:23:24

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

pilot01	1	Picture	example	10266	0	1	32389	1	0	next	other	0
pilot01	1	Response	4	42566	32299	1
pilot01	2	Picture	start	42656	0	1	5065	1	0	5000	other	0
pilot01	2	Sound	64	47656	5000	1			5000		other	0
pilot01	2	Picture	32	62783	20127	1	9730	1	20000	9700	other	0
pilot01	2	Nothing	2	72656	30000	1			30000		other	0
pilot01	2	Nothing	2	72956	30300	1			30300		other	0
pilot01	2	Nothing	2	73256	30600	1			30600		other	0
pilot01	2	Nothing	2	73556	30900	1			30900		other	0
pilot01	2	Nothing	2	73856	31200	1			31200		other	0
pilot01	2	Nothing	2	74156	31500	1			31500		other	0
pilot01	2	Nothing	2	74456	31800	1			31800		other	0
pilot01	2	Nothing	2	74756	32100	1			32100		other	0
pilot01	2	Nothing	2	75056	32400	1			32400		other	0
pilot01	3	Picture	start	82776	0	1	5065	1	0	5000	other	0
pilot01	3	Sound	64	87776	5000	1			5000		other	0
pilot01	3	Picture	32	102903	20127	1	9863	1	20000	9760	other	0
pilot01	3	Nothing	2	112776	30000	1			30000		other	0
pilot01	3	Nothing	2	113016	30240	1			30240		other	0
pilot01	3	Nothing	2	113256	30480	1			30480		other	0
pilot01	3	Nothing	2	113496	30720	1			30720		other	0
pilot01	3	Nothing	2	113736	30960	1			30960		other	0
pilot01	3	Nothing	2	113976	31200	1			31200		other	0
pilot01	3	Nothing	2	114216	31440	1			31440		other	0
pilot01	3	Nothing	2	114456	31680	1			31680		other	0
pilot01	3	Nothing	2	114696	31920	1			31920		other	0
pilot01	3	Nothing	2	114936	32160	1			32160		other	0
pilot01	3	Nothing	2	115176	32400	1			32400		other	0
pilot01	4	Picture	start	122897	0	1	5065	1	0	5000	other	0
pilot01	4	Sound	128	127896	5000	1			5000		other	0
pilot01	4	Picture	32	143023	20127	1	9730	1	20000	9700	other	0
pilot01	4	Nothing	1	152897	30000	1			30000		other	0
pilot01	4	Nothing	1	153197	30300	1			30300		other	0
pilot01	4	Nothing	1	153497	30600	1			30600		other	0
pilot01	4	Nothing	1	153797	30900	1			30900		other	0
pilot01	4	Nothing	1	154097	31200	1			31200		other	0
pilot01	4	Nothing	1	154397	31500	1			31500		other	0
pilot01	4	Nothing	1	154697	31800	1			31800		other	0
pilot01	4	Nothing	1	154997	32100	1			32100		other	0
pilot01	4	Nothing	1	155297	32400	1			32400		other	0
pilot01	5	Picture	start	163017	0	1	5065	1	0	5000	other	0
